"SEQ_NO","ISBN_THIRTEEN_NO","VLM_NM","TITLE_NM","AUTHR_NM","PUBLISHER_NM","PBLICTE_DE","ADTION_SMBL_NM","PRC_VALUE","IMAGE_URL","BOOK_INTRCN_CN","KDC_NM","TITLE_SBST_NM","AUTHR_SBST_NM","TWO_PBLICTE_DE","INTNT_BOOKST_BOOK_EXST_AT","PORTAL_SITE_BOOK_EXST_AT","ISBN_NO"
"5229759","9791131985465","5","용왕이 하는 일!","원작: 시라토리 시로 ;옮김: JYH","영상출판미디어","","07830","5500","https://image.aladin.co.kr/product/15843/33/cover/k172533430_1.jpg","야이치가 키운 보석들. 히나츠루 아이── 한계를 모르는 재능을 가진 소녀는 진정한 라이벌을 깨닫는다. 야샤진 아이── 영세명인 자격 보유자 츠키미츠 회장을 스승으로 삼은 또 하나의 천재 소녀. 교차하는 두 「아이」. 무대는 야샤진 아이의 연수회 시험. 그 격렬한 싸움 끝에는 한 「가족」의 이야기가 있었다…….","830","용왕이하는일","원작시라토리시로옮김jyh","2018-08-01","Y","Y",""
"5346218","9791131992357","6","용왕이 하는 일!","원작: 시라토리 시로 ;옮김: JYH","영상출판미디어","","07830","5500","https://image.aladin.co.kr/product/17458/68/cover/k622534201_1.jpg","아이의 스승이자 프로 기사로서 '벽'을 부수려고 하는 야이치. 이에 몰이비차를 마스터 하고자 몰이비차의 권위자인 오이시 미츠루의 지도를 받아 충실한 나날을 보낸다. 한편, 케이카는 더 패배하면 여류기사가 될 수 없는 상황에 몰려있었다. 재능이 없다는 고뇌에 허덕이는 [가족]을 보고, 긴코는…….","830","용왕이하는일","원작시라토리시로옮김jyh","2018-12-05","Y","Y",""
"5414444","9791131999295","7","용왕이 하는 일!","원작: 시라토리 시로 ;옮김: JYH","영상출판미디어","","07830","5500","https://image.aladin.co.kr/product/18963/17/cover/k792635585_1.jpg","상대를 꺾는 괴로움을 알고 재능이 있기에 벽에 부딪히는 히나츠루 아이. 전부 버리기로 결심하고, 꿈을 위해 악귀의 길을 택한 키요타키 케이카. 아이 VS 케이카. 서로의 ‘각오’를 건 동문 대결이 지금 시작된다.","830","용왕이하는일","원작시라토리시로옮김jyh","2019-05-03","Y","Y",""
"5613025","9791164669189","8","용왕이 하는 일!","원작: 시라토리 시로 ;옮김: JYH","영상출판미디어","","07830","5500","https://image.aladin.co.kr/product/21768/97/cover/k532636004_1.jpg","여자라면 누구나 참가할 수 있는 토너먼트 대회 「마이나비 여자 오픈」에 출장하는 제자들과 함께 도쿄를 방문하는 쿠즈류 야이치. 그때 야이치를 편애하는 존재가 조용히 다가온다. 야이치가 제자들을 지키고자 분주하는 가운데, 히나츠루 아이는 고민에 빠지는데….","830","용왕이하는일","원작시라토리시로옮김jyh","2019-12-04","Y","Y",""
"6089351","9791138000536","9","용왕이 하는 일!","원작: 시라토리 시로 ;옮김: JYH","영상출판미디어","","07830","5500","https://image.aladin.co.kr/product/27171/52/cover/k432731646_1.jpg","압도적인 재능의 소유자, 사이노카미 이카와 조우하면서 지금껏 믿었던 ‘강함’을 의심하기 시작한 히나츠루 아이. 엇갈리는 사제, 그 가운데 [마이나비 여자 오픈] 대회의 일제 예선 마지막 대국이 막을 올리는데...","830","용왕이하는일","원작시라토리시로옮김jyh","2021-06-03","Y","Y",""
"2592082","9788948201659","","테베를 세운 카드모스 ","[노벨과 개미] 편집부 글 ;조연희 그림","노벨과 개미","","74810","","","","219","테베를세운카드모스","노벨과개미편집부글조연희그림","","Y","Y","8948201654"
"2592099","9788948201734","","해바라기 ","[노벨과 개미] 편집부 글 ;임경미 그림","노벨과 개미","","74810","","","","219","해바라기","노벨과개미편집부글임경미그림","","Y","Y","8948201735"
"2592056","9788948201611","","오이디푸스의 눈물 ","[노벨과 개미] 편집부 글 ;이상호 그림","노벨과 개미","","74810","","","","219","오이디푸스의눈물","노벨과개미편집부글이상호그림","","Y","Y","8948201611"
"2592094","9788948201567","","판도라의 상자 ","[노벨과 개미] 편집부 글 ;유수민 그림","노벨과 개미","","74810","","","","219","판도라의상자","노벨과개미편집부글유수민그림","","Y","Y","8948201565"
"2592114","9788948201581","","겨울이 생긴 이야기 ","[노벨과 개미] 편집부 글 ;김기택 그림","노벨과 개미","","74810","","","","219","겨울이생긴이야기","노벨과개미편집부글김기택그림","","Y","Y","8948201581"
"5217573","9788948201895","","별이 된 오리온 ","[노벨과 개미] 편집부 글 ;조현숙 그림","노벨과 개미","","74810","","","","219","별이된오리온","노벨과개미편집부글조현숙그림","","Y","Y","8948201896"
"2592107","9788948201758","","거미가 된 아라크네 ","[노벨과 개미] 편집부 글 ;송유진 그림","노벨과 개미","","74810","","","","219","거미가된아라크네","노벨과개미편집부글송유진그림","","Y","Y","8948201751"
"2592119","9788948201598","","포도주의 신 디오니소스 ","[노벨과 개미] 편집부 글 ;소수영 그림","노벨과 개미","","74810","","","","219","포도주의신디오니소스","노벨과개미편집부글소수영그림","","Y","Y","894820159X"
"2592081","9788948201642","","영웅 테세우스 ","[노벨과 개미] 편집부 글 ;유혜광 그림","노벨과 개미","","74810","","","","219","영웅테세우스","노벨과개미편집부글유혜광그림","","Y","Y","8948201646"
"2592093","9788948201550","","불을 훔친 프로메테우스 ","[노벨과 개미] 편집부 글 ;한호진 그림","노벨과 개미","","74810","250000","http://image.aladin.co.kr/product/6835/52/cover/scm156783884678.jpg","◈ 상품정보1. 출판사 : 노벨과개미2. 구성 : 책25권3. 연령 : 4-7세4. 종류 : 명작동화5. 사이즈 : 26.2 X 23.3 CM, 32 PAGE ◈ 상품설명◈ 미리보기","219","불을훔친프로메테우스","노벨과개미편집부글한호진그림","2007-01-01","Y","Y","8948201557"
"2592066","9788948201789","","돌이 된 니오베 ","[노벨과 개미] 편집부 글 ;조춘희 그림","노벨과 개미","","74810","","","","219","돌이된니오베","노벨과개미편집부글조춘희그림","","Y","Y","8948201786"
"2592113","9788948201574","","제우스의 벼락 ","[노벨과 개미] 편집부 글 ;이희탁 그림","노벨과 개미","","74810","","","","219","제우스의벼락","노벨과개미편집부글이희탁그림","","Y","Y","8948201573"
"2570842","9788948201543","","바위를 굴리는 시쉬포스 왕 ","[노벨과 개미] 편집부 글 ;조광현 그림","노벨과 개미","","74810","","","","219","바위를굴리는시쉬포스왕","노벨과개미편집부글조광현그림","","Y","Y","8948201549 (세트)"
"2592109","9788948201635","","바위를 굴리는 시쉬포스 왕 ","[노벨과 개미] 편집부 글 ;조광현 그림","노벨과 개미","","74810","","","","219","바위를굴리는시쉬포스왕","노벨과개미편집부글조광현그림","","Y","Y","8948201638"
"5541173","9791125946342","1","(똑똑한) 하루 독해 :A","천재교육 [편]","천재교육","","63710","10000","https://image.aladin.co.kr/product/19679/95/cover/k912635832_1.jpg","어휘력 강화로 쉽게 독해를 시작할 수 있다. 또한, 다양한 소재로 재미있는 독해 공부를 할 수 있으며, 생활 속 독해와 창의.융합 독해 게임을 통해 독해력을 확장시킬 수 있다.","717","똑똑한하루독해a","천재교육편","2019-07-01","Y","Y",""
"5542767","9791125946366","2","(똑똑한) 하루 독해 :A","천재교육 [편]","천재교육","","63710","10000","https://image.aladin.co.kr/product/19680/2/cover/k072635832_1.jpg","어휘력 강화로 쉽게 독해를 시작할 수 있다. 또한, 다양한 소재로 재미있는 독해 공부를 할 수 있으며, 생활 속 독해와 창의.융합 독해 게임을 통해 독해력을 확장시킬 수 있다.","717","똑똑한하루독해a","천재교육편","2019-07-01","Y","Y",""
"5542768","9791125946380","3","(똑똑한) 하루 독해 :A","천재교육 [편]","천재교육","","63710","10000","https://image.aladin.co.kr/product/19680/4/cover/k022635832_1.jpg","어휘력 강화로 쉽게 독해를 시작할 수 있다. 또한, 다양한 소재로 재미있는 독해 공부를 할 수 있으며, 생활 속 독해와 창의.융합 독해 게임을 통해 독해력을 확장시킬 수 있다.","717","똑똑한하루독해a","천재교육편","2019-07-01","Y","Y",""
"5699070","9791125948049","5","(똑똑한) 하루 독해 :A","천재교육 [편]","천재교육","","63710","10000","https://image.aladin.co.kr/product/22004/42/cover/k002636715_1.jpg","하루 10분 학습 분량의 쉽고 부담 없는 독해서로, 1주 5일씩 4주로 구성되어 한 달에 한 권씩 즐겁게 뗄 수 있다. 어휘가 강화된 독해서이며, 문학, 비문학 지문은 물론 독해서 최초로 생활 속 지문까지 담았다.","717","똑똑한하루독해a","천재교육편","2019-12-01","Y","Y",""
"5699283","9791125948063","6","(똑똑한) 하루 독해 :A","천재교육 [편]","천재교육","","63710","10000","https://image.aladin.co.kr/product/22004/34/cover/k702636714_1.jpg","하루 10분 학습 분량의 쉽고 부담 없는 독해서로, 1주 5일씩 4주로 구성되어 한 달에 한 권씩 즐겁게 뗄 수 있다. 어휘가 강화된 독해서이며, 문학, 비문학 지문은 물론 독해서 최초로 생활 속 지문까지 담았다.","717","똑똑한하루독해a","천재교육편","2019-12-01","Y","Y",""
"5711523","9791196058166","","관인플레이그라운드프로젝트 =2019 포천시 관인면 문화재생사업 <관인문화마을> /Gwanin play ground ","지은이: 조두호 ;사진기록: 오창원","브레인애드컴","","03090","0","https://bookthumb-phinf.pstatic.net/cover/163/419/16341994.jpg?type=m1","38선 넘어 경기도 최북단의 마을  해방 이후 남북의 분계선이었던 ‘38선’을 한참 지나 북쪽으로 올라가다 보면 강원도 철원군청보다도 더 위에 포천시 관인면이 있다. 삼엄한 군사지역일 것으로 생각했다면 오산이다. 비록 농로 하나를 경계로 군사지역인 신철원과 인접하고 있지만, 관인은 따뜻한 볕이... ","331.47","관인플레이그라운드프로젝트2019포천시관인면문화재생사업관인문화마을gwaninplayground","지은이조두호사진기록오창원","2019-12-31","Y","Y",""
"5740323","9791125948025","4","(똑똑한) 하루 독해 :A","천재교육 [편]","천재교육","","63710","10000","https://image.aladin.co.kr/product/22004/24/cover/k442636714_1.jpg","하루 10분 학습 분량의 쉽고 부담 없는 독해서로, 1주 5일씩 4주로 구성되어 한 달에 한 권씩 즐겁게 뗄 수 있다. 어휘가 강화된 독해서이며, 문학, 비문학 지문은 물론 독해서 최초로 생활 속 지문까지 담았다.","717","똑똑한하루독해a","천재교육편","2019-12-01","Y","Y",""
"3764245","9791133466894","1-8 /","마술 선배","저자: Azu ;번역: 강동욱","대원씨아이","","07830","","","","830","마술선배","저자azu번역강동욱","","Y","Y","9791133466894 (세트)"
"3764249","9791131969038","1-11 /","페이트/그랜드오더 코믹 아라카르트 =Fate/grand order comic à la carte","만화: 콤프에이스 편집부 ;번역: 김민준","영상출판미디어","","07830","","","","830","페이트그랜드오더코믹아라카르트fategrandordercomiclacarte","만화콤프에이스편집부번역김민준","","Y","Y","9791131969038 (세트)"
"5217575","9791133466900","1","마술 선배","저자: Azu ;번역: 강동욱","대원씨아이","","07830","5000","https://image.aladin.co.kr/product/12650/72/cover/k762532178_1.jpg","마술을 좋아하는데 실패율 100%, 미인이지만 허당에 조금 야릇한 선배의 마술 SHORT GAG! 문화부계 최종병기 히로인이 지금 탄생한다!","830","마술선배","저자azu번역강동욱","2017-12-20","Y","Y","9791133466900 (1)"
"5217576","9791133469284","2","마술 선배","저자: Azu ;번역: 강동욱","대원씨아이","","07830","5000","https://image.aladin.co.kr/product/13090/49/cover/k822532997_1.jpg","마술을 좋아하는데 실패율 100%, 미인이지만 허당에 조금 야릇한 선배의 마술 SHORT GAG! 문화부계 최종병기 히로인이 지금 탄생한다!","830","마술선배","저자azu번역강동욱","2018-01-22","Y","Y","9791133469284 (2)"
"5217577","9791133476237","3","마술 선배","저자: Azu ;번역: 강동욱","대원씨아이","","07830","5000","https://image.aladin.co.kr/product/14125/0/cover/k512532330_1.jpg","마술을 좋아하는데 실패율 100%, 미인이지만 허당에 조금 야릇한 선배의 마술 SHORT GAG! 문화부계 최종병기 히로인이 지금 탄생한다!","830","마술선배","저자azu번역강동욱","2018-04-13","Y","Y","9791133476237 (3)"
"5393392","9791133496594","4","마술 선배","저자: Azu ;번역: 강동욱","대원씨아이","","07830","5000","https://image.aladin.co.kr/product/17843/67/cover/k432534520_1.jpg","마술을 좋아하는데 실패율 100%, 미인이지만 허당에 조금 야릇한 선배의 마술 SHORT GAG! 문화부계 최종병기 히로인이 지금 탄생한다!","830","마술선배","저자azu번역강동욱","2019-01-09","Y","Y",""
"5470413","9791164128983","5","마술 선배","저자: Azu ;번역: 강동욱","대원씨아이","","07830","5000","https://image.aladin.co.kr/product/19405/22/cover/k162635319_1.jpg","마술을 좋아하는데 실패율 100%, 미인이지만 허당에 조금 야릇한 선배의 마술 SHORT GAG! 문화부계 최종병기 히로인이 지금 탄생한다!","830","마술선배","저자azu번역강동욱","2019-06-07","Y","Y",""
"5678576","9791136220974","6","마술 선배","저자: Azu ;번역: 강동욱","대원씨아이","","07830","5000","https://image.aladin.co.kr/product/22931/90/cover/k322636045_1.jpg","마술을 좋아하는데 실패율 100%, 미인이지만 허당에 조금 야릇한 선배의 마술 SHORT GAG! 문화부계 최종병기 히로인이 지금 탄생한다!","830","마술선배","저자azu번역강동욱","2020-01-29","Y","Y",""
"5828283","9791136249265","7","마술 선배","저자: Azu ;번역: 강동욱","대원씨아이","","07830","5000","https://image.aladin.co.kr/product/25318/21/cover/k522633406_1.jpg","마술을 좋아하는데 실패율 100%, 미인이지만 허당에 조금 야릇한 선배의 마술 SHORT GAG! 문화부계 최종병기 히로인이 지금 탄생한다!","830","마술선배","저자azu번역강동욱","2020-10-08","Y","Y",""
"6344344","9791136286079","8","마술 선배","저자: Azu ;번역: 강동욱","대원씨아이","","07830","5000","https://image.aladin.co.kr/product/28198/14/cover/k542835872_1.jpg","마술을 좋아하는데 실패율 100%, 미인이지만 허당에 조금 야릇한 선배의 마술 SHORT GAG! 문화부계 최종병기 히로인이 지금 탄생한다!","830","마술선배","저자azu번역강동욱","2021-10-26","Y","Y",""
"3700824","9791131972977","2","페이트/그랜드오더 코믹 아라카르트 =Fate/grand order comic à la carte","만화: 콤프에이스 편집부 ;번역: 김민준","영상출판미디어","","07830","5500","https://bookthumb-phinf.pstatic.net/cover/133/175/13317533.jpg?type=m1&udate=20180717","대인기 스마트폰 게임, Fate/Grand order의 공식 앤솔로지. 활약하는 켈틱V, 아르토리아들의 피크닉, 가장 운이 없는 서번트를 뽑기 위한 보드게임까지, 다채로운 이야기로 가득한 두 번째 이야기.","830","페이트그랜드오더코믹아라카르트fategrandordercomiclacarte","만화콤프에이스편집부번역김민준","2018-02-21","Y","Y","9791131972977 (2)"
"3869344","9791131969045","1","페이트/그랜드오더 코믹 아라카르트 =Fate/grand order comic à la carte","만화: 콤프에이스 편집부 ;번역: 김민준","영상출판미디어","","07830","5500","https://image.aladin.co.kr/product/12548/41/cover/k932532563_1.jpg","대인기 스마트폰 게임, Fate/Grand order의 공식 앤솔로지! 마리의 숙녀가 되기 위한 험난한 길, 레오니다스와 함께하는 두뇌 트레이닝, 네로와 로마와 코타츠의 이야기 등을 수록했다.","830","페이트그랜드오더코믹아라카르트fategrandordercomiclacarte","만화콤프에이스편집부번역김민준","2017-12-21","Y","Y","9791131969045 (1)"
"3869345","9791131977859","3","페이트/그랜드오더 코믹 아라카르트 =Fate/grand order comic à la carte","만화: 콤프에이스 편집부 ;번역: 김민준","영상출판미디어","","07830","5500","https://image.aladin.co.kr/product/14072/14/cover/k022532032_1.jpg","대인기 스마트폰 게임, Fate/Grand order의 공식 앤솔로지! 음식과 인연을 테마로 한 작품이 잔뜩! 서번트 들의 주먹밥 만들기 대결, 메데이아 릴리의 요리를 배우기 위한 수라의 길, 칼데아 매거진에서는 마스터의 여체화가 인기?! FGO 팬들을 위한 재미있는 이야기가 한가득한 앤솔로지 그 세 번째.","830","페이트그랜드오더코믹아라카르트fategrandordercomiclacarte","만화콤프에이스편집부번역김민준","2018-04-20","Y","Y","9791131977859 (3)"
"3869346","9791131982525","4","페이트/그랜드오더 코믹 아라카르트 =Fate/grand order comic à la carte","만화: 콤프에이스 편집부 ;번역: 김민준","영상출판미디어","","07830","5500","https://image.aladin.co.kr/product/14954/26/cover/k032533962_1.jpg","대인기 스마트폰 게임, Fate/Grand Order의 공식 앤솔로지! 선배와 더 친해지기 위해 노력하는 마슈의 이야기를 그린 '메이브와 마슈의 인연 레슨' 어벤저 전대의 이야기를 그린 'EX전대 고룰러벤저' 칼데아 서번트들의 짝을 찾아보는 '제1회 칼데아 서번트 미팅'.","830","페이트그랜드오더코믹아라카르트fategrandordercomiclacarte","만화콤프에이스편집부번역김민준","2018-06-18","Y","Y",""
"3913728","9791131988169","5","페이트/그랜드오더 코믹 아라카르트 =Fate/grand order comic à la carte","만화: 콤프에이스 편집부 ;번역: 김민준","영상출판미디어","","07830","5500","https://image.aladin.co.kr/product/16728/24/cover/k772534467_1.jpg","서번트와의 런치 타임을 즐기는 ‘5성 런치도 아라카르트’ 서번트 대운동회! 세이버가 빵 먹기 경주에 혼자 참가하는 ‘칼데아 운동회’ 마슈를 너무나 좋아하는 선배가 벌인 특별한 사건은? ‘우리가 좋아하는 사람’ 다양한 맛있는 이야기가 가득한 공식 앤솔로지 제 5 탄.","830","페이트그랜드오더코믹아라카르트fategrandordercomiclacarte","만화콤프에이스편집부번역김민준","2018-09-19","Y","Y",""
"5340699","9791131990575","6","페이트/그랜드오더 코믹 아라카르트 =Fate/grand order comic à la carte","만화: 콤프에이스 편집부 ;번역: 김민준","영상출판미디어","","07830","5500","https://image.aladin.co.kr/product/17180/68/cover/k932534792_1.jpg","대인기 스마트폰 게임, Fate/Grand Order의 공식 앤솔로지! 물을 부으면 마스터가 여자로! 이거 완전 ○마, ‘남녀전환☆암수W!’ 칼데아의 마마들이 총출동! 최고의 엄마는 누구? ‘두근! 엄마 천국 칼데아 어린이집’ 서번트들과 함께하는 칼데아 대청소.","830","페이트그랜드오더코믹아라카르트fategrandordercomiclacarte","만화콤프에이스편집부번역김민준","2018-11-05","Y","Y",""
"5414428","9791131997147","7","페이트/그랜드오더 코믹 아라카르트 =Fate/grand order comic à la carte","만화: 콤프에이스 편집부 ;번역: 김민준","영상출판미디어","","07830","5500","https://image.aladin.co.kr/product/18581/41/cover/k962635865_1.jpg","대인기 스마트폰 게임, Fate/Grand Order의 공식 앤솔로지! 마스터! 악에 물들어 보자! 아니 그건 다○베○더잖아!, ‘Dark-Duck’ 브레이브의 브레이브한 호박파이를 먹어보자. ‘노래 부르는 용사와 호박 기사’ 긍정적인 성녀 님의 끝을 볼수 있는 기회. ‘위대한 잔느 VS’","830","페이트그랜드오더코믹아라카르트fategrandordercomiclacarte","만화콤프에이스편집부번역김민준","2019-03-20","Y","Y",""
"5506538","9791164663422","8","페이트/그랜드오더 코믹 아라카르트 =Fate/grand order comic à la carte","만화: 콤프에이스 편집부 ;번역: 김민준","영상출판미디어","","07830","5500","https://image.aladin.co.kr/product/20204/35/cover/k582635646_1.jpg","그 아처와 그 아처가 만나면 어떻게 될까? ‘에미야 얼터와 절대로 말하지 않는 이야기’ 저는 그만 메제드 님을 훔치고 말았습니다. ‘아아, 메제드 님’ 우시와카마루, 주군을 위해서라면 어떤 목이라도 따버립니다! ‘주군을 위해’","830","페이트그랜드오더코믹아라카르트fategrandordercomiclacarte","만화콤프에이스편집부번역김민준","2019-08-23","Y","Y",""
"5609383","9791164669288","9","페이트/그랜드오더 코믹 아라카르트 =Fate/grand order comic à la carte","만화: 콤프에이스 편집부 ;번역: 김민준","영상출판미디어","","07830","5500","https://image.aladin.co.kr/product/22016/76/cover/k682636811_1.jpg","대인기 스마트폰 게임, Fate/Grand Order의 공식 앤솔로지. 칼데아 서번트들이 주인공이 되는 천일야화 '칼데안 나이트', 마슈가 쓴 안경은 갓경입니까?! '안경을 쓴 너는', 엘키두와 꼬마 길가메쉬가 만나면? '쾌청, 얕은 잠에 든 오후', 그 외 여러 편의 흥미진진한 앤솔로지가 가득한 제9탄.","830","페이트그랜드오더코믹아라카르트fategrandordercomiclacarte","만화콤프에이스편집부번역김민준","2019-12-20","Y","Y",""
"6289158","9791166259470","10","페이트/그랜드오더 코믹 아라카르트 =Fate/grand order comic à la carte","만화: 콤프에이스 편집부 ;번역: 김민준","영상출판미디어","","07830","5500","https://bookthumb-phinf.pstatic.net/cover/190/076/19007690.jpg?type=m1&udate=20210422","대인기 스마트폰 게임, FATE/GRAND ORDER의 공식 앤솔로지!남성 서번트들에게 VR기기를 씌워 보았다?!칼데아 극단이 또한번 화려한 무대를 준비한다면?미녀라면 애완동물이 필수! 타마모가 찾는 애완동물이란?!아종특이점의 다양한 영웅들이 활약하는 FATE/GRAND ORDER 앤솔로지 제10탄!","830","페이트그랜드오더코믹아라카르트fategrandordercomiclacarte","만화콤프에이스편집부번역김민준","20210503","Y","Y",""
"3764254","9791125684992","1-13 /","쌍망정은 부숴야 한다","저자: Kazuhiro Fujita ;역자: 서현아","학산문화사","","07650","","","","830","쌍망정은부숴야한다","저자kazuhirofujita역자서현아","","Y","Y","9791125684992 (세트)"
"5217587","9791125685005","1","쌍망정은 부숴야 한다","저자: Kazuhiro Fujita ;역자: 서현아","학산문화사","","07650","4500","https://image.aladin.co.kr/product/11981/94/cover/k652531535_1.jpg","도쿄 누마나카라이쵸에 우뚝 서 있는 기괴한 저택, 이름하여 「쌍망정(雙亡亭」. 그곳에 들어가 어둠을 마주하던 자신은 더 이상 자신이 아니게 되어 버린다. 원한이 남은 자들은 그 문으로 이끌리고 모이며 도전한다. 그 소름끼치는 저택을 파괴하기 위해…!","830","쌍망정은부숴야한다","저자kazuhirofujita역자서현아","2017-10-16","Y","Y","9791125685005 (1)"
"6333741","9791138002301","11","페이트/그랜드오더 코믹 아라카르트 =Fate/grand order comic à la carte","만화: 콤프에이스 편집부 ;번역: 김민준","영상출판미디어","","07830","5500","https://image.aladin.co.kr/product/27497/25/cover/k132733099_1.jpg","마스터가 꾸준히 소환(가챠)하다 보니 서번트가 너무 늘어났다?! 칼데아를 강타한 방 배분과 식량 문제에 마스터가 내린 해결책이란? 초코라미스의 폭주로 고뇌에 빠진 여제의 이야기부터 놋부가 주최하는 여름 록페스티벌 등 시즌 이야기도 한가득!","830","페이트그랜드오더코믹아라카르트fategrandordercomiclacarte","만화콤프에이스편집부번역김민준","2021-07-23","Y","Y",""
"2591151","9788984960442","","(α+)행정학","위계점;이원희 공저","考試硏究社","","12350","28000","","행정학 교재. 행정학의 한국적 토착화를 위해 행정의 개념과 체계 및 변수 등을 알기쉽게 설명했고, 환경변화에 따른 행정을 재정립했다. 또한 현대 행정의 특징과 과제 및 미국의 행정과 행정학 발전과정, 행정이 추구하는 가치, 정책학, 조직이론 등을 기술했다.","350.077","행정학","위계점이원희공저","2002-03-23","Y","Y","8984960446"
"5582606","9791134829865","7","쌍망정은 부숴야 한다","저자: Kazuhiro Fujita ;역자: 서현아","학산문화사","","07650","5000","https://image.aladin.co.kr/product/21532/9/cover/k722636390_1.jpg","수로를 찾는 망자들을 저지하기 위해, 액체질소를 폭발시킨 타코하, 쿠레나이와 파괴자들!!   결사의 파괴작전, 그 결말은?!   그리고 새로이 「쌍망정」으로 들어가는 세이이치, 로쿠로.   기묘한 저택의 더욱 깊은 곳, 아무도 들어간 적 없는 장소에서… 「쌍망정」을 지은 사카마키 데이도의 '어둠'이 마침내... ","830","쌍망정은부숴야한다","저자kazuhirofujita역자서현아","2019-11-07","Y","Y",""
