"SEQ_NO","ISBN_THIRTEEN_NO","VLM_NM","TITLE_NM","AUTHR_NM","PUBLISHER_NM","PBLICTE_DE","ADTION_SMBL_NM","PRC_VALUE","IMAGE_URL","BOOK_INTRCN_CN","KDC_NM","TITLE_SBST_NM","AUTHR_SBST_NM","TWO_PBLICTE_DE","INTNT_BOOKST_BOOK_EXST_AT","PORTAL_SITE_BOOK_EXST_AT","ISBN_NO"
"5059414","9788956604282","1","비문신공의 비문학 독해공식","신진상 지음","은행나무","","53710","13000","https://bookthumb-phinf.pstatic.net/cover/064/239/06423908.jpg?type=m1&udate=20200616","언어영역의 비문학 파트는 비문학 지문의 독해 능력을 측정하는 시험입니다. 고로 언어영역 그 중에서 비문학을 잘하려면 독해력을 키우면 됩니다. 그러나 독해력을 키우기에 주어진 시간은 얼마 없습니다. 그런 이유로 이 책에서는 비문학을 공부하면서 독해력도 키울 수 있는 방법을 동시에 제시하고 있습니다.... ","717","비문신공의비문학독해공식","신진상지음","20110110","Y","Y","9788956604282 (1)"
"1194757","9788993599626","","병원재무관리 =Hospital finance managemenet[실은 management] ","이동희,이인영 지음","포널스출판사","","93510","20000","http://image.aladin.co.kr/product/1297/68/cover/8993599629_1.jpg","고교 수준의 병원재무관리를 다룬 교재. 일반재무관리의 개념을 병원에 접목하여 병원분야에 적합한 병원재무관리로 집필했다. 고교 수준의 눈높이에 맞는 기초적인 개념과 원리를 익할 수 있도록 구성했다.","517.16","병원재무관리hospitalfinancemanagemenet실은management","이동희,이인영지음","2011-09-01","Y","Y","9788993599626"
"3446789","9788956604299","2","비문신공의 비문학 독해공식","신진상 지음","은행나무","","53710","12000","http://image.aladin.co.kr/product/830/37/cover/8956604290_1.jpg","수만휘 멘토 비문신공의 언어영역 공식집. 지문과 문두, 보기, 그리고 답지 중에서 정답과 관련된 정보를 한 번에 찾을 수 있도록 말로 설명하기도 하고, 화살표와 밑줄, 세모와 네모, 동그라미 등으로 시각화하여 제시하고 있다. 2권에서는 지문독해 공식을 제공하기 위해 가장 수능다운 지문을 가지고 난이도별 주제별로 골라 지문을 해설하고, 지문독해를 통한 풀이 방법이 제시되어 있다.","717","비문신공의비문학독해공식","신진상지음","2011-01-10","Y","Y","9788956604299 (2)"
"2565372","9788921448606","","옛날에도 결혼식을 했을까? ","글: 한정영 ;그림: 박원홍","교원","","74910","11000","","","911","옛날에도결혼식을했을까","글한정영그림박원홍","","Y","Y","9788921448606"
"2565431","9788921448620","","옛날에도 부자로 살았을까? ","글: 백유선 ;그림: 이준선","교원","","74910","11000","","","911","옛날에도부자로살았을까","글백유선그림이준선","","Y","Y","9788921448620"
"2565450","9788921448637","","옛날에도 귀신을 믿었을까? ","글: 백유선 ;그림: 박선양","교원","","74910","11000","","","911","옛날에도귀신을믿었을까","글백유선그림박선양","","Y","Y","9788921448637"
"2565509","9788921448484","","옛날에도 귀를 뚫었을까? ","글: 유지현 ;그림: 백금림","교원","","74910","11000","","","911","옛날에도귀를뚫었을까","글유지현그림백금림","","Y","Y","9788921448484"
"2750084","9788921454874","","마루야 안녕 ","글: 정성란 ;그림: 배수연","교원","","74300","9500","","","331","마루야안녕","글정성란그림배수연","","Y","Y","9788921454874"
"2750063","9788921454669","","새움이의 비밀 훈련 ","글: 서지원 ;그림: 윤봉선","교원","","74300","9500","","","331","새움이의비밀훈련","글서지원그림윤봉선","","Y","Y","9788921454669"
"2750072","9788921454751","","아기 고양이 구출 대작전 ","글: 선자은 ;그림: 강경수","교원","","74300","9000","","","331","아기고양이구출대작전","글선자은그림강경수","","Y","Y","9788921454751"
"2750073","9788921454768","","채린이의 축구 시합 ","글: 함지슬 ;그림: 김예슬","교원","","74300","9000","","","331","채린이의축구시합","글함지슬그림김예슬","","Y","Y","9788921454768"
"1194763","9788921001672","","난 괜찮지 않아! ","글: 차보금 ;그림: 이지은","교원","","74300","","","","331","난괜찮지않아","글차보금그림이지은","","Y","Y","9788921001672(세트)"
"2750065","9788921454683","","꿈을 찾는 도둑 ","글: 김한별 ;그림: 이지야","교원","","74300","9500","","","331","꿈을찾는도둑","글김한별그림이지야","","Y","Y","9788921454683"
"2750056","9788921454584","","난 괜찮지 않아! ","글: 차보금 ;그림: 이지은","교원","","74300","9500","","","331","난괜찮지않아","글차보금그림이지은","","Y","Y","9788921454584"
"1194761","9788921004161","","옛날에도 책을 읽었을까? ","글: 오영선 ;그림: 국설희","교원","","74910","","","","911","옛날에도책을읽었을까","글오영선그림국설희","","Y","Y","9788921004161(SET)"
"2565510","9788921448491","","옛날에도 책을 읽었을까? ","글: 오영선 ;그림: 국설희","교원","","74910","11000","","","911","옛날에도책을읽었을까","글오영선그림국설희","","Y","Y","9788921448491"
"1194764","9788995940549","","3·1 운동의 배꽃, 유관순 ","원저자: 장종현 ;그림: 팽현준","세종학연구원","","47990","13000","http://image.aladin.co.kr/product/1261/88/cover/8995940549_1.jpg","2000년 백석대학교에 유관순연구소가 설립되면서, 서로 힘을 모아 유관순 열사에 대한 학술적 작업과 새로 찾아낸 각종 자료 및 유관순 열사의 친구 남동순 여사와 보각 스님의 인터뷰를 통해 그동안 잘못 알려져 왔던 출생연월일, 순국일, 형량, 어렸을 때의 성장 모습, 이화학당 재학 시절의 모습 등의 전기적 사실들을 바로 잡았다. &lt;3.1 운동의 배꽃, 유관순&gt;은 백석대학교 유관순연구소의 연구 결과에 바탕을 둔 만화전기다.","998.3","31운동의배꽃,유관순","원저자장종현그림팽현준","2011-07-17","Y","Y","9788995940549"
"1194803","9788989106074","","한민족의 하나님사상 :인류의 빛 되는 우리 문화 ","저자: 권천문","지식시대","","03200","15000","http://image.aladin.co.kr/product/23/81/cover/8989106079_1.gif","기독교, 불교, 유교 등 세계 3대 종교가 한민족의 하나님 사상에서 파생된 사상임을 실증하고 한민족 하나님 사상과 한민족 구원관을 체계적으로 실었다.","230.1","한민족의하나님사상인류의빛되는우리문화","저자권천문","2000-06-15","Y","Y","8989106079"
"1194980","9788925721828","1-4 /","아공간 :내글 퓨전 판타지 장편소설","지은이: 내글","로크미디어","","04810","","","","813.7","아공간내글퓨전판타지장편소설","지은이내글","","Y","Y","9788925721828 (세트)"
"1194987","9788925721385","1-5(완결) /","아트로스 월드 =설작 게임 판타지 장편소설.Atros world ","지은이: 설작","로크미디어","","04810","","","","813.7","아트로스월드설작게임판타지장편소설atrosworld","지은이설작","","Y","Y","9788925721385 (세트)"
"2754069","9788925721835","1","아공간 :내글 퓨전 판타지 장편소설","지은이: 내글","로크미디어","","04810","8000","http://image.aladin.co.kr/product/1267/75/cover/892572183x_1.jpg","내글의 퓨전 판타지 장편소설. 가족을 잃고 어떻게든 살아 보려 발버둥 치는 정민. 마지막 돌파구로 뒷산에 '동굴카페'를 열기 위해 굴을 판 순간 예기치 않게 얻게 된 미지의 힘. 우연치 않게 발견한 아공간의 입구. 내재된 미지의 힘을 자유로이 쓰려는 처절한 노력에 아공간을 사업 수단으로 삼으려는 거대한 꼼수를 부리지만 현실은 아공간 주민들에게 '미래의 후계자'로 찍혀 버리는데…","813.7","아공간내글퓨전판타지장편소설","지은이내글","2011-08-01","Y","Y","9788925721835 (1)"
"2754070","9788925721842","2","아공간 :내글 퓨전 판타지 장편소설","지은이: 내글","로크미디어","","04810","8000","http://image.aladin.co.kr/product/1267/75/cover/8925721848_1.jpg","내글의 퓨전 판타지 장편소설. 가족을 잃고 어떻게든 살아 보려 발버둥 치는 정민. 마지막 돌파구로 뒷산에 '동굴카페'를 열기 위해 굴을 판 순간 예기치 않게 얻게 된 미지의 힘. 우연치 않게 발견한 아공간의 입구. 내재된 미지의 힘을 자유로이 쓰려는 처절한 노력에 아공간을 사업 수단으로 삼으려는 거대한 꼼수를 부리지만 현실은 아공간 주민들에게 '미래의 후계자'로 찍혀 버리는데…","813.7","아공간내글퓨전판타지장편소설","지은이내글","2011-08-01","Y","Y","9788925721842 (2)"
"2754071","9788925721859","3","아공간 :내글 퓨전 판타지 장편소설","지은이: 내글","로크미디어","","04810","8000","http://image.aladin.co.kr/product/1303/54/cover/8925721856_1.jpg","내글의 퓨전 판타지 장편소설. 가족을 잃고 어떻게든 살아 보려 발버둥 치는 정민. 마지막 돌파구로 뒷산에 '동굴카페'를 열기 위해 굴을 판 순간 예기치 않게 얻게 된 미지의 힘. 우연치 않게 발견한 아공간의 입구. 내재된 미지의 힘을 자유로이 쓰려는 처절한 노력에 아공간을 사업 수단으로 삼으려는 거대한 꼼수를 부리지만 현실은 아공간 주민들에게 '미래의 후계자'로 찍혀 버리는데…","813.7","아공간내글퓨전판타지장편소설","지은이내글","2011-09-02","Y","Y","9788925721859 (3)"
"2754072","9788925721866","4","아공간 :내글 퓨전 판타지 장편소설","지은이: 내글","로크미디어","","04810","8000","http://image.aladin.co.kr/product/1337/11/cover/8925721864_1.jpg","내글의 퓨전 판타지 장편소설. 가족을 잃고 어떻게든 살아 보려 발버둥 치는 정민. 마지막 돌파구로 뒷산에 '동굴카페'를 열기 위해 굴을 판 순간 예기치 않게 얻게 된 미지의 힘. 우연치 않게 발견한 아공간의 입구. 내재된 미지의 힘을 자유로이 쓰려는 처절한 노력에 아공간을 사업 수단으로 삼으려는 거대한 꼼수를 부리지만 현실은 아공간 주민들에게 '미래의 후계자'로 찍혀 버리는데…","813.7","아공간내글퓨전판타지장편소설","지은이내글","2011-10-04","Y","Y","9788925721866 (4)"
"1195003","9788964305997","1-4 /","열도에서 별을 보다 :마도향 현대판타지 장편소설","지은이: 마도향","어울림출판사","","04810","","","","813.7","열도에서별을보다마도향현대판타지장편소설","지은이마도향","","Y","Y","9788964305997(set)"
"2754057","9788925721392","1","아트로스 월드 =설작 게임 판타지 장편소설.Atros world ","지은이: 설작","로크미디어","","04810","8000","http://image.aladin.co.kr/product/1206/53/cover/8925721392_1.jpg","설작의 게임판타지 장편소설. 1인 다역은 기본, 타인 사칭은 일상, NPC에게 사탕발림하고 뇌물 먹이는 센스로 무장해 게임 '더 아트로스'에서 절대오좌의 1인으로 군림하던 아블. 자고 일어나 보니 펜트하우스가 아닌 고시원 쪽방?! 내일을 아는 자의 오만함으로 즐거운 미래를 상상하지만 게임 출시 날부터 어긋나기 시작한다. 급기야 절대오좌 나머지 네 놈에게도 '행운의 회귀'가 닥쳤다는 비보를 듣게 되는데…","813.7","아트로스월드설작게임판타지장편소설atrosworld","지은이설작","2011-06-22","Y","Y","9788925721392 (1)"
"2754058","9788925721408","2","아트로스 월드 =설작 게임 판타지 장편소설.Atros world ","지은이: 설작","로크미디어","","04810","8000","http://image.aladin.co.kr/product/1206/53/cover/8925721406_1.jpg","설작의 게임판타지 장편소설. 1인 다역은 기본, 타인 사칭은 일상, NPC에게 사탕발림하고 뇌물 먹이는 센스로 무장해 게임 '더 아트로스'에서 절대오좌의 1인으로 군림하던 아블. 자고 일어나 보니 펜트하우스가 아닌 고시원 쪽방?! 내일을 아는 자의 오만함으로 즐거운 미래를 상상하지만 게임 출시 날부터 어긋나기 시작한다. 급기야 절대오좌 나머지 네 놈에게도 '행운의 회귀'가 닥쳤다는 비보를 듣게 되는데…","813.7","아트로스월드설작게임판타지장편소설atrosworld","지은이설작","2011-06-22","Y","Y","9788925721408 (2)"
"3223458","9788925721415","3","아트로스 월드 =설작 게임 판타지 장편소설.Atros world ","지은이: 설작","로크미디어","","04810","8000","http://image.aladin.co.kr/product/1271/71/cover/8925721414_1.jpg","설작의 게임판타지 장편소설. 1인 다역은 기본, 타인 사칭은 일상, NPC에게 사탕발림하고 뇌물 먹이는 센스로 무장해 게임 '더 아트로스'에서 절대오좌의 1인으로 군림하던 아블. 자고 일어나 보니 펜트하우스가 아닌 고시원 쪽방?! 내일을 아는 자의 오만함으로 즐거운 미래를 상상하지만 게임 출시 날부터 어긋나기 시작한다. 급기야 절대오좌 나머지 네 놈에게도 '행운의 회귀'가 닥쳤다는 비보를 듣게 되는데…","813.7","아트로스월드설작게임판타지장편소설atrosworld","지은이설작","2011-08-04","Y","Y","9788925721415 (3)"
"3223459","9788925721422","4","아트로스 월드 =설작 게임 판타지 장편소설.Atros world ","지은이: 설작","로크미디어","","04810","8000","http://image.aladin.co.kr/product/1333/68/cover/8925721422_1.jpg","설작의 게임판타지 장편소설. 1인 다역은 기본, 타인 사칭은 일상, NPC에게 사탕발림하고 뇌물 먹이는 센스로 무장해 게임 '더 아트로스'에서 절대오좌의 1인으로 군림하던 아블. 자고 일어나 보니 펜트하우스가 아닌 고시원 쪽방?! 내일을 아는 자의 오만함으로 즐거운 미래를 상상하지만 게임 출시 날부터 어긋나기 시작한다. 급기야 절대오좌 나머지 네 놈에게도 '행운의 회귀'가 닥쳤다는 비보를 듣게 되는데…","813.7","아트로스월드설작게임판타지장편소설atrosworld","지은이설작","2011-09-30","Y","Y","9788925721422 (4)"
"3223460","9788925721439","5","아트로스 월드 =설작 게임 판타지 장편소설.Atros world ","지은이: 설작","로크미디어","","04810","8000","http://image.aladin.co.kr/product/1408/26/cover/8925721430_1.jpg","설작의 게임판타지 장편소설. 1인 다역은 기본, 타인 사칭은 일상, NPC에게 사탕발림하고 뇌물 먹이는 센스로 무장해 게임 '더 아트로스'에서 절대오좌의 1인으로 군림하던 아블. 자고 일어나 보니 펜트하우스가 아닌 고시원 쪽방?! 내일을 아는 자의 오만함으로 즐거운 미래를 상상하지만 게임 출시 날부터 어긋나기 시작한다. 급기야 절대오좌 나머지 네 놈에게도 '행운의 회귀'가 닥쳤다는 비보를 듣게 되는데…","813.7","아트로스월드설작게임판타지장편소설atrosworld","지은이설작","2011-11-28","Y","Y","9788925721439 (5(완결))"
"2803298","9788964306000","1","열도에서 별을 보다 :마도향 현대판타지 장편소설","지은이: 마도향","어울림출판사","","04810","8000","http://image.aladin.co.kr/product/1289/3/cover/8964306007_1.jpg","마도향의 현대판타지 장편소설. '또 떠나가려 하시나이까?' 도를 완성하기 위해 떠난 도규. 그와 함께하고 싶었던 구미호 도향. '도규야… 그럼 언제 또 만나는데?' '언젠가는 다시 만나게 되겠지.' 교환 교사로 일본에 도착한 청년, 정세훈. 그의 앞에 나타난 미모의 여교사, 에리카. 그들에게 찾아오는 수많은 역경들… 세훈의 운명이 거칠게 요동친다.","813.7","열도에서별을보다마도향현대판타지장편소설","지은이마도향","2011-08-23","Y","Y","9788964306000 (1)"
"2803299","9788964306017","2","열도에서 별을 보다 :마도향 현대판타지 장편소설","지은이: 마도향","어울림출판사","","04810","8000","http://image.aladin.co.kr/product/1289/3/cover/8964306015_1.jpg","마도향의 현대판타지 장편소설. '또 떠나가려 하시나이까?' 도를 완성하기 위해 떠난 도규. 그와 함께하고 싶었던 구미호 도향. '도규야… 그럼 언제 또 만나는데?' '언젠가는 다시 만나게 되겠지.' 교환 교사로 일본에 도착한 청년, 정세훈. 그의 앞에 나타난 미모의 여교사, 에리카. 그들에게 찾아오는 수많은 역경들… 세훈의 운명이 거칠게 요동친다.","813.7","열도에서별을보다마도향현대판타지장편소설","지은이마도향","2011-08-23","Y","Y","9788964306017 (2)"
"2803304","9788964306291","3","열도에서 별을 보다 :마도향 현대판타지 장편소설","지은이: 마도향","어울림출판사","","04810","8000","http://image.aladin.co.kr/product/1322/24/cover/8964306295_1.jpg","마도향의 현대판타지 장편소설. '또 떠나가려 하시나이까?' 도를 완성하기 위해 떠난 도규. 그와 함께하고 싶었던 구미호 도향. '도규야… 그럼 언제 또 만나는데?' '언젠가는 다시 만나게 되겠지.' 교환 교사로 일본에 도착한 청년, 정세훈. 그의 앞에 나타난 미모의 여교사, 에리카. 그들에게 찾아오는 수많은 역경들… 세훈의 운명이 거칠게 요동친다.","813.7","열도에서별을보다마도향현대판타지장편소설","지은이마도향","2011-09-22","Y","Y","9788964306291 (3)"
"5059451","9788964306567","4","열도에서 별을 보다 :마도향 현대판타지 장편소설","지은이: 마도향","어울림출판사","","04810","8000","https://bookthumb-phinf.pstatic.net/cover/067/614/06761440.jpg?type=m1&udate=20190917","마도향의 현대판타지 장편소설 『열도에서 별을 보다』 제4권 &lt;세력확장&gt;. 교환 교사로 일본에 도착한 청년, 정세훈의 앞에 미모의 여교사, 에리카가 나타난다. 세훈과 에리카에게 수많은 역경들이 찾아온다. 세훈의 운명이 거칠게 요동친다. 끝나지 않은 윤회의 사슬이 다시 움직인다.","813.7","열도에서별을보다마도향현대판타지장편소설","지은이마도향","2011-10-26","Y","Y","9788964306567 (4)"
"1195012","9780470504352","pbk","Introduction to graphic design methodologies and processes :understanding theory and application ","John Bowers","John Wiley & Sons","","","72370","http://image.aladin.co.kr/product/771/6/cover/0470504358_1.jpg","&lt;b&gt;A concise, visually based introduction to graphic design methodologies&lt;/b&gt;&lt;p&gt;Graphic design has emerged as a discipline complete with a body of scholarly literature devoted to its underlying theory. &lt;i&gt;Introduction... ","","introductiontographicdesignmethodologiesandprocessesunderstandingtheoryandapplication","johnbowers","2011-02-18","Y","Y","0470504358 (pbk.)"
"1195043","9788931441673","","(이기적in) ITQ 한글 2005 :기본서 ","영진정보연구소 저","영진닷컴","","13000","14000","http://image.aladin.co.kr/product/1268/58/cover/8931441673_1.jpg","시험 유형을 철저하게 분석하여 ITQ 한글 시험을 준비하는 수험생들이 학원에서는 물론 혼자서도 시험 준비를 할 수 있도록 한 완벽 대비서. 한글 2005를 기준으로 작성되었으며, 자세한 이론과 함께 유형을 확인하는 기출문제를 통해 시험 유형을 익힐 수 있도록 하였고, 모의고사 10회와 기출문제 15회를 제공하고 있다. 또한 부록으로 제공되는 답안 작성 프로그램은 ITQ 시험장에서 사용하는 프로그램과 동일한 방법으로 실행되어 실전처럼 연습할 수 있다. ","005.51077","이기적initq한글2005기본서","영진정보연구소저","2011-08-05","Y","Y","9788931441673"
"1195051","9788996225928","","우리들의 현장 :건설노동자들의 삶과 투쟁의 기록 ","저자: 주종섭","서울기획","","93300","","","","321.5554","우리들의현장건설노동자들의삶과투쟁의기록","저자주종섭","","Y","Y","9788996225928"
"1195056","9788942606078","","(현장을 중심으로 한) 유아 동요 반주법의 이론과 실제 ","지은이: 송여숙,박지원","창지사","","93370","22000","http://image.aladin.co.kr/product/1270/11/cover/8942606075_1.jpg","유아들과 노래 부르기 활동 시에 필요한 반주를 멜로디만 보고도 연주할 수 있도록 구성한 『유아 동요 반주법의 이론과 실제』. 이 책은 반주자를 양성하는 것이 아닌 노래 부르기 활동을 올바르게 하기 위해 필요한 피아노를 잘 활용하는 방법을 소개한 것이다. 모두 4단원으로 구성되어 있는데, 반주에 필요한... ","676.27","현장을중심으로한유아동요반주법의이론과실제","지은이송여숙,박지원","2011-07-20","Y","Y","9788942606078"
"1195097","9788982882470","","대한민국에 지방도 있다 ","지은이: 서인원,이상용 외","대구경북연구원","","03300","17000","","","359.01","대한민국에지방도있다","지은이서인원,이상용외","","Y","Y","9788982882470"
"1195101","9788955082326","","軍浦 堂洞 遺蹟 =군포 당동2지구 국민임대주택단지 조성부지 내 문화유적 발굴조사 /(A) report on the earth's surface excavation of Gunpo dangdong site ","김병희,오운석","中原文化財硏究院","","93900","","","","911.57","군포당동2지구국민임대주택단지조성부지내문화유적발굴조사areportontheearthssurfaceexcavationofgunpodangdongsite","김병희,오운석","","Y","Y","9788955082326"
"1195106","9788931439915","","(이기적in) 컬러리스트 =기사/산업기사 필기 기본서 /Colorist ","구환영,한명숙 공저","영진닷컴","","13000","34000","http://image.aladin.co.kr/product/1203/44/cover/8931439911_1.jpg","본서는 한국산업인력공단에서 시행하는 컬러리스트 기사/산업기사 필기 시험의 대비서로, 응시자들이 공부해야 할 이론, 이론을 확인하는 기출문제, 합격을 다지는 예상문제, 최신 기출문제 등을 수록하고 있다. 또한, 기사와 산업기사 각 6회분(총12회)의 최신 기출문제를 철저히 분석을 하여 해설을 구성하였으며, 이론과 기출문제를 2권으로 분권하여 수험생의 편의를 제공하고 있는 책이다.","651.077","이기적in컬러리스트기사산업기사필기기본서colorist","구환영,한명숙공저","2011-06-17","Y","Y","9788931439915"
"1195107","9788995875964","","淸州 聖化2地區 遺蹟 =淸州 聖化2地區 宅地開發事業敷地內 文化遺蹟 發掘調査 /Report on the excavation of Seonghwa-dong, Cheongju ","김화정,장성주","중원문화재연구원","","93900","","","","911.74","22reportontheexcavationofseonghwadong,cheongju","김화정,장성주","","Y","Y","9788995875964"
"1195192","9788941473718","","(2013) 삼성직무적성검사 =이공 /SSAT ","PMG 적성검사연구소 편저","박문각","","13030","27000","http://image.aladin.co.kr/product/1306/49/cover/8941473713_1.jpg","본서는 SSAT를 비롯한 삼성의 채용과정을 꼼꼼히 분석하고 SSAT 최신 경향을 충실히 반영하였다. 또한, 이 책 한권으로 SSAT를 대비함은 물론, 삼성의 채용 경향을 파악할 수 있도록 취업 관련 정보들을 정리하였으며, 별책으로 제공된 SSAT 실력up 캠프에는 시험에 나올만 한 상식용어 등을 수록하여 한 번에 공부할 수 있도록 하였다.","325.337","2013삼성직무적성검사이공ssat","pmg적성검사연구소편저","2011-11-05","Y","Y","9788941473718"
"1195249","9788996595410","","참 목사이고 싶어라 =Be like a good pastor(shepherd)! ","현정섭 지음","바이블 아카데미","","03230","","https://bookthumb-phinf.pstatic.net/cover/067/249/06724941.jpg?type=m1&udate=20110829","","234.3","참목사이고싶어라belikeagoodpastorshepherd","현정섭지음","2011-07-21","Y","Y","9788996595410"
"1195255","9788982230783","","(취업 준비를 위한) 서비스 매너 실무교육 ","김수연,최석립 공저","學士院","","93190","20000","http://image.aladin.co.kr/product/1305/31/cover/8982230785_1.jpg","『취업준비를 위한 서비스 매너 실무교육』은 급변하는 시대에 유연하게 대처하며 전략적인 변신으로 글로벌 시대에 맞는 타인과의 조화, 원활한 소통ㆍ교감 등이 가능하도록 서비스 매너 실무에 대한 정보를 제공한 책이다. 마음을 움직이는 인사, 아름다운 표정과 미소, 약속과 소개, 악수의 에티켓, 올바른... ","385.9","취업준비를위한서비스매너실무교육","김수연,최석립공저","2011-08-30","Y","Y","9788982230783"
