"SEQ_NO","ISBN_THIRTEEN_NO","VLM_NM","TITLE_NM","AUTHR_NM","PUBLISHER_NM","PBLICTE_DE","ADTION_SMBL_NM","PRC_VALUE","IMAGE_URL","BOOK_INTRCN_CN","KDC_NM","TITLE_SBST_NM","AUTHR_SBST_NM","TWO_PBLICTE_DE","INTNT_BOOKST_BOOK_EXST_AT","PORTAL_SITE_BOOK_EXST_AT","ISBN_NO"
"2136817","9788992731492","1-2/","메모리 키퍼:킴 에드워즈 장편소설","킴 에드워즈 [지음];나선숙 옮김","중앙북스","","04840","15000","https://bookthumb-phinf.pstatic.net/cover/043/199/04319989.jpg?type=m1&udate=20100111","두 가족의 뒤엉킨 삶의 중심에 있는 충격적인 비밀!과거에서 헤어나지 못하는 이들의 후회와 구원이 담긴 이야기를 그린 『메모리 키퍼』세트(전2권). 어쩔 수 없는 선택의 기로에 놓인 상황, 그 가운데 자신이 최선이라고 생각한 순간의 결정이 가져온 결과들. 소설은 다운증후군인 장애아를 낳은 부모의... ","843","메모리키퍼킴에드워즈장편소설","킴에드워즈지음나선숙옮김","2007-12-20","Y","Y","9788992731492 (세트)"
"2388098","9788992731508","1","메모리 키퍼:킴 에드워즈 장편소설","킴 에드워즈 [지음];나선숙 옮김","중앙북스","","04840","9000","https://bookthumb-phinf.pstatic.net/cover/030/853/03085346.jpg?type=m1&udate=20080111","과거에서 헤어나지 못하는 이들의 후회와 구원에 관한 소설. 고통스러운 과거의 기억이 통제할 수 없는 현재와 맞물리며 전개되는 이야기이다. 다운증후군인 장애아를 낳은 부부가 이룬 한 가정, 그리고 이들의 삶과 뒤엉킨 또 한 가족이 등장한다.","843","메모리키퍼킴에드워즈장편소설","킴에드워즈지음나선숙옮김","2007-09-07","Y","Y","9788992731508 (1)"
"2388099","9788992731515","2","메모리 키퍼:킴 에드워즈 장편소설","킴 에드워즈 [지음];나선숙 옮김","중앙북스","","04840","9000","https://bookthumb-phinf.pstatic.net/cover/030/853/03085349.jpg?type=m1&udate=20070910","두 가족의 뒤엉킨 삶의 중심에 있는 충격적인 비밀!과거에서 헤어나지 못하는 이들의 후회와 구원이 담긴 이야기를 그린 『메모리 키퍼』제2권 완결편. 어쩔 수 없는 선택의 기로에 놓인 상황, 그 가운데 자신이 최선이라고 생각한 순간의 결정이 가져온 결과들. 소설은 다운증후군인 장애아를 낳은 부모의... ","843","메모리키퍼킴에드워즈장편소설","킴에드워즈지음나선숙옮김","2007-09-07","Y","Y","9788992731515 (2)"
"2437133","9788970136592","","파하의 안개:호영송 소설집","지은이: 호영송","책세상","","04810","9000","http://image.aladin.co.kr/product/96/66/cover/8970136592_1.jpg","상징과 알레고리, 예술과 예술가의 존재 양식에 대한 천착으로 우리 문학의 지형에 독특한 궤적을 그려온 작가 호영송이 1978년에 펴낸 첫 번째 소설집이다. 1970~80년대에 출간한 첫 작품집을 젊은 평론가의 새로운 해설과 함께 복원하는 '소설 르네상스' 시리즈 가운데 한 권으로 재출간되었다.","813.6","파하의안개호영송소설집","지은이호영송","2007-08-10","Y","Y","9788970136592"
"2137023","9788995775509","","한약재성분 분광분석 자료집","저자: 이승호,강삼식","友林","","93430","","","","519.8","한약재성분분광분석자료집","저자이승호,강삼식","","Y","Y","8995775505"
"2137032","9788931505610","","재료역학","허원회,신현길 공저","성안당.com","","93530","18000","https://bookthumb-phinf.pstatic.net/cover/029/616/02961604.jpg?type=m1&udate=20140418","- 시 행 처 : 한국산업인력공단 - 세부 독자대상 : 일반 기계 기사 자격증 대비 수험생 - 학습난이도 : 기본 이론을 익힌 수험생에게 적당 - 특징 : 최신판. 재료역학편. 응력과 변형률, 재료의정역학과 조합 응력설계 등 과목별 핵심내용정리 및 예상문제 수록, 2000년부터 2006년까지 기출문제 수록","530.3","재료역학","허원회,신현길공저","2007-07-13","Y","Y","9788931505610"
"2137045","9788901069647","","열살전에 사람됨을 가르쳐라","문용린 지음","웅진씽크빅","","03590","13000","https://bookthumb-phinf.pstatic.net/cover/030/286/03028641.jpg?type=m1&udate=20151003","서울대 문용린 교수의 날카로운 일침!인격과 도덕을 갖춘 자녀로 만드는 방법을 담은『열살전에 사람됨을 가르쳐라』. 이 책은 전직 교육부 장관이자 교육학 교수인 저자가 인격과 도덕이 인생에서 가장 중요한 가치임을 설명하고 부모들이 교육소동에 흔들리지 않고 자녀들을 올바르게 키우는 방법을... ","598.1","열살전에사람됨을가르쳐라","문용린지음","2007-08-13","Y","Y","9788901069647"
"2137080","9788991864054","","근로기준법","최창귀 저","대학사","","93360","19000","","","336","근로기준법","최창귀저","","Y","Y","9788991864054"
"2137082","9788991864061","","노동조합 및 노동관계조정법","최창귀 저","대학사","","93360","15000","","","336","노동조합및노동관계조정법","최창귀저","","Y","Y","9788991864061"
"2137091","9788991746626","","FTA 타결후 職業진로·就業전략·失業대책 총론","코리아데이타뱅크 직업교육발전연구사업단 [편]","코리아데이타뱅크 직업교육발전연구사업단","","","220000","https://bookthumb-phinf.pstatic.net/cover/031/206/03120604.jpg?type=m1&udate=20140617","","336.24","fta타결후진로전략대책총론","코리아데이타뱅크직업교육발전연구사업단편","2007-09-01","Y","Y","9788991746626:"
"2137135","9788959224081","","찬송생활의 원리","태승한 지음","쿰란출판사","","93230","13000","https://bookthumb-phinf.pstatic.net/cover/030/420/03042037.jpg?type=m1&udate=20141122","오늘날 한국교회가 부흥을 이룬 것은 사실이지만, 변화의 요구를 어느 때보다도 많이 받고 있다. 그러나 요구는 많아도 막상 변화의 대안은 뾰족한 수가 없는 것이 오늘의 현실이다. 이것은 신앙생활의 최종목표가 되는 궁극적인 영성의 제시와 해석이 없기 때문이다. 감사신앙은 이러한 궁극적인 영성의 기본이... ","234.8","찬송생활의원리","태승한지음","2007-08-10","Y","Y","9788959224081"
"2137175","9788984998247","","미디어 아트, 디지털의 유혹","정동암 지음","커뮤니케이션북스","","03600","16000","https://bookthumb-phinf.pstatic.net/cover/030/833/03083322.jpg?type=m1&udate=20070906","디지털 미디어가 예술 매체로 자리 잡게 되기까지의 역사적 과정을 살피면서, 미디어 예술 작품에 대한 미학적 분석을 시도했다. 디지털 페인팅, 미디어 인스톨레이션, 웹 아트에서 가상현실과 게임 미학까지 다양한 작품들이 소개되어 있으며, 뉴미디어 예술을 이해하는 데 필요한 개념과 원리가 체계적으로... ","600.1","미디어아트,디지털의유혹","정동암지음","2007-09-07","Y","Y","9788984998247"
"144311","9788985395540","","擊蒙要訣:敎授用 指導書","咸賢贊 著","전통문화연구회","","04710","","","","711.47","","","","Y","Y","8985395548"
"2413671","9788958442080","","북극곰 모빅","글: 이혜영;그림: 라애란","한국몬테소리","","74370","6700","","","410","북극곰모빅","글이혜영그림라애란","","Y","Y","9788958442080"
"2137477","9788960501027","1-4/","증권투자상담사","증권연수원 편저","한국증권업협회","","14320","","https://image.aladin.co.kr/product/1259/27/cover/scm697571587791.jpg","","327.85","증권투자상담사","증권연수원편저","2007-01-01","Y","Y","9788960501027(세트)"
