"SEQ_NO","ISBN_THIRTEEN_NO","VLM_NM","TITLE_NM","AUTHR_NM","PUBLISHER_NM","PBLICTE_DE","ADTION_SMBL_NM","PRC_VALUE","IMAGE_URL","BOOK_INTRCN_CN","KDC_NM","TITLE_SBST_NM","AUTHR_SBST_NM","TWO_PBLICTE_DE","INTNT_BOOKST_BOOK_EXST_AT","PORTAL_SITE_BOOK_EXST_AT","ISBN_NO"
"6365376","9788925522593","","인간적인 브랜드가 살아남는다 - 마케팅이 통하지 않는 세상에서","마크 W. 셰퍼 (지은이), 김인수 (옮긴이)","알에이치코리아(RHK)","","05320","","https://image.aladin.co.kr/product/28427/14/cover/e342539699_1.jpg","고객이라는 강력한 마케터를 얻기 위해, 인간의 보편적인 속성과 욕구가 무엇인지 짚어본다. 이것이야말로 시대가 흘러도 변치 않을 것이기 때문이다. 또한, 이에 근거해 다양한 마케팅 전략을 제시하고, 인간적인 브랜드를 일군 여러 사례를 풀어낸다.","","인간적인브랜드가살아남는다마케팅이통하지않는세상에서","마크w셰퍼지은이,김인수옮긴이","2021-12-02","Y","Y",""
"6365377","9788947598835","","재개발 모르면 부자될 수 없다 - 3년 만에 150억대로 부의 퀀텀 점프","최진성(아이언키) (지은이)","한국경제신문","","05320","","https://image.aladin.co.kr/product/27802/19/cover/e912538447_1.jpg","지역별, 물건유형별, 금액대별 다양한 재개발 투자 방법을 이해하기 쉽게 정리했다. 재개발에 갓 입문한 투자자들을 위해 재개발 기초용어부터 재개발 투자 방법, 그리고 나에게 딱 맞는 투자지역을 찾는 법까지 단계별로 소개를 한다.","","재개발모르면부자될수없다3년만에150억대로부의퀀텀점프","최진성아이언키지은이","2021-08-04","Y","Y",""
"6365378","9788960536180","","헤이트 - 왜 혐오의 역사는 반복될까","최인철, 홍성수, 김민정 (지은이)","마로니에북스","","05040","","https://image.aladin.co.kr/product/28294/12/cover/e092539891_1.jpg","심리학, 법학, 미디어학, 역사학, 철학, 인류학 등 다채로운 분야 학자들이 ‘혐오’라는 단일 주제에 초점을 맞춰 참여한 컨퍼런스에서 출발한 책이다. 제한된 통념에 갇힌 시야를 넓히는 강연과 토론, 질의응답의 내용을 생생하게 담고 있다.","","헤이트왜혐오의역사는반복될까","최인철,홍성수,김민정지은이","2021-11-08","Y","Y",""
"6365379","9791162246566","","처음 배우는 플라스크 웹 프로그래밍 - 대규모 애플리케이션 개발부터 테스트, 배포까지","윤정현 (지은이)","한빛미디어","","95000","","https://image.aladin.co.kr/product/27902/50/cover/e012539061_1.jpg","파이썬 프레임워크인 플라스크의 기본을 빠르게 익히고 애플리케이션을 직접 만들며 필요한 기능을 배우는 입문+실무 활용서이다. 다양한 개발 상황을 통해 비즈니스 로직 작성법과 플라스크의 사용 방법을 터득할 수 있도록 애플리케이션 개발, 테스트, 배포의 과정으로 진행된다.","","처음배우는플라스크웹프로그래밍대규모애플리케이션개발부터테스트,배포까지","윤정현지은이","2021-08-30","Y","Y",""
"6365380","9791138301442","","2022 대입 자기소개서 대비! 대학으로 가는 자소서 - 2022 자소서 변경 양식 반영 / 대학별·문항별 참고용 예시문 수록!","이향우 (지은이)","(주)시대교육","","45710","","https://image.aladin.co.kr/product/27381/84/cover/e142538725_1.jpg","2022학년도 변경된 자기소개서 양식에 따라 최신 예시문을 수록하였다. 대학별 예시문 참고하여 나만의 자기소개서를 작성해 볼 수 있다. 유형별 자기소개서 예시문과 선생님의 한마디, 대학별 자기소개서 작성 TIP을 수록하였다.","","2022대입자기소개서대비대학으로가는자소서2022자소서변경양식반영대학별문항별참고용예시문수록","이향우지은이","2021-08-05","Y","Y",""
"6365381","9791191517132","","부자아빠가 들려주는 제시 리버모어 (개정판) - 전설적인 투자자 ‘제시 리버모어’의 투자철학과 인생","리처드 스미튼 (지은이), 정재호 (옮긴이)","새빛","","05320","","https://image.aladin.co.kr/product/27898/64/cover/e002539963_1.jpg","실전투자 40년, 국내 최고의 주식투자자이자 전문가인 정재호 88TV 대표가 편저자로 출간한 책이다. 제시 리버모어가 위대한 투자가로 오랜 시간 투자자들의 존경을 받는 이유는 체계적인 엘리트 교육과정이나 제도권 경험 없이 개인투자자의 자격으로 불확실한 주식시장에서 큰 승리를 거두었기 때문이다. 이 책은 리버모어의 생애와 리버모어의 투자철학과 기법 등 총 2부로 구성하였다.","","부자아빠가들려주는제시리버모어개정판전설적인투자자제시리버모어의투자철학과인생","리처드스미튼지은이,정재호옮긴이","2021-09-02","Y","Y",""
"6365383","9788901074400","","우리는 친구","앤서니 브라운 글·그림 ; 장미란 옮김","웅진주니어","","","","","","","우리는친구","앤서니브라운글그림장미란옮김","","Y","Y",""
"6365384","9788959407705","","변방의 인문학 - 역사의 땅, 중국 변방을 가다","윤태옥 (지은이)","시대의창","","","19800","https://image.aladin.co.kr/product/28485/76/cover/8959407704_1.jpg","십수 년간 중국 국경과 해안 지역을 두루 답사한 저자가 기록한 역사문화 여행서. 중국은 중원이고 주변국은 변방이라는 주장은 편협한 인식일 뿐, 동아시아가 하나의 유기적 문화권이자 거대한 역사 덩어리임을 보여준다.","","변방의인문학역사의땅,중국변방을가다","윤태옥지은이","2021-12-17","Y","Y",""
"6365385","9791196837662","","영화광","워커 퍼시 (지은이), 이승학 (옮긴이)","섬과달","","","15000","https://image.aladin.co.kr/product/28453/10/cover/k422835617_1.jpg","자유와 책임, 사랑과 바람, 삶과 죽음, 신과 실존, 고전적 가치와 현대적 가치 등 여러 대립항에 대한 숙고로 영롱한 다면체를 이룬다. 이 소설은 삶이란 완성형일 수 없으며, 따라서 성인에게도 삶은 처음이고 익숙지 않음을 말하는 소설로 현대적 성장소설의 효시가 되는 작품이다.","","영화광","워커퍼시지은이,이승학옮긴이","2021-12-10","Y","Y",""
"6365386","9780374214524","","The Moviegoer (Paperback)","월커 퍼시 (지은이), Ford, Richard","Farrar Straus & Giroux","","","20730","https://image.aladin.co.kr/product/11893/2/cover/0374214522_2.jpg","WINNER OF THE 1962 NATIONAL BOOK AWARD AND ONE OF TIME MAGAZINE'S 100 BEST ENGLISH-LANGUAGE NOVELS, WALKER PERCY'S DEBUT THE MOVIEGOER IS AN AMERICAN MASTERPIECE AND A CLASSIC OF SOUTHERN LITERATURE. INSIGHTFUL, ROMANTIC, AND HUMOROUS, IT IS THE STORY OF A YOUNG MAN'S SEARCH... ","","themoviegoerpaperback","월커퍼시지은이,ford,richard","2019-01-15","Y","Y",""
"6365387","9791159302046","","서울대 10개 만들기 - 한국 교육의 근본을 바꾸다","김종영 (지은이)","살림터","","","18000","https://image.aladin.co.kr/product/28407/19/cover/k642835912_1.jpg","왜 한국만 교육지옥인가?우리가 ‘대통영’이 되어야 하는 이유를 밝히다교육을 더 낫게 만들겠다는 구호가 천지사방에 넘쳐난다. 교육개혁이란 이름으로, 교육혁신이란 이름으로. 행복한 교육을 만들겠다는데 우리의 배움은 ‘왜’ 이토록 힘든 걸까? 대한민국 교육은 더 나아질 수 있을까? 대한민국 교육이 더... ","","서울대10개만들기한국교육의근본을바꾸다","김종영지은이","2021-12-01","Y","Y",""
"6365388","9788961849838","","듣는 안동 - 안동이 들려주는 27가지 이야기","노시훈 (지은이)","어문학사","","","18000","https://image.aladin.co.kr/product/28446/81/cover/8961849832_1.jpg","안동은 한국 정신문화의 수도이다. 안동은 한국의 정신을 이어온 지역으로, 이야기를 들어야 알 수 있는 정신문화를 지녔다. 작가의 안내에 따라 안동이 지닌 이야기와 함께 사진을 들여다보면, 비로소 역사도시 안동이 보일 것이다.","","듣는안동안동이들려주는27가지이야기","노시훈지은이","2021-12-14","Y","Y",""
"6365389","9791190944557","","새롭게 만나는 공자 - 결기(仁), 윤리(禮), 배움(學)에 대한 다른 해석","김기창 (지은이)","이음","","","17000","https://image.aladin.co.kr/product/28430/46/cover/k282835415_1.jpg","2500년이 지나도록 살아남으며 동양 최고의 철학자로 칭송받는 ‘공자’의 진면모를 우리는 너무 모르고 있는 게 아닐까? 저자 김기창은 다양한 문헌을 꼼꼼하게 살피며 지금까지 오해받아왔던 논어의 메시지를 다시 해석해내고, 우리가 잘 모르던 공자를 복원해낸다.","","새롭게만나는공자결기,윤리,배움에대한다른해석","김기창지은이","2021-12-03","Y","Y",""
"6365390","9788934924272","","점검 - 정민 교수의 세설신어 400선","정민 (지은이)","김영사","","","42000","https://image.aladin.co.kr/product/28487/53/cover/8934924276_1.jpg","고전 속 네 글자로 지혜와 통찰을 전해온 인문학자 정민 교수. 그가 12년간 쌓아온 사자성어 해설 ‘세설신어’ 400개를 가나다순으로 정리하여 찾아 읽기 쉽게 했다. 제목 ‘점검(點檢)’은 하나하나 따져서 살핀다는 뜻이다. 마음자리를 살피고, 몸가짐을 돌아보고, 세상 이치를 짚는 일이 다 ‘점검’이다.","","점검정민교수의세설신어400선","정민지은이","2021-12-17","Y","Y",""
"6365391","9781526603395","","Rumble, Rumble, Dinosaur (Paperback)","Charman, Katrina (지은이), 닉 샤랫 (그림)","Bloomsbury Publishing PLC","","","","","","","rumble,rumble,dinosaurpaperback","charman,katrina지은이,닉샤랫그림","2021-07-08","Y","Y",""
"6365392","9781529037784","","The Hundred Decker Bus (Paperback)","마이크 스미스 (Mike Smith) (지은이)","Pan MacMillan","","","","https://image.aladin.co.kr/product/26371/74/cover/1529037786_2.jpg","","","thehundreddeckerbuspaperback","마이크스미스mikesmith지은이","2021-08-05","Y","Y",""
"6365393","9781406395488","","I Am a Bird : A Story About Finding a Kindred Spirit Where You Least Expect It (Paperback)","Hope Lim (지은이), Hyewon Yum (그림)","Walker Books Ltd","","","","","","","iamabirdastoryaboutfindingakindredspiritwhereyouleastexpectitpaperback","hopelim지은이,hyewonyum그림","2021-01-07","Y","Y",""
"6365394","9781509898381","","Noisy Farm : A lift-the-flap book (Board Book)","롭 캠벨 (지은이)","Pan MacMillan","","","11900","https://image.aladin.co.kr/product/20533/8/cover/1509898387_1.jpg","A lift-the-flap farm animal story from Rod Campbell, bestselling creator of the preschool classic, Dear Zoo.","","noisyfarmalifttheflapbookboardbook","롭캠벨지은이","2020-01-09","Y","Y",""
"6365395","9788987576787","","대한민국미술대전","한국미술협회 [편]","학마을 B&M","","","","","","","대한민국미술대전","한국미술협회편","","Y","Y",""
"6365396","9798991823389","","(중학교) 부산의 재발견 [9권]","부산광역시교육청 [편]","부산광역시교육청","","43330","","","","","중학교부산의재발견9권","부산광역시교육청편","","Y","Y",""
"6365397","9788928903023","","호랑이Tiger","국립민속박물관 [편]","국립민속박물관","","91380","","","","","호랑이tiger","국립민속박물관편","","Y","Y",""
"6365398","9788970591370","","디자인문화비평.","디자인문화실험실편","(주)안그라픽스","","13630","","","","","디자인문화비평","디자인문화실험실편","","Y","Y",""
"6365399","9788994489568","","내가 가장 좋아하는 부산 2021 디카로 보는 부산","문화도시네트워크 엮음","문화도시네트워크","","00660","","","","","내가가장좋아하는부산2021디카로보는부산","문화도시네트워크엮음","","Y","Y",""
"6365400","9771975605002","","미술관백서.","국립현대미술관 미술관정책과 [편]","국립현대미술관","","","","","","","미술관백서","국립현대미술관미술관정책과편","","Y","Y",""
"6365401","9791195899067","","인간과 비인간 아상블라주2021 바다미술제","부산비엔날레조직위원회 [편]","부산비엔날레조직위원회","","93600","","","","","인간과비인간아상블라주2021바다미술제","부산비엔날레조직위원회편","","Y","Y",""
"6365402","9788987576862","","대한민국미술대전","한국미술협회 [편]","학마을 B&M","","","","","","","대한민국미술대전","한국미술협회편","","Y","Y",""
"6365403","9798989382959","","5th GoeunPhoto 1826 Biennale, 2021","고은포토1826 엮음","한길","","03660","","","","","5thgoeunphoto1826biennale,2021","고은포토1826엮음","","Y","Y",""
"6365404","9788970591141","","디자인문화비평.","디자인문화실험실편","(주)안그라픽스","","13630","","","","","디자인문화비평","디자인문화실험실편","","Y","Y",""
"6365405","9788970591265","","디자인문화비평.","디자인문화실험실편","(주)안그라픽스","","13630","","","","","디자인문화비평","디자인문화실험실편","","Y","Y",""
"6365406","9791195845521","","출렁거리는 곳. 방정아","복합문화공간 에무 주최.주관","Gallery emu","","","","","","","출렁거리는곳방정아","복합문화공간에무주최주관","","Y","Y",""
"6365407","9791195318315","","무릉도원을 거닐다","천안예술의전당미술관 [편]","천안예술의전당미술관","","93600","","","","","무릉도원을거닐다","천안예술의전당미술관편","","Y","Y",""
"6365408","9788994849560","","타이틀매치 금누리 VS 홍정표","서울시립미술관 주최","서울시립미술관","","","","","","","타이틀매치금누리vs홍정표","서울시립미술관주최","","Y","Y",""
"6365409","9788956252155","","강요배 (KANG YO-BAE)","강요배 [지음]","Hakgojae gallery","","03650","","https://image.aladin.co.kr/product/3098/29/cover/scm444892615017.jpg","","","강요배kangyobae","강요배지음","2013-01-01","Y","Y",""
"6365410","9788997128327","","(2017) 백남준아트센터 교육 프로그램","백남준아트센터 [편]","백남준아트센터","","93600","","","","","2017백남준아트센터교육프로그램","백남준아트센터편","","Y","Y",""
"6365411","9791155910405","","黃圭伯  Hwang Kyu baik","가나아트 [편]","Gana art","","93600","","","","","hwangkyubaik","가나아트편","","Y","Y",""
"6365412","9791155910399","","尹永錫  Yoon Young Seok","가나아트 [편]","Gana art","","","","","","","yoonyoungseok","가나아트편","","Y","Y",""
"6365413","9788986986105","","吳治均","가나畵廊 [편]","가나畵廊","","93650","","","","","","가나편","","Y","Y",""
"6365414","9788955478693","","아빠 회사 안 가?","박혜경 (지은이), 전미영 (그림)","크레용하우스","","","10000","https://image.aladin.co.kr/product/28514/44/cover/8955478690_1.jpg","아빠의 실업에 대해 불안해하는 아이들의 모습을 밝고 유쾌하게 그린 저학년 대상 창작동화. 가족의 참다운 의미와 마냥 어리지만은 않은 아이의 생각을 잘 풀낸, 가슴이 따뜻해지는 동화다.","","아빠회사안가","박혜경지은이,전미영그림","2021-10-10","Y","Y",""
"6365415","9788955478914","","인싸가 되고 싶어","신은영 (지은이), 박현주 (그림)","크레용하우스","","","12000","https://image.aladin.co.kr/product/28492/27/cover/8955478917_1.jpg","주연이는 SNS 인싸인 안젤라가 부럽다. 사진 속에서 안젤라는 언제나 행복하고 여유로워 보인다. 주연이는 안젤라처럼 인싸가 되기 위해 친구들이 산 가짜 팔찌를 SNS에 올려 팔로워 수를 늘린다. 친구들은 인기를 더 중요시하는 주연이에게 실망하고 주연이는 외톨이가 된다.","","인싸가되고싶어","신은영지은이,박현주그림","2021-12-20","Y","Y",""
"6365416","9791190704434","","나와 태양의 배","나카반 (지은이), 이은주 (옮긴이)","봄볕","","","14000","https://image.aladin.co.kr/product/28515/19/cover/k922835930_1.jpg","잠 못 이루는 밤, 강에 배를 띄운 작은 나는 그 배를 탄다. ‘그림 속을 여행하는 것처럼 풍경을 그린다'는 작가 나카반은 고요한 밤에서 새로운 아침으로, 강에서 바다로 나아가는 여행의 과정에서 작은 나에서 어른이 되어 가는 성장 과정을 담담하게 보여 준다.","","나와태양의배","나카반지은이,이은주옮긴이","2021-12-07","Y","Y",""
"6365417","9791170289333","","뒤통수 좀 삐딱하면 어때","김경화 (지은이), 김성찬, 이주민, 안재우 (그림), 권은정 (지도)","한솔수북","","","12000","https://image.aladin.co.kr/product/28492/69/cover/k772835220_1.jpg","한솔수북 동시집 3권. ‘동시는 이러이러해야 해.’라는 정형된 틀 없이 ‘나’의 생각과 마음이 흘러가는 대로 써내려 간 동시집이다. 그 한 편, 한 편이 모여 ‘나’를 찾아가는 여행길이 되어 준다. ‘나’를 탐구하고, ‘나’를 완성하고, ‘나’를 지켜가는 과정을 담고 있기 때문이다.","","뒤통수좀삐딱하면어때","김경화지은이,김성찬,이주민,안재우그림,권은정지도","2021-12-17","Y","Y",""
"6365418","9791165797645","","별별 행성과 은하계로 판타스틱 우주 탐험","마이크 로워리 (지은이), 이지유 (옮긴이)","시공주니어","","","18000","https://image.aladin.co.kr/product/28513/35/cover/k992835836_1.jpg","간결하고 유머 넘치는 그림으로 행성과 은하계, 우주에 관한 다양한 이야기를 재미있고 유쾌하게 담아낸 우주 도감이다. 우주는 어떻게 탄생했고, 태양계에 있는 행성들은 각각 어떻게 다른지, 별은 어떻게 태어나고 죽는지 등을 자연스럽게 알 수 있다.","","별별행성과은하계로판타스틱우주탐험","마이크로워리지은이,이지유옮긴이","2021-12-25","Y","Y",""
"6365419","9791128858802","","아들","플로리앙 젤레르 (지은이), 임선옥 (옮긴이)","지만지드라마","","","12800","https://image.aladin.co.kr/product/28385/91/cover/k172835715_1.jpg","플로리앙 젤레르는 현대 프랑스 연극을 대표하는 극작가다. 가족 삼부작인 ＜아버지＞, ＜어머니＞, ＜아들＞이 연이어 무대에 오르며 국내에서도 이름을 알리기 시작했다. 그중 ＜아들＞은 부모의 갑작스런 이혼 이후 불안과 우울을 겪는 아들을 아버지 시점에서 세밀하게 들여다보고 있다. 젤레르는 이 작품을 “아들을 구하기 위해 애쓰는 아버지의 이야기”라고 말한다.","","아들","플로리앙젤레르지은이,임선옥옮긴이","2021-11-28","Y","Y",""
"6365420","9781788546614","","Mr Tiger, Betsy and the Golden Seahorse (Hardcover)","Sally Gardner (지은이), Nick Maland (그림)","Head of Zeus","","","","","","","mrtiger,betsyandthegoldenseahorsehardcover","sallygardner지은이,nickmaland그림","2020-03-05","Y","Y",""
"6365421","9780593095850","","Mr. Tiger, Betsy, and the Sea Dragon (Hardcover)","Sally Gardner (지은이), Nick Maland (그림)","Penguin Workshop","","","23990","https://image.aladin.co.kr/product/23139/60/cover/0593095855_2.jpg","","","mrtiger,betsy,andtheseadragonhardcover","sallygardner지은이,nickmaland그림","2021-02-23","Y","Y",""
"6365422","9780702310164","","The Christmas Pine HB (Hardcover)","줄리아 도널드슨 (지은이), Victoria Sand y (그림)","Scholastic","","","23400","https://image.aladin.co.kr/product/26806/0/cover/0702310166_1.jpg","A magical picture book for Christmas, written in perfect, heartfelt rhyme by Julia Donaldson, bestselling creator of Zog and Superworm. &quot;Magical ... as well as paying tribute to tradition, the gentle rhythmic verse and stunning pictures illuminate the two other things close... ","","thechristmaspinehbhardcover","줄리아도널드슨지은이,victoriasandy그림","2021-10-14","Y","Y",""
"6365423","9791197634475","","별별탐험대의 넥스트 레벨 1 - 혐오와 차별의 비밀을 밝혀라","김글아, 임서하 (지은이), 모예진 (그림)","꿈꾸는섬","","","12500","https://image.aladin.co.kr/product/28446/23/cover/k552835512_1.jpg","야구소녀 민이와 마법 캐릭터 뭉이가 이끄는 국내창작동화로, 책을 한번 펼치면 읽는 재미에 푹 빠져 책장을 후루룩 넘기게 되는 어린이 판타지 모험 동화이다. 우리 안에 드리운 차별과 혐오의 뿌리는 무엇인지 돌아보게 하는 인권 동화 성격을 갖는다.","","별별탐험대의넥스트레벨1혐오와차별의비밀을밝혀라","김글아,임서하지은이,모예진그림","2021-12-01","Y","Y",""
"6365424","9788996759839","","최용신기념관 학술총서","조규택","최용신기념관","","03910","","","","","최용신기념관학술총서","조규택","","Y","Y",""
"6365425","9788979293470","","잘 그리기 금지 - 쉽고 빠르게 그림 실력을 레벨 업 시키는 방법","사이토 나오키 (지은이), 박수현 (옮긴이)","잼스푼","","","16500","https://image.aladin.co.kr/product/28410/63/cover/897929347x_1.jpg","사이토 나오키의 첫 번째 저서이자 일본 아마존 만화 및 그래픽노블 분야 베스트셀러이다. 사이토 나오키는 현재 일러스트레이터로 왕성히 활동 중이며 유튜브에서 일러스트에 대한 콘텐츠로 많은 인기를 얻으며 구독자 수 80만명의 채널을 운영 중이다.","","","","2021-12-20","","",""
"6365426","9791186559710","","Paint it Rock 2 - 남무성의 만화로 보는 록의 역사","남무성 (지은이)","안나푸르나","","","35000","https://image.aladin.co.kr/product/28231/12/cover/k452835475_1.jpg","대한민국 음악팬의 가슴에 불을 지핀 레전드 록음악 만화, Paint it Rock의 개정증보판. 로큰롤의 탄생, 비틀즈의 등장, 록음악의 르네상스 시대, 하드록의 맹공, 펑크의 돌진, 뉴 웨이브, 헤비메탈의 출현, 모던록에 이르기까지 방대한 내용을 모두 담았다.","","","","2021-12-03","","",""
"6365427","9791186559703","","Paint it Rock 1 - 남무성의 만화로 보는 록의 역사","남무성 (지은이)","안나푸르나","","","35000","https://image.aladin.co.kr/product/28231/11/cover/k312835475_1.jpg","대한민국 음악팬의 가슴에 불을 지핀 레전드 록음악 만화, Paint it Rock의 개정증보판. 로큰롤의 탄생, 비틀즈의 등장, 록음악의 르네상스 시대, 하드록의 맹공, 펑크의 돌진, 뉴 웨이브, 헤비메탈의 출현, 모던록에 이르기까지 방대한 내용을 모두 담았다.","","","","2021-12-03","","",""
"6365428","9791138008945","","문호 스트레이독스 21 - 노엔 코믹스","아사기리 카프카 (지은이), 하루카와 산고 (그림), 문기업 (옮긴이)","영상출판미디어(주)","","","5500","https://image.aladin.co.kr/product/28528/45/cover/k012835031_1.jpg","후쿠치는 브램 스토커의 이능력을 이용해 전 세계에 흡혈귀를 증식시켰다. 한편,‘ 페이지’의 제약으로부터 해방돼 탐정사 이외의 흑막이 있다고 생각한 다치하라는 증거 인멸을 노리는 후쿠치와 대립하게 되는데….","","","","2022-01-06","","",""
"6365429","9791163988250","","말할 수 없는 남매 11 - 완결","윌로우 (지은이)","레진코믹스(레진엔터테인먼트)","","","15000","https://image.aladin.co.kr/product/28535/15/cover/k952835134_1.jpg","다양한 사랑의 형태가 담긴 스쿨로맨스,《말할 수 없는 남매》 단행본 대망의 완결! “함께하지 않아도 우리에겐 미래가 있구나.”학교 안의 약물 사건이 마무리 되며, 평화로운 일상을 되찾는 줄 알았지만…! 한미의 갑작스런 폭탄선언이 이어진다. 그건 바로 유학을 가기로 했다는 것. 곧 출국을 앞둔 소중한... ","","","","2021-12-15","","",""
"6365430","9791163988243","","말할 수 없는 남매 10","윌로우 (지은이)","레진코믹스(레진엔터테인먼트)","","","15000","https://image.aladin.co.kr/product/28535/13/cover/k862835133_1.jpg","“너 혼자선 성화를 절대 못 이겨.”교내에 퍼진 수상한 ‘약’에 관해 조사하다 습격을 받은 이군! 병원에 실려가 입원하게 된다. 붕대를 친친 감은 그를 놀리기라도 하듯, 성화는 병실을 찾아온다. 그리고는 준혁, 한미와 얽힌 이야기를 들려준다. 진실을 전해 듣는 이군은 혼란에 빠지는데….한편 성화와 얽힌... ","","","","2021-12-15","","",""
"6365431","9788964362129","","김수영, 시로 쓴 자서전 - 1921~1968","김응교 (지은이)","삼인","","","29800","https://image.aladin.co.kr/product/28534/96/cover/8964362128_1.jpg","김수영, 자신의 자서전을 시로 썼던 시인2021년은 만47년의 물리적 생애를 남기고 세상을 떠난 시인 김수영(1921~1968)의 탄생 100주년이었다. 1970년대부터 줄곧 김수영은 한국 문학장에서 가장 뜨거운 관심과 분석의 대상이 되어온 시인이었지만 사거 50주년이었던 2018년부터 탄생 100주년인 올해까지 그에 대한... ","","","","2021-12-31","","",""
"6365432","9791190147897","","인생은 애매해도 빵은 맛있으니까 - 당신에게 건네는 달콤한 위로 한 조각","라비니야 (지은이)","애플북스","","","13800","https://image.aladin.co.kr/product/28533/26/cover/k842835138_1.jpg","누구나 인정하는 빵순이인 작가가 자신이 빵으로부터 얻었던 위로의 순간들을 글과 그림으로 전한다. 스스로를 한 덩이의 빵이라고 생각한다는 작가는 종종 자신이 지금 빵이 되기 위해 어떤 시기를 지니고 있는지 생각한다고 한다.","","","","2021-12-27","","",""
"6365433","9791168410541","","흔한남매 별난 방탈출 4","김언정 (지은이), 흔한남매 (원작), 차차 (그림), 흔한컴퍼니 (감수)","미래엔아이세움","","","12800","https://image.aladin.co.kr/product/28533/10/cover/k182835138_1.jpg","'흔한남매'의 인기 콘텐츠인 '방탈출 시리즈'를 콘셉트로 한 도서이다. 반전에 반전을 더하는 짜릿한 스토리에 재기발랄한 퀴즈와 역동적이고 코믹한 그림을 담아 모든 아이들이 몰입하며 즐길 수 있다.","","","","2021-12-20","","",""
