"SEQ_NO","ISBN_THIRTEEN_NO","VLM_NM","TITLE_NM","AUTHR_NM","PUBLISHER_NM","PBLICTE_DE","ADTION_SMBL_NM","PRC_VALUE","IMAGE_URL","BOOK_INTRCN_CN","KDC_NM","TITLE_SBST_NM","AUTHR_SBST_NM","TWO_PBLICTE_DE","INTNT_BOOKST_BOOK_EXST_AT","PORTAL_SITE_BOOK_EXST_AT","ISBN_NO"
"6363740","9781788970037","cased","Theorizing in organization studies :insights from key thinkers ","Anne Vorre Hansen, Sabine Madsen ;[based on interviews with David Boje, Barbara Czarniawska, Kenneth Gergen, Tor Hernes, Geert Hofstede, Edgar Schein, Andrew Van de Ven, Karl Weick]","EdwardElgarPub","","","140320","https://bookthumb-phinf.pstatic.net/cover/150/813/15081303.jpg?type=m1&udate=20190705","","","theorizinginorganizationstudiesinsightsfromkeythinkers","annevorrehansen,sabinemadsenbasedoninterviewswithdavidboje,barbaraczarniawska,kennethgergen,torhernes,geerthofstede,edgarschein,andrewvandeven,karlweick","20190628","Y","Y",""
"6363741","9781788970044","ebook","Theorizing in organization studies :insights from key thinkers ","Anne Vorre Hansen, Sabine Madsen ;[based on interviews with David Boje, Barbara Czarniawska, Kenneth Gergen, Tor Hernes, Geert Hofstede, Edgar Schein, Andrew Van de Ven, Karl Weick]","","","","","","","","theorizinginorganizationstudiesinsightsfromkeythinkers","annevorrehansen,sabinemadsenbasedoninterviewswithdavidboje,barbaraczarniawska,kennethgergen,torhernes,geerthofstede,edgarschein,andrewvandeven,karlweick","","Y","Y",""
"5930107","9791166520082","","양육비이행지원체계 5년의 평가와 개선방안 연구 ","연구책임자: 박복순 ;손서희","한국여성정책연구원","","93330","13000","","","338.5","양육비이행지원체계5년의평가와개선방안연구","연구책임자박복순손서희","2020-12-31","Y","Y",""
"5930073","9788984914278","","국회 여성 비례대표 의원의 역할인식과 활동성과 분석 ","연구책임자: 김은경 ;전선영","한국여성정책연구원","","93330","13000","https://bookthumb-phinf.pstatic.net/cover/180/343/18034329.jpg?type=m1&udate=20210304","","344.3","국회여성비례대표의원의역할인식과활동성과분석","연구책임자김은경전선영","20211231","Y","Y",""
"6268217","9781787561809","print","Theorizing the sharing economy :variety and trajectories of new forms of organizing ","edited by Indre Maurer, Johanna Mair, Achim Oberg","EmeraldPublishing","","","142690","https://bookthumb-phinf.pstatic.net/cover/206/893/20689345.jpg?type=m1&udate=20210701","THIS VOLUME TAKES ADVANTAGE OF THIS OPPORTUNITY BY PRESENTING A COLLECTION OF EMPIRICAL AND CONCEPTUAL WORK THAT EXPLORES THE VARIETY AND THE TRAJECTORIES OF NEW FORMS OF ORGANIZING IN THE SHARING ECONOMY, AND IN DOING SO BUILDS ON, REJUVENATES, AND REFINES EXISTING... ","","theorizingthesharingeconomyvarietyandtrajectoriesofnewformsoforganizing","editedbyindremaurer,johannamair,achimoberg","20210101","Y","Y",""
"6363742","9781787561793","online","Theorizing the sharing economy :variety and trajectories of new forms of organizing ","edited by Indre Maurer, Johanna Mair, Achim Oberg","","","","","","","","theorizingthesharingeconomyvarietyandtrajectoriesofnewformsoforganizing","editedbyindremaurer,johannamair,achimoberg","","Y","Y",""
"6363743","9781787561816","epub","Theorizing the sharing economy :variety and trajectories of new forms of organizing ","edited by Indre Maurer, Johanna Mair, Achim Oberg","","","","","","","","theorizingthesharingeconomyvarietyandtrajectoriesofnewformsoforganizing","editedbyindremaurer,johannamair,achimoberg","","Y","Y",""
"5930087","9791166520167","1","또래문화를 통해 본 청소년의 성평등 의식과 태도 연구","연구책임자: 최윤정 ;박민주","한국여성정책연구원","","93330","18000","https://bookthumb-phinf.pstatic.net/cover/180/324/18032475.jpg?type=m1&udate=20210226","","337.2","또래문화를통해본청소년의성평등의식과태도연구","연구책임자최윤정박민주","2020-12-31","Y","Y",""
"5930068","9788984914841","","직장 내 성차별적 괴롭힘 실태와 제도개선 방안 연구 ","연구책임자: 구미영 ;김근주","한국여성정책연구원","","93330","12000","https://bookthumb-phinf.pstatic.net/cover/180/343/18034327.jpg?type=m1&udate=20211211","▶ 이 책은 한국여성정책연구원의 장 내 성차별적 괴롭힘 실태와 제도개선 방안 연구를 다룬 정부간행물입니다.","337.2","직장내성차별적괴롭실태와제도개선방안연구","연구책임자구미영김근주","20201231","Y","Y",""
"6312483","9788961204293","","방송 프로그램 포맷 등록심사 지침안 ","오승종","한국저작권위원회","","94010","","","","011.2","방송프로그램포맷등록심사지침안","오승종","","Y","Y",""
"6312367","9791188865727","","경상북도 노인의 정보접근성 제고방안 ","책임연구원: 김유리 ;길건율","경북행복재단","","93330","","","","338.6","경상북도노인의정보접근성제고방안","책임연구원김유리길건율","","Y","Y",""
"6312366","9791188865710","","경상북도 청년 정신건강 증진을 위한 사회서비스 지원체계 구축방안 ","책임연구원: 김유리 ;허원빈","경북행복재단","","93330","","","","338.9","경상북도청년정신건강증진을위한사회서비스지원체계구축방안","책임연구원김유리허원빈","","Y","Y",""
"6312931","9791197339165","","직업의 세계와 진로선택 :2021학년도 2학기 학습용 워크북 ","편저: 류동희,이인선","안동대학교 취업창업진로본부","","03320","","","","321.55","직업의세계와진로선택2021학년도2학기학습용워크북","편저류동희,이인선","","Y","Y",""
"5970420","9788968241215","","메이저리거 컨디션관리 노하우 :정확히 배우고 매일매일 반복해서 좋아지게 하라 ","김병곤,김동우 저","바이오사이언스출판","","93690","23000","https://image.aladin.co.kr/product/27058/83/cover/896824121x_1.jpg","","517.893","메이저리거컨디션관리노하우정확히배우고매일매일반복해서좋아지게하라","김병곤,김동우저","2021-04-30","Y","Y",""
"6293598","9791191503234","","이민정책론 =Immigration policy ","지은이: 남기범,이성미","윤성사","","93350","28000","https://image.aladin.co.kr/product/27920/2/cover/k942734504_1.jpg","다문화사회전문가를 준비하는 분들에게 유용하게 구성된 교재다. 정책이론을 정리한 후 이민정책의 형성, 집행, 평가 과정에 대해 상세히 알려준다. 그리고 다양한 방식의 이민정책 사례, 텍스트, 그림, 동영상을 통해 이민정책의 현상에 대해 쉽게 설명하고 있다.","331.3701","이민정책론immigrationpolicy","지은이남기범,이성미","2021-09-13","Y","Y",""
"6308843","9791191503241","","전환기 행정사례연구 =The case study of public administration in transitional period ","지은이: 전환기행정학회,박건우","윤성사","","93350","24000","https://image.aladin.co.kr/product/27847/99/cover/k052734688_1.jpg","행정학을 공부하는 독자들을 위해 실제 한국에 대한 행정사례를 통해서 행정학 공부에 도움을 줄 수 있도록 구성했다. 구체적인 행정사례를 먼저 제시하고, 그 사례에 대한 이론적 배경을 정리한 후에 이를 토대로 문제점 분석과 해결 방안을 제시했다.","350","전환기행정사례연구thecasestudyofpublicadministrationintransitionalperiod","지은이전환기행정학회,박건우","2021-09-10","Y","Y",""
"6321506","9791197587009","","중국의 과학기술과 사상 ","전흥신 저","수천명미디어","","03400","","","","409.12","중국의과학기술과사상","전흥신저","","Y","Y",""
"6089211","9791165042356","","당신을 위한, 기도응답반 =Prayer answer lessons ","유예일 지음","규장","","03230","14000","https://image.aladin.co.kr/product/27877/18/cover/k122734892_1.jpg","기도 심화편이다. 책 전반에 이어지는 놀라운 기도응답 간증들이 하나님께서 그에게 얼마나 섬세하고 풍성하게 응답하셨는지를 보여준다. 이를 통해 기도가 우리 삶의 다양한 문제에 대한 가장 핵심적이고 실제적인 해결임도 가르쳐준다.","237.2","당신을위한,기도응답반prayeranswerlessons","유예일지음","2021-09-06","Y","Y",""
"6292422","9788965457411","","지리로 보는 세계정세 :17만 SNS 팔로워를 가진 인플루언서 지정학자, 통찰력 있는 제3세계의 눈으로 세계정세를 분석하다 ","아이만 라쉬단 웡 지음 ;정상천 옮김","산지니","","03300","22000","https://image.aladin.co.kr/product/27902/79/cover/8965457416_1.jpg","급변하는 현대의 세계정세 흐름을 현실주의와 지정학적 관점으로 설명하고 있다. 말레이시아의 외교관이자 지정학자인 저자 아이만 라쉬단 웡은 세상의 분쟁을 이해하기 위해 ‘권력, 지리 그리고 정체성’이라는 변수에 기초한 세 가지 열쇠를 제시한다.","340.98","지리로보는세계정세17만sns팔로워를가진인플루언서지정학자,통찰력있는제3세계의눈으로세계정세를분석하다","아이만라쉬단웡지음정상천옮김","2021-08-27","Y","Y",""
"6321502","9791197307713","","초등 사회과 교육과정 재구성 ","한춘희 저","광우기획","","93370","","","","375.43","초등사회과교육과정재구성","한춘희저","","Y","Y",""
