"SEQ_NO","ISBN_THIRTEEN_NO","VLM_NM","TITLE_NM","AUTHR_NM","PUBLISHER_NM","PBLICTE_DE","ADTION_SMBL_NM","PRC_VALUE","IMAGE_URL","BOOK_INTRCN_CN","KDC_NM","TITLE_SBST_NM","AUTHR_SBST_NM","TWO_PBLICTE_DE","INTNT_BOOKST_BOOK_EXST_AT","PORTAL_SITE_BOOK_EXST_AT","ISBN_NO"
"1078466","9788954714716","","(인터넷 수능) 수필 & 극문학 ","집필 및 검토: 간호익,주용호","한국교육방송공사","","53710","5500","http://image.aladin.co.kr/product/653/51/cover/8954714714_1.jpg","2011학년도 대수능을 완벽하게 대비할 수 있는 EBS 인터넷 수능 교재로 섹션별로 나뉘어져 있다. 유형분석과 실전 강화 문제를 실어 각 유형별 취약점을 극복할 수 있도록 구성하였다.","800","인터넷수능수필극문학","집필및검토간호익,주용호","2010-02-05","Y","Y","9788954714716"
"1078471","9788954714808","","(인터넷 수능) 수학 I :확률/통계 ","집필 및 검토: 박희정,조정묵","한국교육방송공사","","53410","3500","http://image.aladin.co.kr/product/653/50/cover/8954714803_1.jpg","2011학년도 대수능을 완벽하게 대비할 수 있는 EBS 인터넷 수능 교재로 섹션별로 나뉘어져 있다. 각 단원별로 중요한 정의, 정리, 공식 등을 간략하게 정리하여 핵심을 확인할 수 있도록 개념정리를 하였고, 각 단원에서 출제되었던 기출문항으로 구성하고 출제경향을 수록한 기출문제가 있다. 또한, 실력... ","410","인터넷수능수학i확률통계","집필및검토박희정,조정묵","2010-02-25","Y","Y","9788954714808"
"1078480","9788954714549","","(탐스런) 지구과학 I :과학탐구 기본서 ","집필 및 검토: 류형근,정남식","한국교육방송공사","","53450","11500","http://image.aladin.co.kr/product/629/58/cover/8954714544_1.jpg","- 독자대상 : 내신ㆍ수능을 대비하는 수험생- 구성 : 핵심개념 + 문제","450","탐스런지구과학i과학탐구기본서","집필및검토류형근,정남식","2010-01-15","Y","Y","9788954714549"
"1078483","9788954714587","","(탐스런) 지구과학 II :과학탐구 기본서 ","집필 및 검토: 류형근,정남식","한국교육방송공사","","53450","12000","http://image.aladin.co.kr/product/629/57/cover/8954714587_1.jpg","- 독자대상 : 내신ㆍ수능을 대비하는 수험생- 구성 : 핵심개념 + 문제","450","탐스런지구과학ii과학탐구기본서","집필및검토류형근,정남식","2010-01-15","Y","Y","9788954714587"
"1078496","9788954714433","","(탐스런) 한국근·현대사 :사회탐구 기본서 ","집필 및 검토: 강석오,최준채","한국교육방송공사","","53910","9000","http://image.aladin.co.kr/product/629/58/cover/8954714439_1.jpg","* 독자대상 : 수능을 대비하는 수험생* 구성 및 특징 EBS 플러스1 방송교재방송 기간 : 2010 2월 22일~12월 12일교과서 내용 철저 분석 및 주제 탐구를 통한 심화 학습내신을 위한 단계별 문제 풀이 및 서술형과 눈술까지 대비","911.06","탐스런한국근현대사사회탐구기본서","집필및검토강석오,최준채","2010-01-15","Y","Y","9788954714433"
"2796947","9788961685825","","축구 선수가 될 테야 ","글: 서화교 ;그림: 박수현","여원미디어·한국가드너","","74370","10500","","","321","축구선수가될테야","글서화교그림박수현","","Y","Y","9788961685825"
"2796946","9788961685818","","테마파크 디자이너가 될 테야 ","글: 최향숙 ;그림: 반윤욱","여원미디어·한국가드너","","74370","10500","","","321","테마파크디자이너가될테야","글최향숙그림반윤욱","","Y","Y","9788961685818"
"2796954","9788961685900","","사이버 경찰이 될 테야 ","글: 김은순 ;그림: 안희건","여원미디어·한국가드너","","74370","10500","","","321","사이버경찰이될테야","글김은순그림안희건","","Y","Y","9788961685900"
"1078515","9788961685740","","옛날 직업 추억의 직업 ","글: 변해숙 ;그림: 홍기한","여원미디어·한국가드너","","74370","47500","http://image.aladin.co.kr/product/1356/16/cover/8961685740_1.jpg","탄탄 미래직업 속으로 전5권 세트. 어린이에게 알맞은 수준의 글과 정보를 담아, 어린이가 직업의 세계에 대해 깊이 있게 이해하고 자신의 장래 희망에 대해 생각해 볼 수 있도록 했다. 직업의 세계를 구체적으로 보여 주어 자신의 미래의 직업에 대한 꿈을 키워 주는 책이다.","321","옛날직업추억의직업","글변해숙그림홍기한","2011-08-01","Y","Y","9788961685740(세트)"
"2796958","9788961685955","","옛날 직업 추억의 직업 ","글: 변해숙 ;그림: 홍기한","여원미디어·한국가드너","","74370","10500","","","321","옛날직업추억의직업","글변해숙그림홍기한","","Y","Y","9788961685955"
