"SEQ_NO","ISBN_THIRTEEN_NO","VLM_NM","TITLE_NM","AUTHR_NM","PUBLISHER_NM","PBLICTE_DE","ADTION_SMBL_NM","PRC_VALUE","IMAGE_URL","BOOK_INTRCN_CN","KDC_NM","TITLE_SBST_NM","AUTHR_SBST_NM","TWO_PBLICTE_DE","INTNT_BOOKST_BOOK_EXST_AT","PORTAL_SITE_BOOK_EXST_AT","ISBN_NO"
"3141020","9788956436111","","경찰학 개론 :표준교재 ","편저: 황안오,조용석","형설","","13350","36000","http://image.aladin.co.kr/product/7872/63/cover/8956436118_1.jpg","경찰 공무원 필기 시험의 핵심을 담아, 예비 경찰관이 간절히 원하는 꿈을 이룰 수 있도록 구성하였다. 이 책을 통해 국민의 행복을 보살피고, 사회의 안전을 지키는 진정한 경찰이 되기를 기원한다.","351.17077","경찰학개론표준교재","편저황안오,조용석","2016-03-11","Y","Y","9788956436111"
"3141029","9788987420202","","지역사회간호학실습 :성과기반교과과정맞춤형 ","지은이: 조유향,박선일","월산","","93510","18000","","","512.873","지역사회간호학실습성과기반교과과정맞춤형","지은이조유향,박선일","","Y","Y","9788987420202"
"3141030","9791187094043","","영유아 음악교육 ","송여숙 지음","Buen Camino","","73370","15000","","","375.1467","영유아음악교육","송여숙지음","","Y","Y","9791187094043"
"3141031","9791187094036","","영유아 동작교육 =Children movement education ","송여숙 지음","Buen Camino","","73370","15000","","","375.1469","영유아동작교육childrenmovementeducation","송여숙지음","","Y","Y","9791187094036"
"3141037","9791195726806","","(교양과 인격을 높여주는) 스포츠 상식 ","저자: 황종대,이진택","교대프린팅테크","","03690","15000","","","692","교양과인격을높여주는스포츠상식","저자황종대,이진택","","Y","Y","9791195726806"
"139213","9788908041929","","박종화의 문학과 사상 ","월탄 박종화 탄신100주년기념문집간행위원회 편","범우사","","03810","6000","http://image.aladin.co.kr/product/32/68/cover/8908041923_1.gif","올해가 월탄 박종화 선생의 탄신 100주년이 되는 해. 이를 기리기 위해 발간한 책이다. 이 문집은 그 동안 월탄문학에 대한 많은 연구 논저와 평설 중 간행위원회에서 선정한 제한된 글 모음집이긴 하지만 우리 근·현대 문학의 선구자이며, 거장인 월탄 박종화문학을 사랑하는 독자와 연구자들에게 좋은... ","810.906","박종화의문학과사상","월탄박종화탄신100주년기념문집간행위원회편","2001-12-13","Y","Y","8908041923"
"5171277","9791186511565","","예수님 안에서 우리는 하나 =유년부 1-3학년 교사용 /One in Christ ","집필: 파이디온 집필 팀,은경표","파이디온선교회","","04230","8000","https://image.aladin.co.kr/product/11028/50/cover/k532531179_1.jpg","","235.742","예수님안에서우리는하나유년부13학년교사용oneinchrist","집필파이디온집필팀,은경표","2017-05-29","Y","Y","9791186511565"
"3141274","9788998084233","","지금, 여기 =Here now ","포항시립미술관 [편]","Pohang museum of steel art(포항시립미술관)","","03600","","","","653.11","지금,여기herenow","포항시립미술관편","","Y","Y","9788998084233"
"3141284","9788998622305","","(2015년도) 사업운영실 연차보고서 :교육운영 ","노채영,박승 [편]","광주여성재단 사업운영실","","23330","","","","339.41196","2015년도사업운영실연차보고서교육운영","노채영,박승편","","Y","Y","9788998622305"
"3141304","9791155011041","","잊혀져가는 도시와 마을의 신 :울산의 마을민속 ","저자: 강혜경,한삼건","울산발전연구원 부설 울산학연구센터","","03380","","","","388.21189","잊혀져가는도시와마을의신울산의마을민속","저자강혜경,한삼건","","Y","Y","9791155011041"
"3141305","9791155011058","","울산 해녀 이야기 :바다와 더불어 살아온 일생 ","연구진: 변일용,이경희","울산발전연구원 부설 울산학연구센터","","93380","","","","383.34","울산해녀이야기바다와더불어살아온일생","연구진변일용,이경희","","Y","Y","9791155011058"
"3141309","9788958139898","","장년 장애인 맞춤형 고용서비스 제공 방안 ","책임연구자: 유완식 ;공동연구자: 이금진","한국장애인고용공단 고용개발원","","93330","","","","338.34","장년장애인맞춤형고용서비스제공방안","책임연구자유완식공동연구자이금진","","Y","Y","9788958139898"
"3141317","9791155382639","","(2015년) 제주경제브리프 =Jeju economic brief ","한국은행 제주본부 [편]","한국은행 제주본부","","93320","","","","322.1199","2015년제주경제브리프jejueconomicbrief","한국은행제주본부편","","Y","Y","9791155382639"
"3141318","9788958139904","","장애인 고용서비스 전달체계 개편 방안 :고용서비스 확대와 역할 재정립을 중심으로 ","책임연구자: 김용탁 ;공동연구자: 문보경","한국장애인고용공단 고용개발원","","93330","","","","338.34","장애인고용서비스전달체계개편방안고용서비스확대와역할재정립을중심으로","책임연구자김용탁공동연구자문보경","","Y","Y","9788958139904"
"2669210","9788974093648","","골목을 사랑한 사진가 :김기찬, 그 후 10년 =Kim Ki-chan : the photographer who loved alleys in Seoul ","글·사진: 김기찬 외","눈빛","","03660","18000","https://bookthumb-phinf.pstatic.net/cover/095/214/09521405.jpg?type=m1&udate=20150903","사진가로서의 김기찬의 생애는 '골목안 사진가'로서 명료하게 정의할 수가 있다. 그는 한국사진에 만연한 조형적 형식주의와 서구지향적 예술사진을 거부하고 골목안 풍경을 평생의 테마로 삼았다. 그가 골목안의 현실에 직면하지 않고 사진형식 실험과 서구 현대사진 따라하기에 골몰했었더라면 그의 사진은... ","668.8","골목을사랑한사진가김기찬,그후10년kimkichanthephotographerwholovedalleysinseoul","글사진김기찬외","2015-08-27","Y","Y","9788974093648"
"2815139","9788974093105","","황홀한 앨범 :옷으로 본 한국의 현대여성 1946-2015 =Fashion history of modern Korean women 1946-2015 ","김유경,정부영 엮음","눈빛","","93600","35000","http://image.aladin.co.kr/product/5934/79/cover/8974093103_1.jpg","한복을 입던 유년기부터 2000년대의 청담동 의상실까지 여고 동문이라는 표본집단의 복식 변천사를 통해 들여다본 미시적 한국 현대사이다. 한국 현대여성의 복식사를 넘어 현대사에서 간과되고 소실되어 온 한국여성의 생활상과 기억을 고스란히 복원하였다.","381.30911","황홀한앨범옷으로본한국의현대여성19462015fashionhistoryofmodernkoreanwomen19462015","김유경,정부영엮음","2015-05-10","Y","Y","9788974093105"
"2954179","9788989370307","","논문작성을 위한 SPSS 실전통계분석 :매개효과, 조절효과, 위계적 회귀분석을 중심으로 =SPSS statistical analysis for writing academical papers : focusing on mediating effects, moderating effects, hierarchical regression analysis ","유성모 지음","황소걸음 아카데미","","93310","15000","http://image.aladin.co.kr/product/6639/34/cover/8989370302_1.jpg","실증기반 연구를 토대로 학술논문을 작성하는 초보 연구자를 위한 지침서이다. 연구자가 추구하는 통계적 분석을 수행하고 그 결과를 해석하는 방법에 대한 것이 주된 내용으로, 동질성 검정, 매개효과분석, 조절효과분석, 위계적 회귀분석, 최적모형 탐색을 다루고 있다.","413.83","논문작성을위한spss실전통계분석매개효과,조절효과,위계적회귀분석을중심으로spssstatisticalanalysisforwritingacademicalpapersfocusingonmediatingeffects,moderatingeffects,hierarchicalregressionanalysis","유성모지음","2015-09-10","Y","Y","9788989370307"
