"SEQ_NO","ISBN_THIRTEEN_NO","VLM_NM","TITLE_NM","AUTHR_NM","PUBLISHER_NM","PBLICTE_DE","ADTION_SMBL_NM","PRC_VALUE","IMAGE_URL","BOOK_INTRCN_CN","KDC_NM","TITLE_SBST_NM","AUTHR_SBST_NM","TWO_PBLICTE_DE","INTNT_BOOKST_BOOK_EXST_AT","PORTAL_SITE_BOOK_EXST_AT","ISBN_NO"
"3352811","9788967496692","","우리는 똑같아! ","글·그림: 루시 알봉 ;옮김: 송해영","키즈엠","","74860","9500","https://bookthumb-phinf.pstatic.net/cover/111/020/11102079.jpg?type=m1&udate=20161006","춤추는 카멜레온 시리즈. 작은 생쥐와 커다란 코끼리 사이에 비슷한 점을 찾아보는 그림책이다. 닮은 점을 찾아보는 활동을 통해 사물의 특징과 특성을 발견하고 이해하는 능력을 키울 수 있다. 또한 집중력도 높일 수 있다.","863","우리는똑같아","글그림루시알봉옮김송해영","2016-09-23","Y","Y","9788967496692"
"3348864","9791185161174","","유아 인성교육 만세 :유치원생·어린이집 원아 인성 도서 ","지은이: 윤문원 ;그린이: 신혁","씽크파워","","73190","18000","https://bookthumb-phinf.pstatic.net/cover/110/234/11023460.jpg?type=m1&udate=20160910","인성이 형성되는 유아들에게 좋은 인성을 이해하고 실천하게 하는 필독서이다. 유아가 길러야 할 8대 인성덕목인 배려, 존중, 협력, 나눔, 질서, 효도, 예절, 습관에 대한 논리적인 설명과 59가지의 구체적인 실천하기를 삽화와 함께 알기 쉽게 이해하게 한다.","199","유아인성교육만세유치원생어린이집원아인성도서","지은이윤문원그린이신혁","2016-09-05","Y","Y","9791185161174"
"3352808","9788967496821","","친구 되기 ","글·그림: 살리나 윤 ;옮김: 최용은","키즈엠","","74840","9000","https://bookthumb-phinf.pstatic.net/cover/111/020/11102082.jpg?type=m1&udate=20160924","피리 부는 카멜레온 시리즈. '친구가 되려면 어떻게 해야 할까?' &lt;친구 되기&gt;를 통해 아이들이 그 답을 찾을 수 있게 도와줄 수 있다. 개성을 존중하고 서로를 이해하는 마음을 가르쳐 주는 그림책이다.","843","친구되기","글그림살리나윤옮김최용은","2016-09-23","Y","Y","9788967496821"
"3393181","9788960243828","","(친구가 들려주는) 세계 학교 괴담 :일본 ","글: 임강재 ;그림: 정현희","재미북스","","74800","","","","813.7","친구가들려주는세계학교괴담일본","글임강재그림정현희","","Y","Y",""
"3185766","9788960243835","","(친구가 들려주는) 세계 학교 괴담 :일본 ","글: 임강재 ;그림: 정현희","재미북스","","74800","9500","https://bookthumb-phinf.pstatic.net/cover/106/602/10660264.jpg?type=m1&udate=20160531","등골이 오싹 세계공포학교 시리즈 1권. 유난히 붉은 꽃을 피우는 학교 벚나무의 비밀, 학교 축제에 나타난 수상한 노점의 정체, 공포의 담력 시험 등 19편의 만화와 13편의 무서운 이야기가 담겨 있다.","813.7","친구가들려주는세계학교괴담일본","글임강재그림정현희","2016-05-30","Y","Y",""
"5273019","9791127206260","","고맙습니다 :중학생들이 생각하는 감사한 일들 ","저자: 압해중학교 학생들 78명,한태준","부크크(Bookk)","","03810","","","","818","고맙습니다중학생들이생각하는감사한일들","저자압해중학교학생들78명,한태준","","Y","Y",""
"5272893","9791125312741","starter","Reading Inside with workbook","지은이: 능률영어교육연구소","능률교육","","53740","12000","https://image.aladin.co.kr/product/9303/27/cover/k742535510_1.jpg","독해를 통해 중등 필수 문법과 어휘를 익히고, 서술형 평가까지 대비하게 해주는 중등 독해서이다. 중등 새 교육과정이 지향하는 문이과 통합형 내용과 타교과와 연계한 재미있고 정보성 있는 내용으로 지문을 구성하였다.","747","readinginsidewithworkbook","지은이능률영어교육연구소","2017-01-05","Y","Y",""
"3168340","9788921478573","11","케빈, 조심해! ","제니퍼 번 글 ;오현주 옮김","교원","","74710","","","","808.3","케빈,조심해","제니퍼번글오현주옮김","","Y","Y",""
"3168330","9788921478474","1","두근두근 학교 가는 길 ","캐서린 와이트 글 ;노혜연 옮김","교원","","74710","","","","808.3","두근두근학교가는길","캐서린와이트글노혜연옮김","","Y","Y",""
"3369731","9791195089291","","설리번의 거짓 기사 ","마크 캉탱 글 ;박선주 옮김","디엔비스토리","","74800","10000","https://bookthumb-phinf.pstatic.net/cover/111/978/11197849.jpg?type=m1&udate=20161027","열매읽기 시리즈. 설리번은 자신이 주목 받고 싶고 또 자신의 의견을 따라주지 않은 친구들에게 복수하려고 학교 신문 '진실'을 이용한다. 바로 사건을 조작해 거짓 기사로 학교 친구들의 시선을 모으고 복수하고 싶었던 친구 오스카를 범인으로 모는데….","863","설리번의거짓기사","마크캉탱글박선주옮김","2016-10-06","Y","Y","9791195089291"
