"SEQ_NO","ISBN_THIRTEEN_NO","VLM_NM","TITLE_NM","AUTHR_NM","PUBLISHER_NM","PBLICTE_DE","ADTION_SMBL_NM","PRC_VALUE","IMAGE_URL","BOOK_INTRCN_CN","KDC_NM","TITLE_SBST_NM","AUTHR_SBST_NM","TWO_PBLICTE_DE","INTNT_BOOKST_BOOK_EXST_AT","PORTAL_SITE_BOOK_EXST_AT","ISBN_NO"
"957290","9788934922070","","올백","이은재 글;소윤경 그림","김영사","","73810","268100","http://image.aladin.co.kr/product/66/68/cover/8934922079_2.jpg","전혀 다른 환경에서 살아가는 두 친구의 올백 내기 이야기. 올백을 맞아 인기 만점인 광호, 공부는 곧잘 하지만 가난한 집안 환경이 불만인 동주. 두 친구는 미묘한 경쟁심 때문에 만나기만 하면 으르렁거린다. 동주는 광호의 잘난 척이 밉고, 광호는 동주의 꼿꼿함이 싫다. 급기야 둘은 올백 내기를 감행한다.","813.6","올백","이은재글소윤경그림","2006-06-21","Y","Y","8934922079"
"957302","9788973301850","","숨쉬는 영정 외","지은이: 구인환 외;해설: 김경란","하서출판사","","03810","4500","https://bookthumb-phinf.pstatic.net/cover/024/926/02492677.jpg?type=m1&udate=20091228","새 입시제도에 따른 교과서 독서활동 평가 및 논술 시험, 내신 수행평가 대비를 위해 구성되었으며, 논리력 사고력과 이해력, 분석력을 향상시키도록 도와주는 한국 단편소설 모음집. 작가의 약력과 간단한 작품 소개로 작품의 이해를 돕고 각 단편의 마지막에 &lt;작품 이해와 감상&gt;란을 실어 작품을... ","813.6","숨쉬는영정외","지은이구인환외해설김경란","2008-08-22","Y","Y","8973301853"
"957328","9788951521591","","어휘·문법 실전모의고사:외국어(영어)영역","김성필,채부원","동화사","","53740","7000","http://image.aladin.co.kr/product/66/13/cover/8951521591_1.jpg","『외국어(영어)영역 어휘ㆍ어법 실전 모의고사』에서는 출제 가능성이 높은 문법 요소 위주로 실제와 똑같은 어휘 및 구문의 난이도를 철저히 반영하여 단기간에 실력을 최종 점검할 수 있도록 실전모의고사 20회를 수록하였다.","740","어휘문법실전모의고사외국어영어영역","김성필,채부원","2006-06-01","Y","Y","8951521591"
"957336","9788933228531","","(Summary) 외국어(영어) 영역","김준환,신정호","중앙교육진흥연구소","","53740","12000","http://image.aladin.co.kr/product/64/42/cover/8933228535_1.jpg","A+ 2007 수능 파이널 솔루션 'SUMMARY' 시리즈 『외국어(영어) 영역』 문제집. 이 책은 2007 수능 출제 방침을 완벽 반영한 실전 대비 문제집으로, 출제 예상 신유형과 변형 유형을 수록하였다. 문법ㆍ어휘 FINAL CHECK-UP(별책 부록) 포함. 듣기 평가 테이프 별도 판매.","740","summary외국어영어영역","김준환,신정호","2006-04-05","Y","Y","8933228535"
"957340","9788933228524","","(Summary) 언어 영역","권명신,허석도","중앙교육진흥연구소","","53710","12000","http://image.aladin.co.kr/product/64/42/cover/8933228527_1.jpg","A+ 2007 수능 파이널 솔루션 'Summary' 시리즈 『언어영역』 문제집. 이 책은 2007 수능 출제 방침을 완벽 반영한 실전 대비 문제집으로, 단골 유형, 신유형, 고난도 문제를 모두 수록하였다. '써머리 쏙 써머리 - 이 한 권으로 어법 완성'(별책 부록) 포함. 듣기 평가 테이프 별도 판매. ☞ 출판사... ","710","summary언어영역","권명신,허석도","2006-04-05","Y","Y","8933228527"
"957344","9788933228562","","(Summary) 수학 II:수리영역","임영훈,김홍섭","중앙교육진흥연구소","","53410","9000","http://image.aladin.co.kr/product/64/64/cover/893322856x_1.jpg","A+ 2007 수능 파이널 솔루션 'SUMMARY' 시리즈 『수리영역 수학 II』 문제집.  이 책은 2007 수능 출제 방침을 완벽 반영한 실전 대비 문제집으로, 단원별 알찬 개념 정리와 예상 문제를 수록하였다. 또한 실전 모의고사 5회분을 함께 실었다. '써머리 쏙 써머리 - 수능 대표","410","summary수학ii수리영역","임영훈,김홍섭","2006-04-10","Y","Y","893322856X"
"2475492","9788995049051","","민사고 논술:입문","백춘현 지음","민사고","","53710","13000","http://image.aladin.co.kr/product/66/12/cover/8995049057_1.jpg","'민사고 논술' 시리즈 첫 번째 권으로, 논술에 대한 개론서다. 논술에 대한 바른 이해와 글의 논리적 구조와 논증적 사고의 필요성, 논술이 가지고 있는 창의적 문제 해결 기능, 논술의 구조와 개요를 짤 때 주의점, 그리고 글을 다듬는 마지막 과정까지를 소개한다.","802","민사고논술입문","백춘현지음","2006-05-10","Y","Y","8995049057"
"957345","9788933228555","","(Summary) 수학 I:수리영역","임영훈,김홍섭","중앙교육진흥연구소","","53410","9000","http://image.aladin.co.kr/product/64/42/cover/8933228551_1.jpg","A+ 2007 수능 파이널 솔루션 'Summary' 시리즈 『수리영역 수학 I』 문제집. 이 책은 2007 수능 출제 방침을 완벽 반영한 실전 대비 문제집으로, 단원별 알찬 개념 정리와 예상 문제를 수록하였다. 또한 수능 출제 경향에 맞춘 다양한 유형과 난이도의 문제로 구성한 실전 모의고사 5회분을 함께 실었다.... ","410","summary수학i수리영역","임영훈,김홍섭","2006-04-05","Y","Y","8933228551"
"957358","9788952982094","1-3/","에일리언샘:봉샘의 좌충우돌 지구 적응기","원작: 최항서,그림: 아트림미디어","학산문화사","","77370","","","","813.6","에일리언샘봉샘의좌충우돌지구적응기","원작최항서,그림아트림미디어","","Y","Y","8952982096(세트)"
"957421","9788959222254","","(조대준 목사의) 하나님을 대면하는 영성:위대한 기독교 영성가 50인","조대준","쿰란출판사","","93230","11000","http://image.aladin.co.kr/product/66/14/cover/8959222259_1.jpg","자전거에 대하여 실질적으로 말하고자 하면 자전거를 타본 사람이 자전거에 대하여 정확하고 실질적으로 말할 수 있을 것이다. 마찬가지로 영성에 대하여 실질적으로 말하려면은 영성의 삶을 살아본 사람이 영성에 대하여 말할 수 있을 것이다. 본서는 기독교를 대표하는 50명의 영성의 거장들의 체험과 삶을... ","230.99","조대준목사의하나님을대면하는영성위대한기독교영성가50인","조대준","2006-06-05","Y","Y","8959222259"
"2770757","9788952982087","1","에일리언샘:봉샘의 좌충우돌 지구 적응기","원작: 최항서,그림: 아트림미디어","학산문화사","","77370","8500","http://image.aladin.co.kr/product/64/71/cover/6000184233_1.jpg","2006년 현재 투니버스에서 방영 중인 학원코믹드라마 '에일리언 샘'을 책으로 옮겼다. '에일리언 샘'은 만화적 상상력과 드라마의 생동성을 결합해 만든 '만화 드라마'로 초등학생을 위한 작품. 초등학생들의 평범한 일상이 외계인의 눈에 비춰지면서 생기는 여러 가지 갈등을 소재로 하고 있다.","813.6","에일리언샘봉샘의좌충우돌지구적응기","원작최항서,그림아트림미디어","2006-05-01","Y","Y","8952982088(1)"
"3370349","9788952984784","2","에일리언샘:봉샘의 좌충우돌 지구 적응기","원작: 최항서,그림: 아트림미디어","학산문화사","","77370","8500","https://bookthumb-phinf.pstatic.net/cover/025/011/02501165.jpg?type=m1&udate=20100414","투니버스 방영작인 드라마 &lt;에얼리언 샘&gt;을 만화로 꾸몄다. 반란군을 피해 지구에 불시착하게 된 럭셔리우스 왕자와 골지리우스. 지구의 최고 미남으로 변신하려던 왕자는 기계 고장으로 2% 부족한 꽃미남 봉샘이 되는데…. 우주인 골지리우스가 지구인 봉샘으로 적응하는 과정이 재미있게 펼쳐진다.... ","813.6","에일리언샘봉샘의좌충우돌지구적응기","원작최항서,그림아트림미디어","2006-07-25","Y","Y","8952984781(2)"
