"SEQ_NO","ISBN_THIRTEEN_NO","VLM_NM","TITLE_NM","AUTHR_NM","PUBLISHER_NM","PBLICTE_DE","ADTION_SMBL_NM","PRC_VALUE","IMAGE_URL","BOOK_INTRCN_CN","KDC_NM","TITLE_SBST_NM","AUTHR_SBST_NM","TWO_PBLICTE_DE","INTNT_BOOKST_BOOK_EXST_AT","PORTAL_SITE_BOOK_EXST_AT","ISBN_NO"
"3071035","9788996870074","","고객 뷰티 서비스 ","지은이: 이원경,문금순","WM출판","","93590","36000","","","593.2","고객뷰티서비스","지은이이원경,문금순","","Y","Y","9788996870074"
"3071040","9791195284818","","(영어로 읽는) 우리 민요 =Korean folk song : the spirit of ours ","엮고 옮긴이: 설해빈,그린이: 여이주","책산책","","43700","11000","https://bookthumb-phinf.pstatic.net/cover/098/757/09875769.jpg?type=m1&udate=20160310","","679","영어로읽는우리민요koreanfolksongthespiritofours","엮고옮긴이설해빈,그린이여이주","","Y","Y","9791195284818"
"2881279","9791186757024","","홀가분한 삶 :그들은 어떻게 일과 생활, 집까지 정리했나? ","이시카와 리에 지음 ;김윤경 옮김","심플라이프","","13590","13000","https://bookthumb-phinf.pstatic.net/cover/096/495/09649583.jpg?type=m1&udate=20160803","각자의 방식으로 홀가분한 삶을 살아가는 여섯 명의 라이프 스토리와 철학을 담았다. 물건 정리와 수납의 개념에서 한 단계 더 들어가 삶의 방향과 철학, 그것을 실천하는 방법까지 두루 담아내고 있다.","337.04","홀가분한삶그들은어떻게일과생활,집까지정리했나","이시카와리에지음김윤경옮김","2015-10-26","Y","Y","9791186757024"
"3071045","9791195517602","","글·이미지·노래로 풀다 :한국전통문화이야기 =Stories, images and lyrics : 10 selected topics from Korean traditional culture ","김숙현 지음","코리아스토리","","03380","17000","http://image.aladin.co.kr/product/7634/98/cover/scm2601374104752.jpg","","380.911","글이미지노래로풀다한국전통문화이야기stories,imagesandlyrics10selectedtopicsfromkoreantraditionalculture","김숙현지음","2015-10-15","Y","Y","9791195517602"
"3071046","9791185096032","","사자소학 :초보자를 위한 기초한문 ","편저: 조창규","이미지앤스토리","","03820","8000","","","711.47","사자소학초보자를위한기초한문","편저조창규","","Y","Y","9791185096032"
"3071061","9788995379844","","(기초) 공작기계","이태홍 저","중앙문화사","","93550","10000","","","552","기초공작기계","이태홍저","","Y","Y","9788995379844"
"2916330","9788990090997","","녹색 돌봄 ","코스트 엮음 ;안병은 옮김","그물코","","03510","12000","http://image.aladin.co.kr/product/6717/38/cover/8990090997_1.jpg","녹색 돌봄의 개념 모델과 치료 체계를 이해하는 안내서. 녹색 돌봄의 역사를 간추려 짚어 보면서 봄 농장, 동물 매개 치료, 원예 치료, 야생 치료 등 녹색 돌봄의 다양한 접근법들을 설명하고, 녹색 돌봄과 연관되어 사용된 이론과 생각들을 살펴본다.","512.515","녹색돌봄","코스트엮음안병은옮김","2015-09-01","Y","Y","9788990090997"
"3070758","9788989004363","","오른쪽 두뇌로 그림그리기 ","베티 에드워즈 지음 ;강은엽 옮김","나무숲","","03650","22000","http://image.aladin.co.kr/product/6805/38/cover/8989004365_1.jpg","그림그리기 입문서의 고전 &lt;오른쪽 두뇌로 그림그리기&gt; 최종 개정4판으로, 오른쪽 뇌를 사용해서 그림을 그리는 법을 훈련시켜 준다. 이번 개정판에는 뇌의 유연성과 최근까지 밝혀진 오른쪽 두뇌 기능의 중요성에 대한 획기적인 연구 결과를 반영하였다.","656.2","오른쪽두뇌로그림그리기","베티에드워즈지음강은엽옮김","2015-10-09","Y","Y","9788989004363"
"2867627","9788931360646","","진리 ","리하르트 하인리히 지음 ;정현경 옮김","이론과 실천","","04160","9800","https://bookthumb-phinf.pstatic.net/cover/095/856/09585629.jpg?type=m1&udate=20170225","유럽 정신사의 기본 개념 10권. 진리에 관해 여러 다양한 철학적 관점에서 다루고 있으며, 역사의 실마리를 따라가며 사유가 진리 개념을 중심으로 묶여 있는 그런 중요한 상황들을 설명한다.","121","진리","리하르트하인리히지음정현경옮김","2015-09-11","Y","Y","9788931360646"
"3070751","9788975995545","","호소의 철학 :칸트와 호모 히스토리쿠스 ","저자: 김수배","충남대학교출판문화원","","93160","15000","http://image.aladin.co.kr/product/6957/78/cover/s232532166_1.jpg","역사에서 인간이란 무엇인가라는 물음에 대한 답을 찾고자 한 근대 유럽의 몇몇 철학자들이 도달한 것처럼 보이는 결론들을 재구성한다. 칸트의 역사철학에 대한 체계적인 해석과 그의 인간학적, 미학적 사고 전반에 관한 이해를 서술하고 있다.","165.21","호소의철학칸트와호모히스토리쿠스","저자김수배","2015-11-02","Y","Y","9788975995545"
"3071098","9788996533962","","재미있는 스토리와 함께 하는 관광레저경영이야기 ","저자: 박근수","뉴턴관광레저연구소","","93320","15000","","","326.39","재미있는스토리와함께하는관광레저경영이야기","저자박근수","","Y","Y","9788996533962"
"3071105","9791158220129","","무선통신 ","박찬우 저","나누리","","93560","15000","","","568","무선통신","박찬우저","","Y","Y","9791158220129"
"3071117","9788998497279","","자동차 연소시스템 =Automotive combustion system ","정찬문 著","미광","","93550","19000","","","556.2033","자동차연소시스템automotivecombustionsystem","정찬문","","Y","Y","9788998497279"
"3071118","9788998497262","","자동차 전기공학 =Automotive electric engineering ","최원범 著","미광","","93550","19000","","","556","자동차전기공학automotiveelectricengineering","최원범","","Y","Y","9788998497262"
"3071123","9788988159996","","필수 정형외과학 =Essential orthopaedics ","저자: 대한정형외과학회","최신의학사","","93510","60000","","","514.3","필수정형외과학essentialorthopaedics","저자대한정형외과학회","","Y","Y","9788988159996"
"3071127","9788992577830","","어르신에게 좋은 음식 :요리 초보자들도 쉽게 따라 할 수 있는 쉬운 레시피 ","농촌진흥청 가공이용과 엮음","다림기획","","13590","5000","","","594.65","어르신에게좋은음식요리초보자들도쉽게따라할수있는쉬운레시피","농촌진흥청가공이용과엮음","2015-11-04","Y","Y","9788992577830"
"3071129","9788992577823","","손님 초대 음식 :요리 초보자들도 쉽게 따라 할 수 있는 쉬운 레시피 ","농촌진흥청 가공이용과 엮음","다림기획","","13590","5000","","","594.563","손님초대음식요리초보자들도쉽게따라할수있는쉬운레시피","농촌진흥청가공이용과엮음","2015-11-04","Y","Y","9788992577823"
"3071131","9788992577816","","(누구나! 손쉽게! 어디서나!) 농가에서 만드는 웰~빙 발효식품 ","농촌진흥청 가공이용과 엮음","다림기획","","13590","5000","","","594.5","누구나손쉽게어디서나농가에서만드는웰빙발효식품","농촌진흥청가공이용과엮음","2015-11-04","Y","Y","9788992577816"
"3071132","9788992577809","","몸에 좋은 음식 :요리 초보자들도 쉽게 따라 할 수 있는 쉬운 레시피 ","농촌진흥청 가공이용과 엮음","다림기획","","13590","5000","","","594.6","몸에좋은음식요리초보자들도쉽게따라할수있는쉬운레시피","농촌진흥청가공이용과엮음","2015-11-04","Y","Y","9788992577809"
"3071134","9788992577793","","나들이에 좋은 음식 :요리 초보자들도 쉽게 따라 할 수 있는 쉬운 레시피 ","농촌진흥청 가공이용과 엮음","다림기획","","13590","5000","","","594.576","나들이에좋은음식요리초보자들도쉽게따라할수있는쉬운레시피","농촌진흥청가공이용과엮음","2015-11-04","Y","Y","9788992577793"
"3071139","9788963630519","","FTA 시대의 국제무역계약 ","진홍구 著","협신사","","93320","20000","","","326.23","fta시대의국제무역계약","진홍구","","Y","Y","9788963630519"
"3071141","9788963630526","","이슬람 문화와 비즈니스 ","진홍구 著","협신사","","93320","20000","","","309.118","이슬람문화와비즈니스","진홍구","","Y","Y","9788963630526"
"3071145","9791195156429","","아이마라어 연구 ","지은이: 권재일,김실비아","한국알타이학회출판부","","93790","25000","http://image.aladin.co.kr/product/7211/86/cover/scm143374013606.jpg","","795","아이마라어연구","지은이권재일,김실비아","2015-10-20","Y","Y","9791195156429"
"3071151","9788965950561","","사회복지정책 ","배정훈 저","만수출판사","","93330","15000","","","338.15","사회복지정책","배정훈저","","Y","Y","9788965950561"
"3071157","9791195343935","","문화콘텐츠산업의 이해 =Understanding of cultural content industry ","변준석,김성민 공저","호밀밭의 파수꾼","","03040","","","","600.13","문화콘텐츠산업의이해understandingofculturalcontentindustry","변준석,김성민공저","","Y","Y","9791195343935"
"3071209","9788968101434","","운전 재활 클리닉 ","저자: 김동아,김진주","국립재활원 장애인운전지원과","","03330","","","","338.3","운전재활클리닉","저자김동아,김진주","","Y","Y","9788968101434"
"3071213","9788948033946","","(농업인과 농업 경쟁력 제고를 위한) 2015 농식품 소비 트렌드 발표회 :메르스가 농식품 소비에 미친 영향 ","집필자: 최영찬","농촌진흥청 기술협력국 농산업경영과","","93520","","","","522.31","농업인과농업경쟁력제고를위한2015농식품소비트렌드발표회메르스가농식품소비에미친영향","집필자최영찬","","Y","Y","9788948033946"
"3071219","9788948034875","","인삼 비닐하우스 재배기술 :예정지관리, 차광방법, 토양수분관리 중심 ","집필인: 이성우,최진국","농촌진흥청 국립원예특작과학원 인삼특잡부 인삼과","","93520","","","","524.89693","인삼비닐하우스재배기술예정지관리,차광방법,토양수분관리중심","집필인이성우,최진국","","Y","Y","9788948034875"
"3071215","9791195544714","2","초고층빌딩 설계기술 연구단 최종보고서 ","주관연구기관: 단국대학교 산학협력단 ;가천대학교","국토교통과학기술진흥원","","03540","","","","540.15","초고층빌딩설계기술연구단최종보고서","주관연구기관단국대학교산학협력단가천대학교","","Y","Y","9791195544714"
"3071223","9788961998819","","수수료 원가분석 및 연차등록료 누진체계 연구 ","[연구기관]: 삼일회계법인","특허청","","13500","","","","502.9","수수료원가분석및연차등록료누진체계연구","연구기관삼일회계법인","","Y","Y","9788961998819"
"3071224","9788948034769","","(유통·마케팅 종사자를 위한) 2015 농식품 소비트렌드 발표회 ","집필자: 최영찬,김태경","농촌진흥청 기술협력국 농산업경영과","","93520","","","","522.31","유통마케팅종사자를위한2015농식품소비트렌드발표회","집필자최영찬,김태경","","Y","Y","9788948034769"
"3071226","9788997733095","","다섯 龍이 여의住를 품다 :고건축 속의 용 문양 : 천안박물관 개관 7주년 특별기획전 ","천안박물관","천안박물관","","06910","","","","658.51","다섯이여의를품다고건축속의용문양천안박물관개관7주년특별기획전","천안박물관","","Y","Y","9788997733095"
"3071233","9788960738690","","(2016년도) 예산안 거시·총량 분석 ","작성: 한성진,김정미","국회예산정책처","","93350","","","","329.211","2016년도예산안거시총량분석","작성한성진,김정미","","Y","Y","9788960738690"
"3065953","9791155657812","","정책자료집 :품격있는 글로벌 경제리더로 도약 ","지은이: 기획재정부","휴먼컬처아리랑","","93350","28000","http://image.aladin.co.kr/product/6751/99/cover/k352434368_1.jpg","2008~2013 제17대 대한민국 대통령 이명박이 정책자료집은 최대한 객관적 사실에 기초하여 이명박 정부 5년간 대내？외 경제여건과 이에 대응한 기획재정부의 노력과 성과를 정리하였다. 훗날 이명박 정부의 경제 정책을 이해하는 자료가 될 것이다.","322.11","정책자료집품격있는글로벌경제리더로도약","지은이기획재정부","2015-10-05","Y","Y","9791155657812"
"3071252","9791155657683","","상상, 그 이상의 꿈이 이루어진다 ","지은이: 농림축산식품부,한국농수산대학","휴먼컬처아리랑","","93300","15000","http://image.aladin.co.kr/product/6694/0/cover/k392434764_1.jpg","농업인들의 도전과 실패 그리고 성공스토리를 생생하게 엮은 이야기이다.","522.8","상상,그이상의꿈이이루어진다","지은이농림축산식품부,한국농수산대학","2015-09-30","Y","Y","9791155657683"
"3071253","9791155656785","","지방의회의원 의정활동 가이드 :지방의회의원들의 의정활동에 필요한 기본사항 안내서 ","지은이: 행정자치부","휴먼컬처아리랑","","93350","15000","http://image.aladin.co.kr/product/6561/88/cover/k292433757_1.jpg","지방자치의 개요, 지방의회의 기능, 지방의회의원들의 역할과 지방의회를 둘러싼 다양한 관계 등 지방자치 전반을 보다 쉽게 이해할 수 있도록 정리한 가이드북. 지방의회의원으로서 의정활동에 참고할 만한 자료와 다양한 추가 정보들을 쉽게 찾아 볼 수 있도록 구성.편집하였다.","359.05","지방의회의원의정활동가이드지방의회의원들의의정활동에필요한기본사항안내서","지은이행정자치부","2015-09-05","Y","Y","9791155656785"
"3024497","9791155657652","","K-book의 해외시장 확대전략 ","지은이: 한국출판문화산업진흥원 ;김종근","휴먼컬처아리랑","","93320","20000","https://bookthumb-phinf.pstatic.net/cover/095/776/09577650.jpg?type=m1&udate=20180104","출판산업은 IT를 기반으로 하는 새로운 디지털 상품과 전자유통이 출현하고 있으며, 이를 기회로 출판물에 대한 소비자의 접근이 용이하게 변하고 있다. 세계화와 더불어 타국의 이질적인 문화에 대한 소비자들의 수용도도 점차 높아지고 있다. 더구나 최근 들어 한국문화에 대한 범세계적인 선호현상인 한류로... ","013.911","kbook의해외시장확대전략","지은이한국출판문화산업진흥원김종근","2015-09-25","Y","Y","9791155657652"
"3071260","9791155657775","","지식재산권·기술거래 업무지침서 ","지은이: 한국임업진흥원 ;임진아","휴먼컬처아리랑","","93300","20000","https://bookthumb-phinf.pstatic.net/cover/096/404/09640466.jpg?type=m1&udate=20160218","『지식재산권 기술거래 업무지침서』는 임업 및 산촌진흥 촉진에 관한 법률제29조의 3에 의거 한국임업진흥원(이하 진흥원)에서 기술이전 업무를 수행함에 있어서 산림청 및 소속 연구기관의 연구성과에 대한 기술이전 및 사업화 업무를 원활히 진행하기 위한 업무 프로세스 및 실무를 포함하였다.","365.9","지식재산권기술거래업무지침서","지은이한국임업진흥원임진아","2015-10-13","Y","Y","9791155657775"
