"SEQ_NO","ISBN_THIRTEEN_NO","VLM_NM","TITLE_NM","AUTHR_NM","PUBLISHER_NM","PBLICTE_DE","ADTION_SMBL_NM","PRC_VALUE","IMAGE_URL","BOOK_INTRCN_CN","KDC_NM","TITLE_SBST_NM","AUTHR_SBST_NM","TWO_PBLICTE_DE","INTNT_BOOKST_BOOK_EXST_AT","PORTAL_SITE_BOOK_EXST_AT","ISBN_NO"
"6312213","9791191558128","1","말랑말랑 뇌 운동 :치매를 예방하는 하루 1장 ","글쓴이: 김춘희 ;그린이: 이윤교","북센스","","14510","12000","https://image.aladin.co.kr/product/27861/60/cover/k652734797_1.jpg","치매를 스스로 예방하기 위한 최소한의 노력을 담았다. 길 찾기, 수 세기, 노래 부르기 등 일상생활에 뿌리를 둔 생활 밀착형 놀이 활동을 제공해 누구나 부담 없이 쉽고 재미있게 뇌 훈련을 시작할 수 있다. 더불어 8가지 인지 능력을 골고루 키울 수 있도록 다양하게 플레이를 구성했다.","513.898","말랑말랑뇌운동치매를예방하는하루1장","글쓴이김춘희그린이이윤교","2021-08-31","Y","Y",""
"6312214","9791191558135","2","말랑말랑 뇌 운동 :치매를 예방하는 하루 1장 ","글쓴이: 김춘희 ;그린이: 이윤교","북센스","","14510","12000","https://image.aladin.co.kr/product/27861/61/cover/k672734797_1.jpg","나 자신을 소중히 여기는 진심에서 출발해 가장 잔인한 병, 치매를 스스로 예방하기 위한 최소한의 노력을 담았다. 길 찾기, 수 세기, 노래 부르기 등 일상생활에 뿌리를 둔 생활 밀착형 놀이 활동을 제공해 누구나 부담 없이 쉽고 재미있게 뇌 훈련을 시작할 수 있다.","513.898","말랑말랑뇌운동치매를예방하는하루1장","글쓴이김춘희그린이이윤교","2021-08-31","Y","Y",""
"6324142","9788934923442","","어제보다 늙은, 내일보다 젊은 :우리 삶을 의미 있게 하는 것들에 대하여 ","이창복 지음","김영사","","03810","13800","https://image.aladin.co.kr/product/28182/46/cover/893492344x_1.jpg","한국 독문학의 대부 이창복 교수가 전하는 오늘이 가장 젊은 할아버지 이야기. 황혼은 여명보다 아름답기에, 꽃잎은 떨어지지만 꽃은 지지 않기에, 참 좋은 노년의 삶. 결국 우리는 늙어갈수록 더욱더 새로워진다.","814.7","어제보다늙은,내일보다젊은우리삶을의미있게하는것들에대하여","이창복지음","2021-11-01","Y","Y",""
"6324318","9791191056136","","네 번의 노크 :케이시 장편소설 ","지은이: 케이시","인플루엔셜","","03810","13800","https://image.aladin.co.kr/product/28197/83/cover/k912835871_1.jpg","여성 전용 원룸에서 한 남자가 죽고, 같은 층에 사는 여섯 명의 여자들이 모두 용의선상에 오르며 시작되는 이 소설은 마지막까지 예측할 수 없는 결말로 독자들을 혼란에 빠트린다. 반전에 반전을 거듭하는 스토리, 속도감 있는 문체, 전형적이지 않은 여성 캐릭터들로 독자들을 사로잡는다.","813.7","네번의노크케이시장편소설","지은이케이시","2021-10-28","","",""
"6334132","9788938503640","","(유기농업전문가가 자세하고 재미있게 설명한) 유기농업 기능사 =NCS 기반 국가기술자격검정, 농업직공무원 시험 대비 /Craftsman organic agriculture ","김영세 편저","부민문화사","","93520","25000","https://image.aladin.co.kr/product/25810/92/cover/893850364x_1.jpg","유기농업기능사 필기를 대비할 수 있는 수험서다. 2005년~2016년 12년간 필기시험 기출문제 완벽해설 및 철저분석을 실었다. 2017년~2019년 CBT용 최신 기출복원문제와 새로운 형식의 이야기로 풀어보는 기출문제를 수록하였다.","523.77077","유기농업전문가가자세하고재미있게설명한유기농업기능사ncs기반국가기술자격검정,농업직공무원시험대비craftsmanorganicagriculture","김영세편저","2021-01-20","Y","Y",""
"6334272","9788938503664","","식물보호기사 10년간 산업기사 3년간 기출문제 해설 :국가기술자격검정, 식물검역직공무원 시험 대비 ","지은이: 부민문화사 자연과학부","부민문화사","","93520","22000","https://image.aladin.co.kr/product/25973/35/cover/8938503666_1.jpg","식물보호 기사 10년간(2010년~2019년), 산업기사 3년간(2017년~2019년), 최신 기출문제(2020년)를 모두 담아 해설을 첨부하였다. 매년 1회와 2회차의 기출문제는 해설을 문제 하단에 배치하여 빠른 이해를 돕도록 하였고, 4회차의 기출문제는 해설을 문제 뒤쪽에 배치하였다.","523.077","식물보호기사10년간산업기사3년간기출문제해설국가기술자격검정,식물검역직공무원시험대비","지은이부민문화사자연과학부","2021-02-10","Y","Y",""
"6334274","9788938503671","","축산 기사·산업기사 =NCS 기반 국가기술자격검정, 축산직공무원 시험 대비 /Engineer livestock industrial engineer livestock ","지은이: 안제국","부민문화사","","93520","33000","https://image.aladin.co.kr/product/26183/7/cover/8938503674_1.jpg","2015년 제정된 NCS에 따른 한국산업인력공단의 출제기준에 의거 가축육종학, 가축번식생리학, 가축사양학, 사료작물학 및 초지학, 축산경영학 및 축산물가공학에 대한 새로운 내용과 체제로 구성하여 최고의 수험서가 되도록 다음과 같이 역점을 두고 편성되었다.","527.077","축산기사산업기사ncs기반국가기술자격검정,축산직공무원시험대비engineerlivestockindustrialengineerlivestock","지은이안제국","2021-02-20","Y","Y",""
"6334504","9788964373859","","누가 누구를 대표할 것인가 :국민주권 실현을 위한 정치제도 설계 ","문우진 지음","후마니타스","","94300","17000","https://image.aladin.co.kr/product/28179/10/cover/8964373855_1.jpg","다수 지배와 소수 보호라는 상충하는 두 원리 가운데 어떤 원리를 얼마나 더 반영하는 제도가 바람직한가? 이 책은 이 질문과 함께 대의 민주주의와 정치제도의 작동 원리에 관한 40개의 질문에 대한 답을 찾아 가면서, 국민주권을 실현하기 위한 정치제도를 모색하려 했다.","340.22","누가누구를대표할것인가국민주권실현을위한정치제도설계","문우진지음","2021-10-25","Y","Y",""
"6334964","9791191771091","","(그들만 알고 있는) 숨은 레스토랑 ","저자: 대한토목학회 출판도서위원회","KSCE Press","","13980","20000","https://image.aladin.co.kr/product/28248/97/cover/k942835679_1.jpg","어찌 보면 오지와 같은 현장. 그 안에서 현장 소장님들이 찾은 즐거움은 바로 지역은 숨은 맛집을 찾아 함께 나누는 것이었으리라! 이 책은 이런 전국 각지 현장 소장님들이 추천한 200여 군데의 맛집을 소개하고 있다.","594.019","그들만알고있는숨은레스토랑","저자대한토목학회출판도서위원회","2021-10-20","Y","Y",""
"6335047","9791136012173","12","(2022) 에듀윌 9급공무원 :국어/영어/한국사 ","편저자: 송운학,신형철","Eduwill(에듀윌)","","13350","31000","https://image.aladin.co.kr/product/28060/35/cover/k502734633_1.jpg","9급 국가직/지방직/서울시 시험의 국어, 영어, 한국사 7개년 기출문제를 한 권에 수록하였으며, 해설에는 에듀윌 대표강사의 직렬별, 연도별, 문항별 분석 데이터를 제시하여 출제 경향을 파악하고 다가올 시험에 대비할 수 있도록 구성하였다.","351.1357","2022에듀윌9급공무원국어영어한국사","편저자송운학,신형철","2021-10-12","Y","Y",""
"6364329","9788961473972","","주역의 예지 :『역경』 64괘 읽기 ","이용주 지음","이학사","","","","","","141.2","주역의예지역경64괘읽기","이용주지음","","Y","Y",""
"991788","9788932403304","상, 하 /","감찰관 ","니콜라이 고골 지음 ;이경완 옮김","을유문화사","","04890","14000","https://bookthumb-phinf.pstatic.net/cover/054/396/05439636.jpg?type=m1&udate=20100111","오스트리아의 폭정에 맞선 빌헬름 텔과 스위스 민중의 투쟁쉴러 전공자에 의한 충실한 번역과 깊이 있는 해설14세기 있었던 스위스 민중 봉기를 배경으로 한 『빌헬름 텔』은 괴테와 함께 독일 고전주의 문학의 최고봉을 이룬 쉴러의 생애 마지막 작품으로, 평생 ‘자유’를 화두로 삼은 그의 사상적 지향성과... ","892.82","감찰관","니콜라이고골지음이경완옮김","2014-07-10","Y","Y","9788932403304(set)"
"6318361","9791161755748","","단위 테스트 :생산성과 품질을 위한 단위 테스트 원칙과 패턴 ","블라디미르 코리코프 지음 ;임준혁 옮김","에이콘(에이콘출판주식회사)","","93000","35000","https://image.aladin.co.kr/product/28087/6/cover/k942734842_1.jpg","단위 테스트에 대한 오해를 바로잡고, 올바른 단위 테스트에 대한 원칙, 테스트를 작성하는 스타일과 효과적인 테스트를 위한 소프트웨어 아키텍처를 이해할 수 있다. 또한 단위 테스트를 통합 테스트와 구분하고, 둘의 차이와 각각 활용법과 적절한 작성법, 안티 패턴 등을 알 수 있다.","005.14","단위테스트생산성과품질을위한단위테스트원칙과패턴","블라디미르코리코프지음임준혁옮김","2021-10-20","Y","Y",""
"6323985","9791185415444","","의사가 읽어주는 그리스 로마 신화 ","유수연 지음","에이도스(에이도스출판사)","","03210","17000","https://image.aladin.co.kr/product/28184/7/cover/k732835775_1.jpg","그리스 로마 신화 ‘덕후’ 신경과의사의 톡톡 튀는 그리스 로마 신화 이야기. 우리에게 너무나도 유명한 그리스 로마 신화 속 이야기를 의사의 시각에서 신선하고 독특하게 해석한다.","219.21","의사가읽어주는그리스로마신화","유수연지음","2021-10-22","","",""
"6325851","9788932405087","","감찰관 ","니콜라이 고골 지음 ;이경완 옮김","을유문화사","","04890","15000","https://image.aladin.co.kr/product/28203/35/cover/8932405085_1.jpg","러시아 문학사에서 가장 중요한 거장 가운데 한 사람이자 리얼리즘 문학의 선구자로 평가받는 고골의 대표 희곡 작품들만 엄선한 선집이다. 고골의 희곡 중 가장 유명하고 작품성이 뛰어난 「감찰관」을 비롯해 「결혼」, 「도박꾼」이 실려 있다.","892.82","감찰관","니콜라이고골지음이경완옮김","2021-10-30","","",""
"6330005","9788961473989","","주역의 예지 :『역경』 64괘 읽기 ","이용주 지음","이학사","","94140","48000","https://image.aladin.co.kr/product/28179/97/cover/8961473980_1.jpg","이렇게 혼란스럽고 변화무쌍한 시대가 바로 『주역』의 시대, 『주역』의 지혜를 필요로 하는 시대인지도 모른다. 이 책은 이러한 혼미하고 변화가 많은 시대를 맞이하여 유장한 흐름을 가진 인생철학서 『주역』을 우리말로 새롭게 읽을 수 있도록 만든 해설서이다.","141.2","주역의예지역경64괘읽기","이용주지음","2021-10-30","Y","Y",""
"6334213","9791136012371","","(2022) 에듀윌 공무원 영어 :기본완성 ","편저자: 성정혜","Eduwill(에듀윌)","","13740","17000","https://image.aladin.co.kr/product/28060/35/cover/k572734633_1.jpg","매일 3문제씩 꾸준히 풀어나가는 Daily 콘셉트의 독해 교재다. 독해의 기본기를 완벽하게 다지기 위해 꼭 풀어봐야 하는 필수 기출문제를 엄선하였을 뿐 아니라, 지문 독해력을 키울 수 있는 실전문제들로 구성하였다. 모든 지문을 끊어읽기와 구문 분석으로 낱낱이 분석하였다.","740.77","2022에듀윌공무원영어기본완성","편저자성정혜","2021-10-08","Y","Y",""
"6336100","9791128858727","","현덕 단편집 :큰글씨책 ","현덕 지음 ;고봉준 엮음","지식을만드는지식","","03810","27000","https://image.aladin.co.kr/product/28145/74/cover/k712835764_1.jpg","현덕은 1930년대 후반 문단에 등장했다. 밀도 있는 문장과 치밀한 묘사로 식민지 현실 문제를 예리하고 세련된 형식으로 포착한 그는 현실에 대한 사실적 형상화와 고도의 예술성 모두를 성취한 신예 소설가로 평가받았다.","813.61","현덕단편집큰글씨책","현덕지음고봉준엮음","2021-10-28","Y","Y",""
"6336213","9791128862540","","공영방송, 혁신의 길 :큰글씨책 ","지은이: 정수영","커뮤니케이션북스","","04300","20000","https://image.aladin.co.kr/product/28138/55/cover/k712734653_1.jpg","미디어 생태계와 건강한 공론장을 견인해 갈 수 있는 가능성이 가장 높은 제도적 형식, 바로 공영방송이다. 공영방송 혁신은 지난한 여정이자 긴 호흡을 요한다.","326.734","공영방송,혁신의길큰글씨책","지은이정수영","2021-10-15","Y","Y",""
"6292391","9788968333347","","달력으로 배우는 지구환경 수업 :세계 51가지 기념일로 쉽게 시작하는 환경 인문학 ","최원형 지음","백도씨","","03300","15000","https://image.aladin.co.kr/product/27942/83/cover/8968333343_1.jpg","생태.환경.에너지 전문가 최원형의 저서로, 인문, 역사, 과학적 지식을 넘나드는 다채로운 이야기와 함께 환경 기념일의 기원과 의미를 이해하기 쉽게 소개한다. 우리가 먹고 마시고 향유하는 일상이 자연과 어떤 밀접한 관계를 맺고 있는지를 51가지 환경 기념일을 통해 친근하게 접근한다.","539.98","달력으로배우는지구환경수업세계51가지기념일로쉽게시작하는환경인문학","최원형지음","2021-09-13","Y","Y",""
"6364330","9788971105887","","직업으로서의 종교사회학 :故 김성건 교수님을 기억하며 ","유광석 편저","다산출판사","","","","","","215.8099","직업으로서의종교사회학김성건교수님을기억하며","유광석편저","","Y","Y",""
"6336210","9791128862687","","미디어 다양성 가치 :큰글씨책 ","지은이: 심재철","커뮤니케이션북스","","04300","20000","https://image.aladin.co.kr/product/28138/52/cover/k662734653_1.jpg","미디어의 다양성 추구 가치는 독자나 시청자의 다양한 의견에 대한 노출로 이어져야 한다. 수용자의 내용 다양성에 대한 노출은 다시 건전한 시민의식의 기반이 되어야 한다. 그래야 미디어 다양성이 일반인의 올바른 시민권 행사로 이어질 수 있다.","331.65","미디어다양성가치큰글씨책","지은이심재철","2021-10-15","Y","Y",""
"6336474","9791128858307","","(원서발췌) 음애집 :큰글씨책 ","이자 지음 ;권선길 옮김","지식을만드는지식","","03810","20000","https://image.aladin.co.kr/product/28145/63/cover/k632835764_1.jpg","1754년에 간행된 조선 중기 사림파 인사인 이자의 문집. 분량은 모두 4권 2책 166판으로, 본서에서는 권1, 권2, 권3에서 핵심적인 내용을 중심으로 원전의 30%가량을 발췌했다.","810.819","원서발췌음애집큰글씨책","이자지음권선길옮김","2021-10-28","Y","Y",""
"6336481","9788971105917","","직업으로서의 종교사회학 :故 김성건 교수님을 기억하며 ","유광석 편저","다산출판사","","03040","","","","215.8099","직업으로서의종교사회학김성건교수님을기억하며","유광석편저","","Y","Y",""
"5401477","9788950979539","1-4 /","잠중록 :처처칭한 장편소설 ","지은이: 처처칭한 ;옮긴이: 서미영","Arte(북이십일 아르테)","","","","","","823.7","잠중록처처칭한장편소설","지은이처처칭한옮긴이서미영","","Y","Y",""
"6079294","9791191406016","","생명과학 이야기 :온택트미술관 ","이윤호 지음","나녹","","03470","23000","https://image.aladin.co.kr/product/27800/72/cover/k602734169_1.jpg","미술관 여행을 온택트로 즐길 수 있는 책이 나왔다. 이 책에는 작품에 모두 QR코드가 제시되어 있어 스마트 기기로 접속하면 작품을 확대하여 세심하게 보고 싶은 부분을 좀 더 생생하게 확인할 수 있다. 작품을 소장한 미술관에 접속하면 미술관에서 관람하듯 작품을 감상할 수 있다.","470","생명과학이야기온택트미술관","이윤호지음","2021-08-20","Y","Y",""
"6314418","9788931557787","","픽스호크 드론의 정석 ","공현철,홍종만 일러스트","BM성안당","","93000","35000","https://image.aladin.co.kr/product/28039/44/cover/8931557787_1.jpg","드론코드 프로젝트의 핵심인 아두파일럿의 내용을 철저히 분석하고 마브링크, 픽스호크, PX4, 큐그라운드 컨트롤 같은 무인항공기 표준 외에 미션 플래너 등도 다루고 기체 조립 방법과 튜닝, 각종 설정 방법도 다룬다.","559.34469","픽스호크드론의정석","공현철,홍종만일러스트","2021-10-13","Y","Y",""
"6088225","9791197408410","","(영어와 함께 읽는) 이솝우화 ","[원작]: 이솝 ;옮긴이: 최화경","Rina Books(리나북스)","","03840","12000","https://image.aladin.co.kr/product/27802/99/cover/k142734164_1.jpg","의인화된 동물들이 등장하는 단편을 영어와 함께 읽는다. 짧은 글 속에서 지혜와 철학을 얻을 수 있다. 영어원문을 통해 그동안 몰랐던 이솝우화의 지혜를 더 깊이 느낄 수 있을 것이다.","892.1","영어와함께읽는이솝우화","원작이솝옮긴이최화경","2021-09-01","Y","Y",""
"6317259","9788950997458","","잠중록 :처처칭한 장편소설 ","지은이: 처처칭한 ;옮긴이: 서미영","Arte(북이십일 아르테)","","04820","15000","https://image.aladin.co.kr/product/28121/24/cover/8950997452_1.jpg","가족을 살해했다는 누명을 쓰고 쫓기던 소녀가 황실로 숨어들면서 펼쳐지는 미스터리 사극 로맨스. '잠중록(簪中錄)'은 '비녀의 기록'이라는 뜻으로, 주인공 황재하가 추리를 할 때 머리의 비녀를 뽑아 끼적이는 버릇과도 이어지는 제목이다.","823.7","잠중록처처칭한장편소설","지은이처처칭한옮긴이서미영","2021-10-14","Y","Y",""
"6332968","9788904167807","","하나님과 함께하는 자녀기도 100 ","지은이: 김민정","생명의말씀사","","03230","13000","https://image.aladin.co.kr/product/28171/9/cover/8904167809_1.jpg","자녀에 대한 하나님의 양육권을 인정하는 과정이 담긴 “기도문”이다. 저자가 두 아들을 키우며 하나님 앞에 나아갔던 부모의 진심 어린 고백이다.","237.2","하나님과함께하는자녀기도100","지은이김민정","2021-10-20","Y","Y",""
"6336407","9791164931613","","길 위의 사람들 :오소림 장편소설 ","지은이: 오소림","오늘의문학사","","03810","","","","813.62","길위의사람들오소림장편소설","지은이오소림","","Y","Y",""
"6336487","9791162843284","","(문학) 어울림 :문학 어울림 동인 시집 제3집 ","지은이: 주응규,엮은이: 주응규","시음사(시사랑음악사랑)","","03810","15000","https://image.aladin.co.kr/product/28246/3/cover/k262835577_1.jpg","시음사 시선 333권. 문학 어울림 동인 시집 제3집. 시는 절제의 언어라 했다. 할 말을 절제하고 감출수록 시의 진가가 빛난다고 하였다. 시인은 굳이 말로 장황하게 설명하지 않아도 언어의 함축으로 표현 속에 헤아리지 못할 것이 없다고 했다.","811.7","문학어울림문학어울림동인시집제3집","지은이주응규,엮은이주응규","2021-11-01","Y","Y",""
"6065204","9787544412490","","《齐民要术》词汇语法研究 ","汪维辉 著","上海教育出版社","","","","","","520.912","","","","Y","Y",""
"6315213","9791191161724","","한국인의 사회 정체성 ","지은이: 이명진","KU Press(고려대학교출판문화원)","","93330","21000","https://image.aladin.co.kr/product/27903/97/cover/k232734508_1.jpg","한국인과 한국 사회의 특징을 분석하고 이를 종합하려는 노력의 일환으로 집필된 책이다. 특히 ‘사회 정체성’이라는 개념을 바탕으로 변화하는 한국 사회와 그 사회에서 살아오고 있는 한국인의 특징을 포착하고자 하였다.","330.911","한국인의사회정체성","지은이이명진","2021-08-30","Y","Y",""
"6328836","9788970593951","","거북이와 두루미 :국제 타이포그래피 비엔날레 =A turtle and a crane : typojanchi 2021 : international typography biennale ","번역: 김현경 ;사진: 장수인","안그라픽스","","03650","50000","https://image.aladin.co.kr/product/27958/38/cover/8970593950_2.jpg","세계 유일의 타이포그래피 비엔날레 '타이포잔치'가 2021년 ‘문자와 생명’이라는 주제로 펼쳐진다. 이번 전시에서는 '거북이와 두루미'가 전시 제목으로 떠오르며 동양적 세계관을 녹여냈다. 도록에서는 문자와 생명을 주제로 문자 뒤에 숨겨진 인간의 욕망을 담았다.","658.31","거북이와두루미국제타이포그래피비엔날레aturtleandacranetypojanchi2021internationaltypographybiennale","번역김현경사진장수인","2021-10-15","Y","Y",""
"6336430","9780691159324","hardcover","(The) last Muslim conquest :the Ottoman Empire and its wars in Europe ","Gábor Ágoston","Princeton University Press","","","56420","https://image.aladin.co.kr/product/25353/14/cover/0691159327_2.jpg","","","thelastmuslimconquesttheottomanempireanditswarsineurope","gborgoston","2021-06-22","Y","Y",""
"6364331","9780691205380","ebook","(The) last Muslim conquest :the Ottoman Empire and its wars in Europe ","Gábor Ágoston","","","","","","","","thelastmuslimconquesttheottomanempireanditswarsineurope","gborgoston","","Y","Y",""
"5941290","9791191283143","","(당신의 부동산 가격을 결정하는) 감정평가사 사용법 =How to deal with appraisers ","박효정 지음","라온아시아","","04320","","","","321.32","당신의부동산가격을결정하는감정평가사사용법howtodealwithappraisers","박효정지음","","Y","Y",""
"6336920","9791192072012","","스마트오피스 레볼루션 :판이 바뀌는 4차 산업혁명 시대, 스마트오피스로 새판을 선점하라! ","김한 지음","라온아시아","","04320","15800","https://image.aladin.co.kr/product/28211/69/cover/k902835175_1.jpg","4차 산업 혁명 시대의 큰 물결 앞에서 경쟁력 확보를 원하는 기업에게 공간의 힘을 기반으로 한 기업문화 혁신 모델을 제시한다. 재택근무와 화상회의, 자율좌석제 도입을 넘어서 10배 생산성을 가진 스마트피플이 마음껏 일하고 AI, 로봇과 함께 일하도록 기업 업무 환경에 혁신을 일으키는 방식을 제안한다.","325.19","스마트오피스레볼루션판이바뀌는4차산업혁명시대,스마트오피스로새판을선점하라","김한지음","2021-11-04","Y","Y",""
"6078656","9791166610387","","현장 실전코칭 :라이프·비즈니스·커리어 코칭 사례 ","지은이: 안남섭,윤영돈","동화세상에듀코","","13190","16000","https://image.aladin.co.kr/product/27753/54/cover/k472734861_1.jpg","조직문화, 비즈니스, 리더십, 커리어 코칭 등 다양한 분야의 코칭사례집이다. 사례 중심의 첫 순수 코칭사례집으로 코칭에 입문하고 싶은 사람은 물론이고 전문코치들에게도 유용한 도서가 될 것이다.","189.4","현장실전코칭라이프비즈니스커리어코칭사례","지은이안남섭,윤영돈","2021-08-01","Y","Y",""
"6264430","9787532544219","","齐民要术译注 ","缪启愉,缪桂龙 撰","上海古籍出版社","","","","","","520.912","",",","","Y","Y",""
"6324308","9791191283938","","(당신의 부동산 가격을 결정하는) 감정평가사 사용법 =How to deal with appraisers ","박효정 지음","라온아시아","","04320","15000","https://image.aladin.co.kr/product/28176/40/cover/k622835662_1.jpg","나의 재산 가치를 높여주고 평가를 통해 재산 손실 막아주는 감정평가! 그리고 그 중심에 있는 감정평가사들의 업무 처리 과정부터 착수금 납부, 의뢰서 작성, 실력 좋은 감정평가사를 고르는 방법, 감정평가사의 역할과 중요성 그리고 의뢰인이 미리 알아두면 좋은 tip까지! 그 모든 것이 이 책에 담겨 있다.","321.32","당신의부동산가격을결정하는감정평가사사용법howtodealwithappraisers","박효정지음","2021-11-01","Y","Y",""
"6333353","9791197172700","","벽을 오르는 사람들 ","글: 장다영 ;유란","탐구인간","","03810","13000","https://image.aladin.co.kr/product/28217/99/cover/k022835370_1.jpg","계층 간의 갈등, 계층 내의 갈등, 세대갈등, 차별과 역차별 문제 등 계층의 존재로 인해 발생하는 사람들 간의 다양한 갈등과 문제를 벽이라는 상징을 활용하여 집약적으로 보여준다.","813.8","벽을오르는사람들","글장다영유란","2021-10-27","Y","Y",""
"1030308","9787301132197","","波峰与波谷 :秦汉魏晋南北朝的政治文明 ","阎步克 编著","北京大学出版社","","","","","","351.232","","","","Y","Y","9787301132197 :"
"5284946","9787517403043","","古代巡视制度史话 ","贺清龙 编著","中国方正出版社","","","","https://image.aladin.co.kr/product/12381/96/cover/7517403044_2.jpg","","350.13","","","2016-09-01","Y","Y",""
