"SEQ_NO","ISBN_THIRTEEN_NO","VLM_NM","TITLE_NM","AUTHR_NM","PUBLISHER_NM","PBLICTE_DE","ADTION_SMBL_NM","PRC_VALUE","IMAGE_URL","BOOK_INTRCN_CN","KDC_NM","TITLE_SBST_NM","AUTHR_SBST_NM","TWO_PBLICTE_DE","INTNT_BOOKST_BOOK_EXST_AT","PORTAL_SITE_BOOK_EXST_AT","ISBN_NO"
"1317789","9788976263971","","판소리 동편제 연구 ","필자: 김기형,최동현","태학사","","94670","15000","http://image.aladin.co.kr/product/15/26/cover/8976263979_1.jpg","남원 운봉 출신의 가왕 송흥록의 소리 양식을 모범으 로 삼아 이어져온 판소리의 한 종류인 &lt;동편제&gt;를 고 찰한 연구글 모음. 판소리의 `제`에 관한 연구,동편제판소리의 미학, 심청가의 형성과 전승계보, 적벽가의 형성과 전승계보,서민의 한과 절규-박초월론 등 13편.","679.312","판소리동편제연구","필자김기형,최동현","1998-12-07","Y","Y","8976263979"
"5600620","9791185402260","","(고등학교) 화학 II :교사용 지도서 ","지은이: 장낙한,이희나","상상아카데미","","53430","","","","430.07","고등학교화학ii교사용지도서","지은이장낙한,이희나","","Y","Y",""
"5592394","9791196821364","","몰도바 이야기 =Moldova story ","저자: 백민제","Next Publishers(넥스트 출판부)","","03800","","","","818","몰도바이야기moldovastory","저자백민제","","Y","Y",""
"5862551","9788900445480","","(하이탑) 생명과학 II :과학 고수들의 필독서 ","집필진: 배미정,오현선","동아출판","","","27000","https://bookthumb-phinf.pstatic.net/cover/156/563/15656318.jpg?type=m1&udate=20201107","★과학 고수들의 필독서, 30년 과학 전문 대표 브랜드 HIGH TOP★자세하고 짜임새 있는 설명과 수준 높은 문제로 실력의 차이를 만듭니다!● 교과서 내용 완벽 분석, 체계적인 개념 이해의 틀 완성!여러 출판사의 교과서에서 다루는 개념들을 체계적으로 다시 정리하여 구성하였습니다. '시선 집중' 코너로... ","470","하이탑생명과학ii과학고수들의필독서","집필진배미정,오현선","2019-10-10","Y","Y",""
"5608432","9791190496056","","향기로운 사람 :2019 꼬마시인 큰꿈동이들 작품모음집 ","저자: 최강님","동강기획","","03800","","","","811.8","향기로운사람2019꼬마시인큰꿈동이들작품모음집","저자최강님","","Y","Y",""
"5584456","9788991282735","","休, 快乐儒城行 :放松, 享受的寻找幸福之旅 ","儒城区厅文化观光科 [編]","儒城区厅文化观光科","","03300","","","","981.17902",",,","","","Y","Y",""
"5428094","9791170291855","","(머리에 쏙쏙 재치 가득한) 어린이 속담 ","전치수 엮음","매월당","","73810","10000","https://image.aladin.co.kr/product/19434/36/cover/k312635518_1.jpg","생각하는 아이 4권. 예로부터 입에서 입으로 전해 내려오는 우리 민족의 소중한 언어 유산이며 그 짧은 구절에 풍자와 비판, 교훈 등이 담겨 있는 속담 속에 담긴 의미를 찾아 떠나는 재미난 여행이 펼쳐진다.","388","머리에쏙쏙재치가득한어린이속담","전치수엮음","2019-06-10","Y","Y",""
"5862556","9788900445503","","(하이탑) 지구과학 II :과학 고수들의 필독서 ","집필진: 이태욱,김연귀","동아출판","","","27000","https://bookthumb-phinf.pstatic.net/cover/156/563/15656319.jpg?type=m1&udate=20201107","★과학 고수들의 필독서, 30년 과학 전문 대표 브랜드 HIGH TOP★자세하고 짜임새 있는 설명과 수준 높은 문제로 실력의 차이를 만듭니다!● 교과서 내용 완벽 분석, 체계적인 개념 이해의 틀 완성!여러 출판사의 교과서에서 다루는 개념들을 체계적으로 다시 정리하여 구성하였습니다. '시선 집중' 코너로... ","450","하이탑지구과학ii과학고수들의필독서","집필진이태욱,김연귀","2019-10-14","Y","Y",""
"5591063","9788905050108","5","(초등학교) 미술 :5~6학년군","집필진: 송미영,문영진","지학사","","63600","","","","600","초등학교미술56학년군","집필진송미영,문영진","","Y","Y",""
"5591102","9788905050115","6","(초등학교) 미술 :5~6학년군","집필진: 송미영,문영진","지학사","","63600","","","","600","초등학교미술56학년군","집필진송미영,문영진","","Y","Y",""
"5592860","9791196790813","","The 여작 :소녀단편선 ","지은이: 김나영,엮은이: 김송이","예봉중학교","","03810","","","","813.7","the여작소녀단편선","지은이김나영,엮은이김송이","","Y","Y",""
"5600615","9788905050184","","(기출의고백K) 고1 문학·비문학 :이제는 코칭이다 ","지은이: 채주희,윤소영","지학사","","53710","16000","https://image.aladin.co.kr/product/21431/23/cover/k432636570_1.jpg","2022학년도 수능 준비를 위한 수능 국어 필수 기출분석서로, 고1 전국연합학력평가 3개년 문제를 영역별로 구성하였다. Book 1 문제편에서는 고득점 선배들의 영역별 접근법을 낱낱이 밝혀내었고, Book 2 해설편에서는 문제 풀이의 비법을 제대로 풀어냈다.","710","기출의고백k고1문학비문학이제는코칭이다","지은이채주희,윤소영","2019-10-25","Y","Y",""
"5637558","9789860557497","","蒔繪·王清霜 :漆藝大師的綺麗人生 ","作者: 美研漆藝工坊,陳宜妙","文化部文化資産局","","","","","","635","",",","","Y","Y",""
"5610821","9791129705624","","(메가스터디 N제) 수학영역 미적분 563제 :2021 수능 대비 ","집필해 주신 선생님: 권백일,홍진철","메가스터디","","53410","15000","https://image.aladin.co.kr/product/22168/59/cover/k192636314_1.jpg","2021 수능 대비 문제집. 수능 전문 출제진의 날카로운 예측으로, 2021 수능에서 진가를 발휘할 최적의 수능 예상 문제만을 엄선하여 수록하였다.","414","메가스터디n제수학영역미적분563제2021수능대비","집필해주신선생님권백일,홍진철","2019-12-15","Y","Y",""
"820819","9787105038909","","민속사 ","주필: 박창묵 ;허휘훈","민족출판사","","","11120","https://bookthumb-phinf.pstatic.net/cover/023/062/02306299.jpg?type=m1&udate=20111121","중국 조선민족 풍속의 변화발전에 대하여 상세하게 정리한 중국조선민족문화사대계. (양장본)","912.5","민속사","주필박창묵허휘훈","2000-11-01","Y","Y","710503890X:"
"5609179","9787105051113","","과학기술사 ","명예주필: 방종혁,김승철","민족출판사","","","","","","912.5","과학기술사","명예주필방종혁,김승철","","Y","Y",""
"5642754","9791196808730","","(SK텔레콤 알버트와 함께하는) 청소년 행복 코딩 스쿨 :지체 ","저자: 김종현,양영선","소프트웨어교육혁신센터","","43000","","","","005.1","sk텔레콤알버트와함께하는청소년행복코딩스쿨지체","저자김종현,양영선","","Y","Y",""
"1572781","9788932902623","","좀머 씨 이야기 ","파트리크 쥐스킨트 지음 ;유혜자 옮김","열린책들","","03850","10800","https://bookthumb-phinf.pstatic.net/cover/002/025/00202538.jpg?type=m1&udate=20130123","텅 빈 배낭을 짊어지고, 길다랗고 이상하게 생긴 지팡이를 손에 쥐고 뭔가 시간에 &#51922;기는 사람처럼 잰 걸음으로 이 마을에서 저 마을로 묵묵히 걸어다니기만 하던 좀머 씨는 어린 소년의 마음속에 깊이 각인되며 꿈속에까지 나타나 궁금증을 잔뜩 불어넣어 주는데..... 그 어린 소년이 더 이상 나무를 탈 수... ","853","좀머씨이야기","파트리크쥐스킨트지음유혜자옮김","1999-12-10","Y","Y","8932902623"
"5611414","9791196844509","","회복적 생활교육 + 수업 ","안옥란,우정민 씀","자꾸 생각나","","03370","","","","372.62","회복적생활교육수업","안옥란,우정민씀","","Y","Y",""
"5642749","9791190375023","","(SK텔레콤 알버트와 함께하는) 청소년 행복 코딩 스쿨 :지체 ","저자: 김종현,양영선","소프트웨어교육혁신센터","","43000","","","","005.1","sk텔레콤알버트와함께하는청소년행복코딩스쿨지체","저자김종현,양영선","","Y","Y",""
"5609886","9791196811105","","자연농업 :흙을 살리자 사람을 치유하자 가난한 이를 돕자 ","삶 소사이어티,루즈 안티나 피엘라고 데누요 엮음","땅과 얼","","03520","","","","523.77","자연농업흙을살리자사람을치유하자가난한이를돕자","삶소사이어티,루즈안티나피엘라고데누요엮음","","Y","Y",""
"5614929","9788928329069","","(올킬 유형N제) 지구과학I 729제 :유형 마스터 비법서 ","집필: 김진성,김연귀","좋은책신사고","","53400","13500","https://image.aladin.co.kr/product/22056/8/cover/892832906x_1.jpg","지구과학 1의 모든 개념과 문제를 109개의 유형과 729개의 문항으로 완벽 정리한 실전 대비서. 기출문제를 입체적으로 분석해 맞춤 해결 전략을 제시한 유형 학습을 통해 과학 유형을 마스터 할 수 있다.","450","올킬유형n제지구과학i729제유형마스터비법서","집필김진성,김연귀","2019-12-05","Y","Y",""
"1891562","9788984975576","","탈무드 ","김지용 편역","태동출판사","","03890","3000","http://image.aladin.co.kr/product/4416/1/cover/6000751657_1.jpg","유태인의 생활 규범집『탈무드』. '지혜의 바다'라고 불리는 탈무드는 방대한 내용과 심오한 뜻을 담고 있다. 종교적인 문제뿐만 아니라 전통적 습관, 축제, 민간 풍습, 삶과 교육 등 인간 생활의 모든 분야에서 생기는 문제들을 내포한다. 청소년들의 눈높이에 맞춰 세계명작을 소개하는「YOUNG ADULT... ","239.3","탈무드","김지용편역","2004-04-30","Y","Y","9788984975576"
"5609234","9791189176280","","문래동으로 가는 열쇠 :문래동 아이들의 동화집 ","글·그림: 조성준,황지민","청색종이","","73810","","","","813.7","문래동으로가는열쇠문래동아이들의동화집","글그림조성준,황지민","","Y","Y",""
"5608148","9788927193098","","계절 따라 흥겨운 우리 명절 ","글: 배영하 ;그림: 지문","그레이트 Books(그레이트북스)","","","","","","308","계절따라흥겨운우리명절","글배영하그림지문","","Y","Y",""
"5569919","9788927193388","","계절 따라 흥겨운 우리 명절 ","글: 배영하 ;그림: 지문","그레이트 Books(그레이트북스)","","74300","","","","308","계절따라흥겨운우리명절","글배영하그림지문","","Y","Y",""
"5356279","9791195433179","","굽이굽이 목포의 옛이야기 ","글: 김경애,그림: 박선주","목포공공도서관","","77810","","","","388","굽이굽이목포의옛이야기","글김경애,그림박선주","","Y","Y",""
"5610822","9791129705617","","(메가스터디 N제) 수학영역 확률과 통계 349제 :2021 수능 대비 ","집필해 주신 선생님: 권백일,홍진철","메가스터디","","53410","13000","https://image.aladin.co.kr/product/22168/68/cover/k472636314_1.jpg","수능 전문 출제진의 날카로운 예측으로, 2021 수능에서 진가를 발휘할 최적의 수능 예상 문제만을 엄선하여 수록하였다. 출제 유형별로 유형을 분석하고, 문제 해결 과정에서 유용한 가이드를 제공하며, 대단원별로 학생들에게 최신 예상 문제, 복합 유형 문제, 고난도 문제 등을 제공한다.","413","메가스터디n제수학영역확률과통계349제2021수능대비","집필해주신선생님권백일,홍진철","2019-12-15","Y","Y",""
