"SEQ_NO","ISBN_THIRTEEN_NO","VLM_NM","TITLE_NM","AUTHR_NM","PUBLISHER_NM","PBLICTE_DE","ADTION_SMBL_NM","PRC_VALUE","IMAGE_URL","BOOK_INTRCN_CN","KDC_NM","TITLE_SBST_NM","AUTHR_SBST_NM","TWO_PBLICTE_DE","INTNT_BOOKST_BOOK_EXST_AT","PORTAL_SITE_BOOK_EXST_AT","ISBN_NO"
"839016","9788931430691","","(2005)워드프로세서=1급 필기 스피드 총정리/Wordprocessor","이상미;영진정보연구소 공저","영진닷컴","","13000","9000","https://bookthumb-phinf.pstatic.net/cover/015/026/01502688.jpg?type=m1&udate=20130704","보다 빠르게 정리하는 시험전 마무리. 핵심적인 내용을 별도의 소책자로 구성하고, 기초알기, 실력쌓기, 합격하기 순으로 구성된 단계별 모의고사 20회분과 최신 기출문제 2회분을 수록했다.","325.57077","2005워드프로세서1급필기스피드총정리wordprocessor","이상미영진정보연구소공저","2005-01-30","Y","Y","8931430698"
"839017","9788931430714","","(2005)워드프로세서=3급 필기 스피드 총정리/Wordprocessor","김옥남;영진정보연구소 공저","영진닷컴","","13000","8000","https://bookthumb-phinf.pstatic.net/cover/015/048/01504822.jpg?type=m1&udate=20130704","보다 빠르게 정리하는 시험전 마무리. 핵심적인 내용을 별도의 소책자로 구성하고, 기초알기, 실력쌓기, 합격하기 순으로 구성된 단계별 모의고사 20회분과 최신 기출문제 2회분을 수록했다.","325.57077","2005워드프로세서3급필기스피드총정리wordprocessor","김옥남영진정보연구소공저","2005-01-30","Y","Y","893143071X"
"839019","9788931429862","","(한글 97 사용자를 위한)워드프로세서:1급 실기 특별대비","늘 푸른기획,영진정보연구소 공저","영진닷컴","","13000","12000","https://bookthumb-phinf.pstatic.net/cover/014/792/01479268.jpg?type=m1&udate=20130125","2005년 최신 출제 경향을 분석하여 구성한 워드프로세서 1급 실기 수험서. 시험에 나오는 유형을 파악하고 실제 시험문제와 유사한 문제를 여러 번 반복하여 풀어봄으로써 실전에 대비하는 능력을 키우는데 중점을 두었다.","325.57077","한글97사용자를위한워드프로세서1급실기특별대비","늘푸른기획,영진정보연구소공저","2005-01-05","Y","Y","893142986X"
"839027","9788931429879","","(한글97 사용자를 위한)워드프로세서:2급 실기 특별대비","늘 푸른기획,영진정보연구소 공저","영진닷컴","","13000","11000","https://bookthumb-phinf.pstatic.net/cover/014/792/01479267.jpg?type=m1&udate=20130125","2005년 최신 출제 경향을 분석하여 구성한 워드프로세서 2급 실기 수험서. 시험에 나오는 유형을 파악하고 실제 시험문제와 유사한 문제를 여러 번 반복하여 풀어봄으로써 실전에 대비하는 능력을 키우는데 중점을 두었다.","325.57077","한글97사용자를위한워드프로세서2급실기특별대비","늘푸른기획,영진정보연구소공저","2005-01-05","Y","Y","8931429878"
"839028","9788931429886","","(한글 97 사용자를 위한)워드프로세서:3급 실기 특별대비","늘 푸른기획,영진정보연구소 공저","영진닷컴","","13000","11000","https://bookthumb-phinf.pstatic.net/cover/014/802/01480261.jpg?type=m1&udate=20130125","2005년 최신 출제 경향을 분석하여 구성한 워드프로세서 3급 실기 수험서. 시험에 나오는 유형을 파악하고 실제 시험문제와 유사한 문제를 여러 번 반복하여 풀어봄으로써 실전에 대비하는 능력을 키우는데 중점을 두었다.","325.57077","한글97사용자를위한워드프로세서3급실기특별대비","늘푸른기획,영진정보연구소공저","2005-01-05","Y","Y","8931429886"
"839033","9788955262278","","수리학=Principles of hydraulics","연규방;안명길 [공]저","북스힐","","93530","15000","https://bookthumb-phinf.pstatic.net/cover/015/331/01533163.jpg?type=m1&udate=20091228","본서의 내용에 있어서 독자의 입장에서 평이하기 기술하고자 하였으며, 기본식의 유도과정을 상세히 기술하고 예제를 충분히 다루어 본문의 이해를 도왔다. 또한 실무처리능력을 기본으로 하는 각종 토목분야 자격시험에 보탬이 되고자 기술자로서 꼭 알아야 할 기초적인 사항들을 특별히 강조하고 그에 관련된... ","537","수리학principlesofhydraulics","연규방안명길공저","2005-03-15","Y","Y","8955262272"
"839036","9788970183091","","(MultiSIM을 이용한)회로 시뮬레이션","조준익 저","기한재","","93560","13000","https://bookthumb-phinf.pstatic.net/cover/014/734/01473496.jpg?type=m1&udate=20091228","전기, 전자, 통신 공학을 공부하는 고등학생 및 대학생을 위한 회로 시뮬레이션 교재. INSTRUMENT 기능을 포함하고 있는 회로 시뮬레이션 프로그램 MULTISIM의 매뉴얼 기능과 아날로그 회로 시뮬레이션, 디지털 회로 시뮬레이션을 예제로 선택하여 기초부터 익히도록 구성하였다.","569.3","multisim을이용한회로시뮬레이션","조준익저","2004-10-25","Y","Y","8970183094"
"839046","9788970183183","","전기설비기술기준","최기영;장순면 [공]지음","기한재","","93560","19000","","","564.4","전기설비기술기준","최기영장순면공지음","","Y","Y","8970183183"
"839081","9788941439035","","(따기 쉽고 쓰임새 많은)실용한자 3급:국가공인 자격검정 표준교재","안장리 편저","박문각","","13710","12000","https://bookthumb-phinf.pstatic.net/cover/014/708/01470839.jpg?type=m1&udate=20141122","(사)한국외국어평가원에서 시행하는 실용한자 자격 시험 3급의 수험교재. 한자의 기초인 육서와 부수, 사전 찾는 법에서부터 부수별로 배열한 3급 지정한자 1850자를 소개하였으며 고사성어, 한문문장의 단문 해석연습, 반대자, 상대자 및 약자 등을 수록하였다.","711.47","따기쉽고쓰임새많은실용한자3급국가공인자격검정표준교재","안장리편저","2004-10-01","Y","Y","8941439035"
"839095","9788941439028","","(따기 쉽고 쓰임새 많은)실용한자 2급:국가공인 자격검정 표준교재","안장리,김덕수 공편저","박문각","","13710","13000","https://bookthumb-phinf.pstatic.net/cover/014/827/01482736.jpg?type=m1&udate=20150428","실용한자 2급 자격증 시험 대비 수험서. 실용한자 시험 안내와 시험 출제 기준을 제시하여 학습 목표를 잡을 수 있도록 하고 한자의 기초에서부터 반대자 유사어 등과 함께 한문 문장까지 설명하였다. 부록으로 기출문제를 수록하여 실제 시험에 적응력을 높였다.","711.47","따기쉽고쓰임새많은실용한자2급국가공인자격검정표준교재","안장리,김덕수공편저","2004-12-07","Y","Y","8941439027"
"839110","9788986248883","1/","TOSS 회계감사연습=Auditing","김태영;오명전 공저","청람","","94320","","","","325.956","toss회계감사연습auditing","김태영오명전공저","","Y","Y","8986248883(전2권)"
"835291","9788958640608","1 - 2/","블루 로즈:모결솔 장편소설","모결솔 지음","이가서","","04810","9000","https://bookthumb-phinf.pstatic.net/cover/024/176/02417681.jpg?type=m1&udate=20060503","","813.6","블루로즈모결솔장편소설","모결솔지음","2005-05-25","Y","Y","895864060X(세트)"
"839116","9788989903611","","(네 안의 에베레스트를)정복하라","게리 스콧 지음;나선숙 옮김","아라크네","","03320","9800","https://bookthumb-phinf.pstatic.net/cover/015/347/01534721.jpg?type=m1&udate=20180211","에베레스트 정상을 탈환하듯 인생의 목표를 달성하는 전략을 알려준다. 등반가인 저자 자신이 직접 산악 등반을 하는 과정에서 깨달았던 교훈을 10가지로 나누어 설명하고 있다. 각 교훈은 오를 산을 정하는 것에서부터 산행을 준비하는 과정과 정상을 정복하는 것까지 각 장에 순서대로 나열되어 있다.","199.1","네안의에베레스트를정복하라","게리스콧지음나선숙옮김","2005-04-20","Y","Y","8989903610"
"839195","9788971216682","","정밀측정실무","이희준;표창률 공저","세진사","","93550","17000","https://bookthumb-phinf.pstatic.net/cover/015/178/01517889.jpg?type=m1&udate=20150107","산업현장에서 운영하는 정밀 측정 기기의 사용을 원할히 하기 위한 교재. 측정기술의 원리 및 구조에서 응용까지 실험 실습을 통해 현장에서 실제적으로 적용할 수 있는 능력을 기르기 위해 집필되었다.","555.3","정밀측정실무","이희준표창률공저","2005-02-28","Y","Y","8971216689"
"839229","9788990754271","","우리 아이를 잘 키우는 100가지 방법:엄마 아빠가 꼭 알아야 할 자녀 교육 지침서","시모무라 노보루 글;허윤아 옮김","아이터출판사","","23370","9000","https://bookthumb-phinf.pstatic.net/cover/015/125/01512598.jpg?type=m1&udate=20141122","세계 여러 나라의 속담과 명언으로 풀어낸 100가지 자녀교육 이야기. 유치원생, 초등학생의 교육을 위한 기본적인 사항을 다룬 지침서이다. 교직생활과 아동 연구소 소장을 지낸 저자의 노하우를 간결한 대화체의 문장에 담아 들려주고 있다.","378.9","우리아이를잘키우는100가지방법엄마아빠가꼭알아야할자녀교육지침서","시모무라노보루글허윤아옮김","2005-02-25","Y","Y","8990754275"
"839238","9788939205062","","고든박골 가는 길:이오덕 시집","이오덕 지음","실천문학","","03810","9500","https://bookthumb-phinf.pstatic.net/cover/015/371/01537197.jpg?type=m1&udate=20130704","교육 운동, 어린이문학 운동, 글쓰기 운동, 우리말 운동에 평생을 바쳤던 이오덕 시인의 유고시집이다. 시인이 생전에 마지막으로 머물렀던 고든박골의 소박한 일상이, 입말의 맛이 살아있는 꾸밈없는 언어 속에 담겨 있다.","811.6","고든박골가는길이오덕시집","이오덕지음","2005-04-15","Y","Y","8939205065"
"839240","9788939204799","","노독일처:정태춘 시집","정태춘 지음","실천문학","","03810","7500","https://bookthumb-phinf.pstatic.net/cover/001/487/00148787.jpg?type=m1&udate=20150430","전체적으로 그의 시들은 저항에의 의지와 탈출 충동 사이에 놓여 있는데, 신석정의 1930년대 시 '그 먼 나라를 알으십니까'를 연상시키는 장시 '어머니'에서 그것은 '끌려가는 이탈자'와 '해방된 자의식'의 결합으로 그려진다.","811.6","노독일처정태춘시집","정태춘지음","2004-04-20","Y","Y","8939204794"
"2466874","9788958641087","","블루 로즈:모결솔 장편소설","모결솔 지음","이가서","","04810","9000","http://image.aladin.co.kr/product/55/65/cover/8958641088_1.jpg","한 일간지 문화부 기자 정민은 동굴 탐사를 나섰다가 시간을 거슬러 조선 시대 정유재란 이듬해인 1598년으로 시간을 거슬러오르게 된다. 빨간 머리에 그들과는 전혀 다른 차림새를 하고 있는 자신을 돌봐 준 제하와 사랑에 빠진 정민. 혼례를 치른 두 사람은 큰댁 시아주버님의 음모와 정민 자신 때문에 위기에... ","813.6","블루로즈모결솔장편소설","모결솔지음","2005-04-29","Y","Y","8958641088"
"3189640","9788986248890","1","TOSS 회계감사연습=Auditing","김태영;오명전 공저","청람","","94320","17000","https://bookthumb-phinf.pstatic.net/cover/015/284/01528455.jpg?type=m1&udate=20081107","크게 본문과 보론을 구성되어 있으며 본문은 다시 기본내용과 강의노트, 심화학습란으로 구분하여 입체적인 학습이 가능하도록 하였다.","325.956","toss회계감사연습auditing","김태영오명전공저","2005-03-15","Y","Y","8986248891(1)"
"836212","9788982818936","","카이사르","리처드 플랫 글;남경태 옮김","문학동네","","74840","","","","990","카이사르","리처드플랫글남경태옮김","","Y","Y","8982818936(세트)"
"839257","9788970434612","","(2005 최신지견)내과학=Update in internal medicine","서울대학교 의과대학 내과학교실 편","고려의학","","93510","80000","https://bookthumb-phinf.pstatic.net/cover/015/375/01537596.jpg?type=m1&udate=20091228","내과 의사가 접하는 실제 임상적 문제들에 대한 최근 진단과 치료 기법을 소개한 책. 서울대학교 의과대학 내과학교실에서 3년간 아침 집담회 시간에 강의한 내용을 정리했다.","513","2005최신지견내과학updateininternalmedicine","서울대학교의과대학내과학교실편","2005-03-30","Y","Y","8970434615"
"839258","9788970866659","","(최신)콘크리트공학","한국콘크리트학회 편","기문당","","93540","38000","https://bookthumb-phinf.pstatic.net/cover/015/286/01528600.jpg?type=m1&udate=20100111","콘크리트공학 개정판. 관련 시방서의 개정내용을 반영하고 그동안 큰크리트 기술의 진전 내용을 포함해서 낸 개정판이다.","532.7","최신콘크리트공학","한국콘크리트학회편","2005-02-20","Y","Y","8970866655"
"839270","9788935403547","vol.2/","기성복 산업 패턴","어미경 지음","교학연구사","","93590","25000","https://bookthumb-phinf.pstatic.net/cover/015/011/01501197.jpg?type=m1&udate=20151118","패션 일러스트레이션 도록 VOL 2 성광숙 편.","588.022","기성복산업패턴","어미경지음","2004-12-20","Y","Y","8935403547"
"839277","9788970866895","","(SI단위)공기조화설비","신치웅 저","기문당","","93540","23000","https://bookthumb-phinf.pstatic.net/cover/015/330/01533039.jpg?type=m1&udate=20170830","공기조화설비 전문가 신치웅의 『SI단위 공기조화설비』. 국제단위계인 SI단위에 맞춘 공기조화설비 입문서다. SI단위에 맞춰 수식을 전개할 뿐 아니라, 데이터를 정리하여 이해하기 쉽게 설명하고 있다.","547","si단위공기조화설비","신치웅저","2005-02-28","Y","Y","8970866892"
"839288","9788987007922","","추녀 끝에 매달린 풍경이 되고 싶다","짓거리시문학회 동인 지음","문예촌","","03810","8000","https://bookthumb-phinf.pstatic.net/cover/014/863/01486362.jpg?type=m1&udate=20141122","시창작교실 회원들의 소박한 삶과 감동을 시로 승화시킨 시집. 회원 대부분이 전업주부들로 나름의 역할을 성실히 해내면서 자투리 시간을 할애하여 시를 향한 열정을 불태운 결실이다.","811.6","추녀끝에매달린풍경이되고싶다","짓거리시문학회동인지음","2004-12-08","Y","Y","8987007928"
"839293","9788987007670","","등대지기의 노래=(A)song of a lighthouse keeper","백한이 지음","문예촌","","03810","7000","https://bookthumb-phinf.pstatic.net/cover/002/843/00284328.jpg?type=m1&udate=20100629","&quot;시인은 죽고 없어도 / 시는 범람하는 세상 / 시의 품속에서 하품이라도 할라치면 / 정신은 죽고 없어도 / 육체는 환락가에 범람하는 세상 / 몸뚱아리 사치에 묻은 것 탕진하면 / 병들은 영육이 늘부러져 / 악마를 살찌운다./ 내스스로 시인이라 말하기 전에 / 오늘은 시험대","811.6","등대지기의노래asongofalighthousekeeper","백한이지음","2004-01-25","Y","Y","8987007677"
"839308","9788940802656","","예술영재교육","한국예술영재학회 지음","미진사","","93600","17000","https://bookthumb-phinf.pstatic.net/cover/015/310/01531004.jpg?type=m1&udate=20100111","예술영재의 특성과 교육의 방향을 살펴보는 책. 예술영재에 대한 가장 기본적이고 우선적인 주요 문제와 과제들을 다루면서 예술영재교육의 올바른 발전 방향을 제시하고 있다. 레오다르도 다 빈치, 미켈란젤로, 모차르트, 톨스토이, 프로이트, 간디 등 예술영재들의 특징과 창조성을 상세하게 분석하였다.","379.29","예술영재교육","한국예술영재학회지음","2005-02-28","Y","Y","8940802659"
"839334","9788990685438","","거시경제학","N. Gregory Mankiw 지음;이병락 옮김","시그마프레스","","93320","30000","https://bookthumb-phinf.pstatic.net/cover/001/302/00130250.jpg?type=m1&udate=20140211","이 책은 N.GREGORY MANKIW 교수의 의 번역서이다. 생산성 성장, 정보기술과 신경제, 거시계량경제모형, 재정문제에 대한 논의, 최근의 소비이론 등 새로운 시사문제와 최근의 이론을 소개하고 있다.♧ 저자소개옮긴이 이병락고려대 경상대학 교수. 역서로 &lt;일반인을 위한 경기전망지표... ","320.1","거시경제학","ngregorymankiw지음이병락옮김","2003-09-01","Y","Y","8990685435"
"839424","9788977300910","","실전 로또 공략법","汝雪霞 著","청마북스","","03810","10000","https://bookthumb-phinf.pstatic.net/cover/015/340/01534016.jpg?type=m1&udate=20130507","로또는 도박이 아니라 레저다. 그러나 이 말을 믿는 사람은 없다. 수십만원에서 수백만원을 배팅하여 인생의 역전을 노리는 사람들이 스스로의 올가미에서 빠져나오지 못하고 암울한 진창에 빠지는 것은 무엇때문인가? 그것은 지는 게임에 익숙해져 있기 때문이다. 로또는 실패하고 게임에 진 자를 위로하지... ","691.9","실전로또공략법","","2005-04-04","Y","Y","8977300916"
"839426","9788971719985","","우리文化遺産 사랑의 발자취:踏査旅行資料集","소권호 지음","신아출판사","","94980","15000","https://bookthumb-phinf.pstatic.net/cover/014/866/01486606.jpg?type=m1&udate=20081107","역사의 향기를 머금은 우리 문화유산에 대한 관심과 애정을 토대로 전통이 살아 숨쉬는 다양한 유적지를 답사연구하는 모임 &lt;우리 문화유산 사랑회&gt;의 답사여행 자료집. 왕릉과 궁궐, 사찰과 서원, 성곽과 박물관, 정자와 고택 등을 찾아 다니면서 조상들의 기상과 풍류를, ?","981.102","우리사랑의발자취","소권호지음","2004-12-20","Y","Y","8971719982"
"839465","9788989548324","","우붕잡억","계선림 지음;김승룡 [공]옮김","미다스북스","","03820","12000","https://bookthumb-phinf.pstatic.net/cover/001/556/00155692.jpg?type=m1&udate=20130629","'우붕'이란 문화대혁명 때 지식인을 임시 수용했던 헛간을 일컫는 말로 지은이를 포함한 대다수의 지식인들은 '반동학술권위' ,'자본주의파'가 되어 비판투쟁을 받고 우붕에 갇혀 지냈다. 은 그 체험에 대한 내면적 고백이자, 문화대혁명 때 지식인들이 어떻게 탄압 받았는지를 보여주는 시대적 기록이다.","912.08","우붕잡억","계선림지음김승룡공옮김","2004-07-01","Y","Y","8989548322"
