"SEQ_NO","ISBN_THIRTEEN_NO","VLM_NM","TITLE_NM","AUTHR_NM","PUBLISHER_NM","PBLICTE_DE","ADTION_SMBL_NM","PRC_VALUE","IMAGE_URL","BOOK_INTRCN_CN","KDC_NM","TITLE_SBST_NM","AUTHR_SBST_NM","TWO_PBLICTE_DE","INTNT_BOOKST_BOOK_EXST_AT","PORTAL_SITE_BOOK_EXST_AT","ISBN_NO"
"2012146","9788982302671","","(신편) 전기기능사 :본문+기출문제 7개년(2007~2013) ","정용걸 저","엔트미디어","","13560","26000","http://image.aladin.co.kr/product/3282/13/cover/8982302670_1.jpg","본서는 전기 초보자가 쉽게 전기와 친숙해지고, 단기간 내 자격증 취득까지 가능하도록 구성하였다. 또한 초보이론 및 전기이론 과목 기출문제 풀이가 수록된 동영상 DVD를 증정하여, 학원에 가지 않고도 쉽게 자격증 공부를 할 수 있도록 하였다.","560.77","신편전기기능사본문기출문제7개년20072013","정용걸저","2013-11-08","Y","Y","9788982302671"
"2012204","9788968460296","","Green by IT ","안병철,조행래 공저","노벨인쇄기획","","93560","","","","323.6","greenbyit","안병철,조행래공저","","Y","Y","9788968460296"
"2604503","9788997089291","","뉴욕 홀리데이 =홀리데이★내 생애 최고의 휴가 /New York holiday ","글: 위지원,사진: 유영서","꿈의지도","","14980","16000","http://image.aladin.co.kr/product/3501/35/cover/8997089293_1.jpg","최고의 휴가를 위한 여행 파우치 홀리데이 시리즈, 제5권. ‘세계의 수도’ 뉴욕의 모든 것을 알려주는 가이드북이다. 화려하고 열정적이며 매력적이 넘치는 뉴욕에서 뉴요커처럼 여행하는 법을 알려준다.","984.22102","뉴욕홀리데이홀리데이내생애최고의휴가newyorkholiday","글위지원,사진유영서","2014-01-20","Y","Y","9788997089291"
"2012206","9791195165230","","전자정부프레임워크 기반 프레임워크 실무 ","한국산업인력공단,KT DS [편]","KT DS","","93560","","","","350.5","전자정부프레임워크기반프레임워크실무","한국산업인력공단,ktds편","","Y","Y","9791195165230"
"2012207","9791195165261","","Enterprise solution을 위한 J2EE programming ","한국산업인력공단,KT DS [편]","KT DS","","93560","","","","005.138","enterprisesolution을위한j2eeprogramming","한국산업인력공단,ktds편","","Y","Y","9791195165261"
"2012209","9791195165223","","Spring3.0 프레임웍 활용 및 실무 ","한국산업인력공단,KT DS [편]","KT DS","","93560","","","","005.135","spring30프레임웍활용및실무","한국산업인력공단,ktds편","","Y","Y","9791195165223"
"2012210","9791195165209","","클라우드 컴퓨팅 인프라 전문가 양성과정 ","한국산업인력공단,KT DS [편]","KT DS","","93560","","","","004.58","클라우드컴퓨팅인프라전문가양성과정","한국산업인력공단,ktds편","","Y","Y","9791195165209"
"2012235","9788989094494","","(2013년도) 금정구 평생학습 컨설팅 사업 ","연구책임: 박재국 ;[편]: 부산광역시 금정구","부산대학교 교육발전연구소","","93370","","","","378.1","2013년도금정구평생학습컨설팅사업","연구책임박재국편부산광역시금정구","","Y","Y","9788989094494"
"2012262","9781168319969","Vol.2 /","확산성 밀리언 아서 =확산성 밀리언 아서 일러스트집.Million Arthur ","편저: 스퀘어·에닉스 ;역자: 현정수","학산문화사","","07650","","","","657.5","확산성밀리언아서확산성밀리언아서일러스트집millionarthur","편저스퀘어에닉스역자현정수","","Y","Y","9781168319969 (세트)"
"2012482","9788942913756","","전기기능장 ","김평식,김용환 편저","일진사","","13560","30000","http://image.aladin.co.kr/product/5894/68/cover/6000845315_1.jpg","본서는 한국산업인력공단의 출제 기준에 따른 핵심 내용을 단원별로 정리하기 쉽게 구성.편집하였다. 단원별로 예상 문제를 수록하였으며, 난이도가 있거나 본문에서 다루지 않은 문제에는 이해하기 쉽도록 해설을 달아 주었다.","560.77","전기기능장","김평식,김용환편저","2014-01-15","Y","Y","9788942913756"
