"SEQ_NO","ISBN_THIRTEEN_NO","VLM_NM","TITLE_NM","AUTHR_NM","PUBLISHER_NM","PBLICTE_DE","ADTION_SMBL_NM","PRC_VALUE","IMAGE_URL","BOOK_INTRCN_CN","KDC_NM","TITLE_SBST_NM","AUTHR_SBST_NM","TWO_PBLICTE_DE","INTNT_BOOKST_BOOK_EXST_AT","PORTAL_SITE_BOOK_EXST_AT","ISBN_NO"
"3218226","9788952897947","11","악마의 파트너","우에오 히사미츠 지음;Kaori Fujita 일러스트","대원씨아이","","07830","5900","https://bookthumb-phinf.pstatic.net/cover/024/194/02419491.jpg?type=m1&udate=20110824","'여동생이 우주인에게 납치되었다'는 특별한 과거를 지닌 고등학생 도지마 코우. 조회 중에 한 선생이 전교생 앞에서 피를 쏟으며 죽는 일이 벌어진다. 그리고 갑자기 그의 앞에 나타난 기묘한 애나멜 패션의 소녀. 그녀는 자신을 '악마'라고 주장하는데...&quot;그저께 당신의 소망은 이루어졌습니다. 저는... ","833.6","악마의파트너","우에오히사미츠지음kaorifujita일러스트","2006-06-15","Y","Y","8952897943 (11)"
"3218241","9788952897930","10","악마의 파트너","우에오 히사미츠 지음;Kaori Fujita 일러스트","대원씨아이","","07830","5900","https://bookthumb-phinf.pstatic.net/cover/020/864/02086481.jpg?type=m1&udate=20110824","수험 공부를 하러 타카나시 죠우를 찾아간 마지마 아야. 방 안에서 단 둘이 있다가 묘한 분위기에 놓인다. 한편, 아사히나 나나나는 혼자서 케이크 상자를 들고 방황하다가 누군가를 만나고, 지니는 '카라스바'를 찾기 위해 염식 발도술 스승을 찾아갔다가 훈도시에 대한 얘기를 나눈다.","833.6","악마의파트너","우에오히사미츠지음kaorifujita일러스트","2006-01-15","Y","Y","8952897935 (10)"
"3218242","9788952897954","12","악마의 파트너","우에오 히사미츠 지음;Kaori Fujita 일러스트","대원씨아이","","07830","6000","https://bookthumb-phinf.pstatic.net/cover/025/089/02508922.jpg?type=m1&udate=20110824","'여동생이 우주인에게 납치되었다'는 특별한 과거를 지닌 고등학생 도지마 코우. 조회 중에 한 선생이 전교생 앞에서 피를 쏟으며 죽는 일이 벌어진다. 그리고 갑자기 그의 앞에 나타난 기묘한 애나멜 패션의 소녀. 그녀는 자신을 '악마'라고 주장하는데...&quot;그저께 당신의 소망은 이루어졌습니다. 저는... ","833.6","악마의파트너","우에오히사미츠지음kaorifujita일러스트","2006-08-15","Y","Y","8952897951 (12)"
"3218323","9788952868862","5","악마의 파트너","우에오 히사미츠 지음;Kaori Fujita 일러스트","대원씨아이","","07830","5900","https://bookthumb-phinf.pstatic.net/cover/001/343/00134394.jpg?type=m1&udate=20130629","'여동생이 우주인에게 납치되었다'는 특별한 과거를 지닌 고등학생 도지마 코우. 조회 중에 한 선생이 전교생 앞에서 피를 쏟으며 죽는 일이 벌어진다. 그리고 갑자기 그의 앞에 나타난 기묘한 애나멜 패션의 소녀. 그녀는 자신을 '악마'라고 주장하는데...","833.6","악마의파트너","우에오히사미츠지음kaorifujita일러스트","2003-11-15","Y","Y","8952868862 (5)"
"3218324","9788952879073","6","악마의 파트너","우에오 히사미츠 지음;Kaori Fujita 일러스트","대원씨아이","","07830","5500","https://bookthumb-phinf.pstatic.net/cover/001/570/00157020.jpg?type=m1&udate=20130629","다카나시 죠우는 결코 평범한 인간이 아니다. 수업시간에 졸고 있는 죠우에게 주의를 준 겁없는 교사에게 죠우는 복수를 하려고 한다. 방법은 한가지―'견귀'로서의 힘을 사용하는 것이다. 그러나 그 작전은 누군가에게 방해는 받는데...","833.6","악마의파트너","우에오히사미츠지음kaorifujita일러스트","2004-07-15","Y","Y","8952879074 (6)"
"3218325","9788952883667","7","악마의 파트너","우에오 히사미츠 지음;Kaori Fujita 일러스트","대원씨아이","","07830","5500","https://bookthumb-phinf.pstatic.net/cover/014/561/01456152.jpg?type=m1&udate=20130704","후유츠키 히나에 대한 보복을 단념하지 못한 죠우. 그녀를 몰래 관찰, 약점을 캐어 파멸의 길을 걷게 하고자 한다. 때문에 굳이 히나와 친구인 척 한다고 생각하고 있는데... 죠우는 히나가 집에서 자고 가는 것(!)을 상상하면서 사악한 웃음을 짓는다. 히나의 운명은? 'Stray cat' 완결편.","833.6","악마의파트너","우에오히사미츠지음kaorifujita일러스트","2004-09-15","Y","Y","8952883667 (7)"
"3218326","9788952893406","8","악마의 파트너","우에오 히사미츠 지음;Kaori Fujita 일러스트","대원씨아이","","07830","5500","https://bookthumb-phinf.pstatic.net/cover/015/350/01535074.jpg?type=m1&udate=20130704","도지마 코우와 아토리가 길을 가다 우연히 마주친 그 사람. 두 사람이 너무나 잘 알고 있는 그 인물은 그다지 쫓기고 싶지 않은 단체에 쫓기고 있었다. 두 사람 역시 필연적으로 사건에 말려들게 되는데... 한편, 한때 'It'을 소유했던 남자, 랜돌 콘워크가 움직이기 시작했다. 그가 가지고 있는 '타임타임'의 능력은?","833.6","악마의파트너","우에오히사미츠지음kaorifujita일러스트","2005-04-15","Y","Y","8952893409 (8)"
"3218327","9788952897923","9","악마의 파트너","우에오 히사미츠 지음;Kaori Fujita 일러스트","대원씨아이","","07830","5500","https://bookthumb-phinf.pstatic.net/cover/018/754/01875480.jpg?type=m1&udate=20110824","도지마 코우와 아토리, 부장 미츠카 모토나리와 이전 부장 하나다 미키. 이 네 명은 납치 당한 친구를 구하러 간다. 하지만 상대는 조폭. 그에 맞는 준비를 해야할 것 같은데…. 한편, 도지마 코우를 노리는 랜돌 콘워크는 부장을 코우라고 착각하고, '그 사람'을 도와주고 싶다고 생각한다.","833.6","악마의파트너","우에오히사미츠지음kaorifujita일러스트","2005-08-15","Y","Y","8952897927 (9)"
"263779","9788945831217","","KS 상품총람:2003","한국표준협회 [편]","한국표준협회","","93330","100000","","","530.025","ks상품총람2003","한국표준협회편","","Y","Y","8945831215"
"263812","9788981441074","","역사를 바꾼 이인자들:역사의 수레바위를 돌린 이인자의 삶을 조명한다","송은명 지음","시아출판사","","03900","10000","http://image.aladin.co.kr/product/40/2/cover/8981441073_2.jpg","이 책은 역사의 큰 흐름 속에 가려져 있는 '이인자(二人者)'들에 주목한다. 끊임없이 권력을 지향하며, 새로운 권력을 만들어 내기 위해 분주했던 그들의 삶은 그 누구보다 역동적이며 또한 드라마틱한 재미를 주기 때문이다.","910","역사를바꾼이인자들역사의수레바위를돌린이인자의삶을조명한다","송은명지음","2003-02-11","Y","Y","8981441073"
"263814","9788989351368","","올빼미","원재길 지음","마음산책","","03810","9000","http://image.aladin.co.kr/product/40/9/cover/8989351367_1.gif","청년 시절부터 그림 그리기로 위안을 받았다는 그가 직접 그린 그림이나 단정한 풍경을 담은 사진이 인상적이다. 사진에 대한 그의 발언도 걸작. '사진을 찍으며 생전 처음 취해 본 자세가 한둘이 아니어서, 사진과 요가의 관계를 덤으로 얻기도 했다'고. 작가의 소탈함과 자유로움이 보이는 대목이다.","814.6","올빼미","원재길지음","2003-02-10","Y","Y","8989351367"
"263924","9788980631544","","재정건전성 제약하의 SOC투자","유일호 저","한국개발연구원","","93320","2000","http://image.aladin.co.kr/product/48/74/cover/8980631545_1.gif","","322.11","재정건전성제약하의soc투자","유일호저","2002-12-31","Y","Y","8980631545"
"263953","9788995325858","","비무장지대","신동포 지음","아이올리브","","03810","7000","http://image.aladin.co.kr/product/41/19/cover/8995325852_1.gif","신동포 시집. &quot;.../험준한 산등성이와 계곡을 가로지른/남과 북의 철조망과 철조망 사이/반 백년 세월을 울부짖어 온 피 끓음이기에/울창한 원시림 속에는/눈물마저 불안 속에 여울져 버리고/끝없는 경계와/포성 멈춘 뒤의 휴식과도 같은/고요만이 있을 따름이네.//...&quot; - &lt;비무장지대1 中&gt;","811.6","비무장지대","신동포지음","2003-02-25","Y","Y","8995325852"
"263978","9788955770032","","전산회계","윤덕병;홍성호 공저","법경사","","93320","12000","http://image.aladin.co.kr/product/29/84/cover/8955770030_1.gif","국가자격증 취득을 위한 실기 및 이론 수험서. 사용환경에 따른 운용방법과 기초정보등록을 비롯해 거래자료 전산처리 및 장부관리, 고장자산관리, 재무제표, 세무관리 등을 일목요연하게 정리했다. 부록으로 전산회계이론 키포인트 정리와 기출문제, 응용문제를 수록했다.","325.9027","전산회계","윤덕병홍성호공저","2001-10-10","Y","Y","8955770030"
"264034","9788978481830","","(최신법령·예규·문제를 정리한 객관식)공탁법 핵심문제집","유재관;전승호 공편","상명출판사","","13360","15000","http://image.aladin.co.kr/product/40/23/cover/8978481833_1.gif","법무사 시험대비 공탁법 객관식 핵심문제집. 조문과 예규, 선례를 출제경향에 맞게 정리. 문제와 그와 관련된 부분을 간략하게 정리하여 반복의 효과를 발휘할 수 있도록 하였으며, 시험 직전에는 간략하게 정리된 부분만 읽어 보더라도 기본서를 읽은 효과를 얻을 수 있도록 했다. 또한 기출문제를 관련된 장의... ","365.77077","최신법령예규문제를정리한객관식공탁법핵심문제집","유재관전승호공편","2004-01-15","Y","Y","8978481833"
"264036","9788978481847","","(최신법령·예규·문제를 정리한 객관식)호적법 핵심문제집","유재관;전승호 공편","상명출판사","","13360","15000","https://bookthumb-phinf.pstatic.net/cover/012/639/01263998.jpg?type=m1&udate=20071117","법무사 시험대비 호적법 객관식 핵심문제집. 조문과 예규/선례를 출제경향에 맞게 잘 정리. 시험 직전에는 간략하게 정리된 부분만 읽어 보더라도 기본서를 읽은 효과를 얻을 수 있도록 내용을 꾸몄으며, 기출문제를 관련된 장의 마지막에 수록하여 출제경향을 분석하도록 하였다.","365.71077","최신법령예규문제를정리한객관식호적법핵심문제집","유재관전승호공편","2003-02-20","Y","Y","8978481841"
"264037","9788978481854","","(최신법령·예규·문제를 정리한 객관식)비송절차법 핵심문제집","류연종;전승호 공편","상명출판사","","13360","15000","http://image.aladin.co.kr/product/40/38/cover/897848185x_1.gif","법무사 시험대비 비송절차법 객관식 핵심문제집. 관련 조문과 규칙을 단원별로 분류하여 편제. 관련 예규/선례(질의응답)/판례 등을 최신 것까지 충분히 반영하였으며, 문제가 중복되지 않으면서 빠지지 않도록 문제선정과 창작에 심혈을 기울였다. 또한 기본서 없이도 이 핵심문제집으로 준비가 충분하도록... ","367.7077","최신법령예규문제를정리한객관식비송절차법핵심문제집","류연종전승호공편","2003-02-20","Y","Y","897848185X"
"264047","9788989801139","","영미소설의 유형별 이해=Swift·Austen·Harday·James/(The)understanding of four types of British and American novels","장봉학 저","육일문화사","","03840","8000","","","843.09","영미소설의유형별이해swiftaustenhardayjamestheunderstandingoffourtypesofbritishandamericannovels","장봉학저","","Y","Y","8989801133"
"264050","9788978481823","","(최신법령·예규·문제를 정리한 객관식)부동산 등기법 핵심문제집","류연종;전승호 공편","상명출판사","","13360","20000","https://bookthumb-phinf.pstatic.net/cover/002/767/00276744.jpg?type=m1&udate=20071117","법무사 시험대비 부동산 등기법 객관식 핵심문제집. 관련 조문과 규칙을 단원별로 분류하여 편제. 관련 예규 선례 판례 등을 최신 것까지 충분히 반영하였으며, 문제가 중복되지 않으면서 빠지지 않도록 문제선정과 창작에 심혈을 기울였다. 또한 기본서 없이도 준비가 충분하도록 간결하면서도 넉넉한 해설을... ","365.72077","최신법령예규문제를정리한객관식부동산등기법핵심문제집","류연종전승호공편","2003-02-20","Y","Y","8978481825"
"264269","9788990235220","","도넛, 비어 있음으로 존재한다:조하혜 시집","조하혜 지음","천년의시작","","02810","6000","http://image.aladin.co.kr/product/40/46/cover/8990235227_1.gif","조하혜 시집. 눈에 보이는 현실을 노래하지 않을 뿐더러 모더니즘 시가 강조하는 자율적 언어공간을 신뢰하지도 않는, 시뮬라시옹의 현실을 새로운 기법에서 노래한 시 50여 편 수록. &quot;.../세계를 관통하고도 살아남은/청춘은/빠르게 자신을 관통한 것에 대해/생각한다/느리게,/달팽이처럼 더디게/시간의... ","811.6","도넛,비어있음으로존재한다조하혜시집","조하혜지음","2003-03-03","Y","Y","8990235227"
"264284","9788986216547","","부동산관계법규:이론과 연습","류지태,박한동 共著","회경사","","93360","33000","http://image.aladin.co.kr/product/40/44/cover/898621654x_1.gif","감정평가사 1차 시험대비 부동산관계법규 이론과 연습 제3판. 중요한 행정작용들에 대한 검토와 중요 판례를 추가. 개정법령의 내용을 완전 반영하여 최근 5개년간 기출문제를 전면 수정하였으며, 각 법률별로 재/개정 법령의 내용에 맞게 중요 예상문제를 엄선하여 수록했다. 또한 모의고사 및 기존... ","365.2","부동산관계법규이론과연습","류지태,박한동","2003-03-06","Y","Y","898621654X"
"264342","9788972783756","","(장병길 교수 논집)한국 종교와 종교학","장병길 지음;한국종교문화연구소 엮음","청년사","","03200","30000","http://image.aladin.co.kr/product/39/82/cover/8972783757_1.gif","장병길 교수 논집. 저자는 이 책을 통해 종교는 생민의 생활 속에서 형성되고 발전하지만, 나중에는 생민과 관계없는 사상이나 철학으로 정착된다고 지적하고 종교학자는 이 같은 생민의 생활 속에 있는 종교현상에 관심을 가지고 생민의 삶의 양태를 분석해야 한다고 충고하고 있다. 민중 종교를 연구하는데... ","209.11","장병길교수논집한국종교와종교학","장병길지음한국종교문화연구소엮음","2003-01-17","Y","Y","8972783757"
